        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

        30          40   0.1             dNNLO.QCD                                                              1959.17186 +-          9.28012
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          40   0.1             NNLO.QT-CS.42                 woVT2                                          303.66953 +-          3.98534
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

        30          40   0.15            dNNLO.QCD                                                              1953.88353 +-          9.16680
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          40   0.15            NNLO.QT-CS.42                 woVT2                                          298.38120 +-          3.71382
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

        30          40   0.2             dNNLO.QCD                                                              1952.08918 +-          9.10766
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          40   0.2             NNLO.QT-CS.42                 woVT2                                          296.58685 +-          3.56535
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

        30          40   0.25            dNNLO.QCD                                                              1950.32686 +-          9.07090
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          40   0.25            NNLO.QT-CS.42                 woVT2                                          294.82453 +-          3.47037
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

        30          40   0.5             dNNLO.QCD                                                              1947.49022 +-          8.96385
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          40   0.5             NNLO.QT-CS.42                 woVT2                                          291.98789 +-          3.18009
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    58.55957 +-          0.11687
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            719.40073 +-          4.88051
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1153.21013 +-          6.67510
        30          40   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -275.66810 +-          1.35929

===================================================================================================================================================

        40          50   extrapolation   dNNLO.QCD                                                                   1044.50887 +-          5.99696
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   extrapolation   NNLO.QT-CS.42                 woVT2                                          158.05189 +-          4.35266
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.01            dNNLO.QCD                                                              1044.22748 +-          7.22001
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.01            NNLO.QT-CS.42                 woVT2                                          157.77050 +-          5.92542
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.05            dNNLO.QCD                                                              1041.45922 +-          5.34197
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.05            NNLO.QT-CS.42                 woVT2                                          155.00224 +-          3.39392
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.1             dNNLO.QCD                                                              1039.26277 +-          5.07441
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.1             NNLO.QT-CS.42                 woVT2                                          152.80579 +-          2.95495
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.15            dNNLO.QCD                                                              1035.16854 +-          4.96897
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.15            NNLO.QT-CS.42                 woVT2                                          148.71157 +-          2.76997
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.2             dNNLO.QCD                                                              1034.43702 +-          4.92494
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.2             NNLO.QT-CS.42                 woVT2                                          147.98004 +-          2.69019
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.25            dNNLO.QCD                                                              1032.69386 +-          4.95490
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.25            NNLO.QT-CS.42                 woVT2                                          146.23688 +-          2.74466
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

        40          50   0.5             dNNLO.QCD                                                              1027.51881 +-          4.77955
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          50   0.5             NNLO.QT-CS.42                 woVT2                                          141.06183 +-          2.41376
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    29.71252 +-          0.08066
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            399.62831 +-          0.49488
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            636.26985 +-          3.92104
        40          50   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -179.15371 +-          1.17979

===================================================================================================================================================

        50          60   extrapolation   dNNLO.QCD                                                                   627.722582 +-         6.030934
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   extrapolation   NNLO.QT-CS.42                 woVT2                                          92.233668 +-         4.951987
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.01            dNNLO.QCD                                                              624.259431 +-         7.203378
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.01            NNLO.QT-CS.42                 woVT2                                          88.770517 +-         6.327611
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.05            dNNLO.QCD                                                              626.725469 +-         4.384808
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.05            NNLO.QT-CS.42                 woVT2                                          91.236556 +-         2.715979
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.1             dNNLO.QCD                                                              623.987636 +-         4.192602
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.1             NNLO.QT-CS.42                 woVT2                                          88.498723 +-         2.393307
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.15            dNNLO.QCD                                                              623.202193 +-         4.114526
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.15            NNLO.QT-CS.42                 woVT2                                          87.713280 +-         2.253737
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.2             dNNLO.QCD                                                              623.896656 +-         4.072571
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.2             NNLO.QT-CS.42                 woVT2                                          88.407743 +-         2.176198
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.25            dNNLO.QCD                                                              624.407953 +-         4.053562
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.25            NNLO.QT-CS.42                 woVT2                                          88.919040 +-         2.140414
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

        50          60   0.5             dNNLO.QCD                                                              621.165718 +-         3.975966
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.5             NNLO.QT-CS.42                 woVT2                                          85.676804 +-         1.989551
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   16.907615 +-         0.059298
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           248.746825 +-         0.403726
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           395.385033 +-         3.247585
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -125.550559 +-         1.066151

===================================================================================================================================================

        60          70   extrapolation   dNNLO.QCD                                                                   413.995304 +-         3.915521
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   extrapolation   NNLO.QT-CS.42                 woVT2                                          66.191495 +-         2.842216
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   10.459687 +-         0.045734
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           166.952174 +-         0.338145
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           261.918754 +-         2.490377
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -91.526807 +-         0.966797

        60          70   0.01            dNNLO.QCD                                                              412.523355 +-         4.592881
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.01            NNLO.QT-CS.42                 woVT2                                          64.719547 +-         3.720410
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   10.459687 +-         0.045734
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           166.952174 +-         0.338145
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           261.918754 +-         2.490377
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -91.526807 +-         0.966797

        60          70   0.05            dNNLO.QCD                                                              414.407093 +-         3.509087
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.05            NNLO.QT-CS.42                 woVT2                                          66.603284 +-         2.249575
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   10.459687 +-         0.045734
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           166.952174 +-         0.338145
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           261.918754 +-         2.490377
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -91.526807 +-         0.966797

        60          70   0.1             dNNLO.QCD                                                              412.567326 +-         3.353392
---------------------------------------------------------------------------------------------------------------------------------------------------
