#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      4.9312011      1.5912119      4.2536034      1.3558429      5.6160727      1.9799667
           -4.9      7.0990279      1.6014995      5.6974861      1.3040803      9.0571844      2.0368222
           -4.8      10.160056      2.5184857      8.0313017      2.1043587       13.19019      3.0780838
           -4.7      19.148972      3.4739728      16.391341      3.0708204      22.322637      4.1773396
           -4.6      20.560737      2.7596683      16.929119      2.2861273      25.289643       3.496068
           -4.5      113.47487      6.9270135      91.755858      5.8041004      144.54847      8.9926918
           -4.4      139.12953      7.5699607      111.92607      6.2101186      176.27355      9.5603291
           -4.3      161.03502        7.28702      130.50716      5.9401255      202.46839      9.4570142
           -4.2      237.38334      10.254126       194.0162      8.6226563      294.75745      12.780865
           -4.1       276.7254      10.208804      224.74913      8.4588259      346.79537      12.902865
             -4      351.52884      12.976478      288.22085      11.246694      434.74484      15.493805
           -3.9       407.7436      12.421789      332.69053      10.343356      507.83291      15.637912
           -3.8      475.61246      12.399743      388.77927      10.294354      589.77623      15.958699
           -3.7      562.61075      14.837627      458.67827      12.415608      700.96536       18.45261
           -3.6      676.51677      17.371161      551.56853      14.767442       843.3844      21.253609
           -3.5      807.08536      17.657967      656.38287      14.994034      1009.4992      21.693949
           -3.4      865.12718      17.495882      701.95768      14.526928      1084.4165      21.943597
           -3.3      993.82739      19.929055       810.6331      16.696215      1237.1233      24.640969
           -3.2      1128.6606      20.259111      921.65284      17.080238        1403.06      25.572382
           -3.1      1298.5935      24.599582      1065.1997      21.167482        1605.96      30.522739
             -3      1421.2309      24.818814      1160.4808      21.090275      1767.1498      30.256928
           -2.9      1557.6695      24.464536      1269.2475      20.967917      1941.1297      29.785807
           -2.8      1675.9423      28.011295      1367.2675      23.454268      2085.3876      34.539958
           -2.7      1777.6871      25.947752      1447.4398      22.046939      2217.0881      31.860281
           -2.6      1941.3198      29.218192      1590.6349        26.2855       2397.625      41.811051
           -2.5      2079.0251      26.834384      1694.6925      22.497365       2589.008      33.583062
           -2.4      2166.9943      28.218183      1765.1066      23.821065      2701.1756      34.851106
           -2.3      2332.2508       39.16763      1905.6763      33.924118      2894.8784      46.168272
           -2.2      2491.4686      31.516916      2029.0447      26.655899      3106.3076      38.714842
           -2.1      2596.0655      32.826427      2114.5886      28.494481       3236.671      39.265897
             -2      2717.5168      38.068008      2215.9517      32.119702      3381.0231      46.542263
           -1.9       2831.759      33.371067      2299.5554      28.456257       3545.332      40.821969
           -1.8      2932.9166      37.560711       2390.344       32.88549      3654.0947      44.204152
           -1.7      3061.1433       43.62667      2496.8366      37.128571      3809.2941      53.112717
           -1.6      3102.0733      50.488637      2529.6474      44.828178      3861.7049      57.761506
           -1.5      3246.7647      39.559783      2643.9616      35.475797      4050.4352      45.641357
           -1.4       3236.426      47.022809      2630.7177       38.81588      4044.4987      58.875516
           -1.3      3360.5157      39.095897      2734.3615        33.3891       4194.622      47.222417
           -1.2      3405.5357      41.909533      2768.0328      35.899362      4259.5562      50.344418
           -1.1      3483.5416      35.539594      2828.8946      29.903627      4360.5845      43.969224
             -1      3612.6898       48.56655      2936.1552      40.308225      4517.2384      60.508599
           -0.9      3569.1181      41.183354       2903.729      35.669443      4457.1068      49.903342
           -0.8      3644.2515      43.500324      2965.1739      37.611336      4548.7171       51.55416
           -0.7      3717.6662      51.504746       3022.244      44.475085      4650.3905      61.534797
           -0.6      3693.5871       36.52781      3002.9125      31.360676      4615.8894      45.029602
           -0.5      3863.2797      65.723392      3141.3124      56.217027      4827.0493      77.789644
           -0.4      3774.6172      37.424743      3066.3516      31.472468      4722.4776      46.331901
           -0.3      3860.5432      60.093685      3156.7751       54.03021      4789.2316      68.009554
           -0.2      3775.7139      37.540907      3065.1371      31.931728      4728.8974      46.986723
           -0.1      3804.1419      40.459667      3097.1021      35.082153       4746.654      49.451325
              0      3839.0397      38.636607      3121.3563      32.811765      4795.6027      47.628713
            0.1      3791.4339      36.612502      3076.7364      30.762225      4749.6631      45.720177
            0.2      3826.4946      53.926222      3120.2406      47.804493      4764.2109      62.417537
            0.3      3749.5666      39.243294      3059.2864      34.038362      4664.6391      47.207125
            0.4      3700.8959      40.389019      3015.7258      37.256032      4616.6062      46.412955
            0.5      3771.2978       38.30536      3066.9133      32.644966      4711.2046      46.940547
            0.6      3721.6258      46.971268      3027.7842      39.959674      4649.6921      56.826681
            0.7      3613.0459      35.256076      2926.2922      29.452956      4539.4853       44.03389
