#  total-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2455.4277      8.6655194      1925.0916      6.8351979      3190.1262      11.735822
              1      2455.4277      8.6655194      1925.0916      6.8351979      3190.1262      11.735822
