# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8      3.0589217      1.1110297      2.3591397     0.88142409      4.1211844       1.471774
           -7.9      3.1291341     0.98129496      2.3715921     0.77207589      4.2704805      1.3046884
           -7.8      7.9342737      2.1847671      6.2972402      1.7854085      10.279162      2.7347401
           -7.7      3.0499665       1.366547      2.4203018       1.163892      4.0806927      1.7312601
           -7.6      6.6876089      1.6655912      5.2557542      1.3530036      8.8577877      2.1417672
           -7.5      7.3264637      2.0122299      5.8632011      1.5657033      9.3968485      2.7258718
           -7.4      12.334598      2.3710992         10.061      1.9913424      15.672447      2.9637886
           -7.3      16.591073      2.7022642      12.988482      2.1207853      22.037642      3.6682271
           -7.2      13.709788      2.7182995      10.784166      2.1312901      18.131939      3.6698241
           -7.1      16.299005      2.4939997      12.403637      1.9583618      22.641386      3.4094846
             -7      27.403642      10.673123      22.485497      9.4340363      34.398156      12.066578
           -6.9      17.523654      2.4914561      13.616863      1.9677487      23.457006       3.369432
           -6.8      22.980352      2.7564033       18.33868      2.2484898      29.902425      3.6621364
           -6.7      33.039693      3.9790728      26.731751      3.2449403      41.792397       5.258364
           -6.6      31.122391      3.7446956      24.758397       3.001615      40.197593      4.9417573
           -6.5      36.748475      3.9512447      28.861214      3.1436073      48.448285      5.2686397
           -6.4             45      4.8234498      35.518599      4.0352154      58.987357       6.030023
           -6.3      52.035603       5.234629      41.316498      4.3073331      67.598911      6.6947285
           -6.2      56.523237      4.6841475      44.985736      3.7590438      72.961276       6.130026
           -6.1      65.847291      5.0566394      52.084938       4.012308      85.659083      6.7307503
             -6       68.66448      5.8158306      54.219469      4.5877727       89.56186      7.7713918
           -5.9      88.580089      6.0194389      69.759056      4.8058292      116.10838      7.9310687
           -5.8       101.9202      6.5458442      81.175769      5.3651572      131.87751      8.4267591
           -5.7      105.39004       7.118968      82.975034      5.7240515      137.78945       9.259605
           -5.6      123.72716      7.9966928      98.524859      6.6393427      159.44427      9.9468692
           -5.5      142.90652      7.9621822       112.4062      6.4294504      186.97797      10.298496
           -5.4      150.88319      13.592574       119.8457      11.283071      194.87808      16.666251
           -5.3      181.60434      16.971311       146.2704      13.772013      229.77179      21.268295
           -5.2      198.49946       9.798858       157.3255      7.9579951      256.38975      12.732918
           -5.1      186.49523        8.21923      148.81831      6.6171817      238.93947      10.794012
             -5      233.88031      9.5602489      186.81133      7.8805679      299.83785      12.224534
           -4.9       268.6348      9.6624561      214.26372       7.786633      344.46784      12.674976
           -4.8      291.27012      10.651256      232.04407      8.7327226      374.21069      13.684222
           -4.7      331.14326      11.799944      263.67804      9.6161515      425.65175      15.175014
           -4.6       374.7027      12.870176      298.55766      10.540081       481.3075      16.358524
