#   total-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      19455.634       27.39227      15838.872      23.847438      24275.443      32.896335
              1      19455.634       27.39227      15838.872      23.847438      24275.443      32.896335
