#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8     0.51273742     0.37169201     0.35792737     0.26566796     0.78049162      0.5614517
           -4.7      2.1408995     0.72664305      1.5927653     0.54553335      3.0171061      1.0259777
           -4.6      4.3604799      1.1722039      3.4647374     0.93296348      5.6120503      1.5613169
           -4.5      10.524536      2.0024489      8.1131676      1.5730054      14.039363      2.6840208
           -4.4      22.967596      3.0842203      18.506137      2.5125694      29.051179      4.0134718
           -4.3        56.3799      4.9865387      45.776127      4.1500055      70.672403      6.2437499
           -4.2      99.989676      7.3486328      82.925529       6.222603      121.86646      9.0920247
           -4.1      139.17402      9.1678165       112.6558      8.0133884      174.86835      10.731385
             -4      237.95716      11.195011      195.54277      9.6563147      294.18317      13.411169
           -3.9      323.13622      11.800599      263.90007      9.9078323      406.98459      18.663035
           -3.8      454.92324       13.86018      372.70181      11.774001      562.75382       16.90542
           -3.7      619.88923      15.639101      506.29284      13.057549      771.43565      19.374056
           -3.6      789.24087      18.077803      648.90156      15.402858      973.83732      22.081289
           -3.5      987.24952      20.858707      815.19428       17.95714      1210.5905      25.076084
           -3.4      1144.7755      23.698815      946.19502      20.756993      1401.5285      27.888188
           -3.3      1344.0684      23.113261      1106.5945      19.667101      1654.0472      28.304553
           -3.2      1595.1793      25.421107      1312.7001      21.517618      1968.3711       31.49582
           -3.1      1821.5317      27.800185      1512.3672      25.223558      2213.8413      40.299295
             -3      2105.9439      38.674713      1739.4274      35.109916      2584.0601      42.848194
           -2.9      2322.7626      32.233664      1918.8755      28.297697      2844.6112      38.779615
           -2.8      2534.9136      31.813962       2087.516      27.075045       3122.713      38.817867
           -2.7      2795.3044      36.163892      2313.0767      31.653737      3417.4882      42.659987
           -2.6      2962.6913      37.194734      2450.1279      32.382113      3626.9086      44.078958
           -2.5      3227.9272      53.457426      2667.0182      49.927909      3957.0788      56.510071
           -2.4      3375.2873      40.970121      2783.5208      35.242314      4147.8484      49.345386
           -2.3       3632.164      56.575402      2995.0115      50.209289      4466.2833      63.815321
           -2.2      3736.3258      41.167133      3086.0805      36.170787      4583.6766      49.230558
           -2.1      3867.7677      43.414238      3192.7251      37.604228       4749.845      51.763168
             -2      4120.4739      51.030588      3399.1208      43.887258      5065.0635      61.108251
           -1.9      4248.5208       58.92485        3503.54      52.277577       5226.646      67.001615
           -1.8      4276.0551      45.698301      3534.1585      41.180364      5247.2562      52.940098
           -1.7      4337.0121      47.296053      3583.6014      42.552648      5322.0748      53.848975
           -1.6       4525.069      45.780158      3724.8692      39.384966       5578.651      54.966131
           -1.5      4607.7279      51.276632      3804.2617      44.705687      5657.9393      60.955568
           -1.4       4656.099      46.151236      3837.7922      40.162388      5732.2998      55.272909
           -1.3      4826.8446      50.221095      3977.6132      43.978841      5951.4219      59.463212
           -1.2      4871.0486      50.474497      4022.9825      44.975905      5979.4972      58.802454
           -1.1      4899.3521      46.693986      4031.3694      40.088768      6044.8244      56.302276
             -1      4837.9604       45.09549      3988.1577      38.946096      5955.9476      54.646514
           -0.9      4928.3238      50.290154      4059.7205      43.151471      6070.1952      60.435362
           -0.8      5016.5191      59.390968      4144.1505      52.052805      6155.4507      69.520371
           -0.7      5032.7169      52.650316      4148.3753      46.002892      6203.2333      63.188829
           -0.6      4968.3822      51.146894      4094.9249      44.671605      6116.6163      60.162083
           -0.5      5271.2327      87.037187      4357.7264      79.554613      6467.9594      95.176359
           -0.4      5124.3913      52.380337       4221.528      46.718134      6314.9397      60.135755
           -0.3      5039.5336      46.888458      4155.5833      40.469646      6201.0595      56.411589
           -0.2      5096.5044      57.939329      4209.8399      53.029796      6260.5848       64.94906
           -0.1       5007.536      46.116105      4120.2794      39.236737      6183.7988      57.019454
              0      5168.4435      60.432787      4253.0095      53.064378      6378.9724       69.97917
            0.1      5038.6301      47.511169      4145.7178      41.618129      6219.3001        56.3085
            0.2      5060.0956      51.175273      4171.6714      45.136533      6227.6491      59.514113
            0.3      5077.3936      61.489458      4190.2066      54.638427       6239.909      70.330255
            0.4      5077.4232      62.214587      4186.4381      53.622841      6247.4868      74.020861
            0.5       5122.367      63.175375      4226.8792      58.119747      6301.0655      68.882789
