#pt_Z-CMS-2bjet        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.3545338     0.10054414      1.1901373    0.090085752      1.5797723     0.11909414
             10      3.7296273     0.18172752      3.2546535     0.16284394      4.8317884      0.3907241
             20      5.6764663     0.16837036      4.9436598     0.16233604      6.8812073     0.23031432
             40      4.5386088     0.11837291      3.9118626      0.1047377      5.4683338     0.16909498
             60      4.0924134     0.11790269      3.5379672     0.10634829      4.8088114     0.13947357
             80      3.4584285     0.10551232      2.9936823    0.097531221      4.0672308      0.1230011
            100      1.9834148    0.049445481      1.7056985    0.044652552      2.3481301    0.059991103
            150     0.96814164    0.034467748     0.81591063    0.030704224       1.184087    0.041462595
            200     0.96814164    0.034467748     0.81591063    0.030704224       1.184087    0.041462595
