#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      575.36553      4.6489423      469.60015      3.8811163      1088.9242      16.371395
              5      1352.5528      6.3299771      1114.9777      5.3662651       2381.484      22.031537
             10      1548.1135      6.4520584      1289.2946      5.5725316      2446.6918      19.828134
             15      1445.2833      6.1775102      1212.9704       5.389384      2108.7362      16.008252
             20      1238.3692      5.2006634      1043.6908      4.5922656      1727.7613      12.824436
             25      1038.0927      4.8255658      875.66532      4.2781667      1394.9845      10.272528
             30       843.7882      3.7828752      711.15534      3.3420916      1103.9206      8.2839374
             35      704.27782      3.7763209      594.55996      3.4020369      905.87182      7.1998321
             40      575.77466      3.1672726      484.97279      2.8282934      732.21122      5.9954716
             45       473.6167      2.7684557      398.19463       2.476012      589.62219      4.8152468
             50      389.76506      2.3486872      327.03048      2.0754974      490.96448      4.5317165
             55      326.91139      2.0882327      274.19606      1.8747312      408.39061       3.321339
             60      273.09275       1.806272      229.29093      1.6453827      336.05821      2.8339856
             65      227.21511      1.5351264      190.33484      1.3414462      277.69702      2.5813497
             70      192.16096      1.4090382       160.3305       1.228557      236.67814       2.300365
             75      163.42565      1.3203856      136.47236      1.1808615       199.5578       1.896115
             80      140.12818       1.341865      117.28374      1.2297046      171.40125      2.2373866
             85      120.71271      1.1259455      100.89017      1.0073509      148.54618       1.730886
             90      103.56214      1.0490518      86.485225     0.94579672      126.34553      1.5360498
             95      87.613563      1.0099599      73.046351     0.90140452      107.00975      1.7526599
            100      76.008067     0.83863074      63.446039     0.73799514      93.012805      1.1695949
            105      65.305026     0.75200439      54.427975      0.6617567      80.926228      1.2395805
            110      56.640321     0.79105751      47.205203     0.72795217      69.695196      1.1616802
            115      48.944263     0.64667129      40.794133     0.57896357      59.701281     0.80601634
            120      42.126817     0.56496652      34.899142     0.48862344      51.646018      0.6926089
            125      39.246343      0.7473163      32.581515     0.63184458      48.034085     0.92458996
            130       32.73546     0.50186468      27.007142     0.43091055      40.476703     0.62672261
            135      28.671481     0.48043134      23.907724     0.39933085      35.544269      1.0192801
            140      25.505002     0.49556437      21.091459     0.43518673      31.186281     0.63397156
            145        23.0808     0.53437888      19.179882     0.47463871      28.129146      0.6867593
            150      20.319729     0.41048635      16.805794     0.36210412      24.901176     0.49424296
            155      17.877913     0.36641903       14.71071     0.30997876      22.003837     0.46147565
            160       15.86868     0.35884553      12.980575      0.3065738      19.782552     0.45259876
            165      14.671345     0.32873148      12.067576      0.2809292      18.156622     0.41154001
            170        12.6708     0.30235816      10.444645     0.25462308      15.571113     0.38061824
            175      11.058533     0.30202237      9.0828066      0.2685632      13.675989     0.35951555
            180      10.142228     0.25569787      8.2840251       0.212695      12.580399      0.3251094
            185      8.7550352     0.24090202      7.1692842     0.20221604      10.839197     0.30505484
            190      8.2648161     0.24949895      6.8325394     0.21616924       10.13278     0.31404524
            195      7.5847706     0.24207011      6.2582671     0.21255806      9.3190645     0.29493303
            200      6.7952335     0.21146118      5.5335186     0.17672451      8.4623303     0.26649524
            205      6.0209822     0.23200411      4.9308226     0.20740874      7.4646433      0.2792702
            210      5.3494943     0.18330901      4.3475683     0.15181819      6.6782975     0.23432079
            215      5.2793186     0.18808892      4.3550633     0.16080357      6.4627273     0.23573145
            220      4.5298409     0.17131427      3.6891037     0.14260317       5.644302     0.21906599
            225      3.9958261     0.16800099      3.2694509     0.14139623      4.9482608     0.21135553
            230      3.8285365     0.19094917       3.145531     0.17148137      4.7337344     0.22766713
            235      3.4481643      0.1542074      2.8082895     0.12982156      4.2903494     0.19448492
            240      2.7683938     0.12525158      2.2351501     0.10071884      3.4688367     0.16911973
            245      2.7662796     0.12896176      2.2620667     0.10833837      3.4059192     0.18224658
            250       2.703134     0.13589181      2.2139644     0.11490574      3.3420845     0.17094078
            255      2.3755022     0.12640461      1.9922267     0.11069302      2.8369593     0.17908124
            260        1.99072     0.12704878      1.6710922     0.10499642      2.3602841     0.23038257
            265      1.9169097     0.11302585       1.565292    0.095082962      2.3774281     0.14389371
            270      1.8283172     0.11878707       1.504352    0.097275637      2.0777708     0.27561781
            275      1.6829904     0.11534631      1.3711404    0.099409434      2.1024053     0.14282135
            280      1.5767413     0.10363509      1.2992871    0.086283939      1.9201497     0.13684841
            285      1.4608733     0.10126024      1.1829249     0.08525031      1.8366111     0.12654384
