# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8    -0.22124582     0.22123475    -0.36986593     0.36984744    -0.13852514     0.13851821
           -7.9     0.25651397     0.25650115     0.18882681     0.18881737     0.35743017     0.35741229
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5     0.26336312     0.26334995     0.19944135     0.19943137     0.35429608     0.35427837
           -7.4     0.57192737     0.41520365     0.42169834     0.32196255     0.83066478     0.58742891
           -7.3              0              0              0              0              0              0
           -7.2     0.81708938     0.47306478     0.63301116     0.37049737      1.0765252     0.62238905
           -7.1    -0.21940223     0.21939126    -0.36316199     0.36314383     -0.1373352     0.13732833
             -7      2.3047821     0.96205708      1.6894302     0.72831137      3.2740224      1.3269625
           -6.9     0.97572065      0.4898281     0.73536313     0.36885879      1.3240223     0.67119042
           -6.8      1.4289106     0.58502196      1.0066201      0.4142502      2.1089106     0.86574509
           -6.7      1.2462347     0.75134007     0.46435747      1.5982324      1.4670614     0.61383697
           -6.6      1.6935251     0.76639856      1.3330223     0.57375556      2.1909162      1.0964766
           -6.5      2.2590838      1.0608346      1.8882961     0.85876784      2.7477654      1.4299894
           -6.4      2.5237206     0.80347203      1.8405251     0.59147878      3.5789441      1.1372247
           -6.3      2.8894358     0.90070985      2.1863296     0.70124655      3.9520559      1.2133982
           -6.2      2.9408547     0.90866453      2.2512234      0.7029467      3.9188212      1.2026076
           -6.1      2.5135251     0.87117397      1.9092346     0.65512445      3.4242961      1.2172311
             -6      2.9230615     0.99582916      2.5334263     0.74721246      3.2804693      1.5415607
           -5.9      6.2584357      1.2770995      4.4916145     0.93323181      9.1004189      1.8430701
           -5.8      5.9910894      1.2422668      4.6282234     0.90808332      7.9287989      1.9106774
           -5.7      6.4094748      1.3875235      4.6836257      1.0902854      9.1216032      1.9185414
           -5.6      8.8485586      1.5091106       6.700581      1.1575752      12.027263      2.0465105
           -5.5       13.28586      2.0457183      10.129425      1.6156902      17.958586      2.7370041
           -5.4      8.6299218      1.6132304      6.4424358      1.1792325      11.931263      2.3234587
           -5.3      12.466592      1.8709597      9.1673742      1.3810013      17.609693      2.6777918
           -5.2      16.205531      2.1365535      12.320469      1.6212512      21.946883      2.9595047
           -5.1      18.504838      2.3746001      14.243813      1.8794858      24.759754      3.1736819
             -5      15.903687      2.1666655      12.030916      1.5968178       21.61524      3.1162467
           -4.9      22.102877      2.5024364      16.889603       1.897974      29.759129      3.4726993
           -4.8      21.763978      3.1029133      16.431793      2.4183639      29.668911      4.1697019
           -4.7      25.723067      2.7735071       19.34581      2.0509398      35.315922      3.9512688
           -4.6      28.308782      2.9308763      21.275754       2.180521      38.803687       4.140756
           -4.5      30.427061      3.0890607      24.409302      2.4530461      38.377627      4.2430476
           -4.4      38.633826      3.2085005      29.248467        2.39563      52.404251      4.5201428
           -4.3      40.372095      3.4413402      31.177553      2.5909493      53.602933      4.9415283
           -4.2      50.940709      3.8608494      40.577445      3.4267461      64.849491      5.4532656
           -4.1      54.206514      3.9402501      42.068307      3.0300369      71.576702      5.5014965
             -4      62.711832       4.369847      49.116906      3.4338916      81.795346      5.9231604
           -3.9      62.223491      4.2324284      49.873609      4.0851843      78.521866      7.4675077
           -3.8      72.524737      5.0075136      56.165453      3.9414078      95.664631       6.630789
           -3.7      88.328435      4.9579772      67.552865      3.8302252      118.45362      6.9404273
           -3.6      93.527275       5.082596      74.464059      4.1361302      119.17864      7.8865049
           -3.5       101.6704      6.0497823      78.905938      4.9448093      133.96149      7.8860774
           -3.4       101.8655       5.241213      79.448528      4.0818073      133.23236      7.2720182
           -3.3      127.00675      6.2597525      99.264953      4.9143464      165.68038      8.4690661
           -3.2       120.1728      6.1679295       92.85086      4.8395745      159.05449      8.2961736
           -3.1       138.9728      6.1747478      106.69493      4.7042811      185.40646      8.5490648
             -3      163.11783       6.954289      126.84048      5.4807485      214.21531      9.3197679
           -2.9      154.20094      7.2108193      120.45184      5.3505379      201.12888      10.453006
           -2.8      184.12327      8.1549831      142.64772      6.3569571       242.8154      10.998675
           -2.7      192.85204      7.6771014        149.766       5.848393      253.36123      11.011835
           -2.6       234.3481      12.185629      183.32461      9.8971809      304.94174      16.078087
           -2.5      220.72157      7.7777214      171.39915      6.1110046       290.0564      10.480866
           -2.4      237.41358      8.4446403      185.77081      6.5927833      309.12925      11.441021
           -2.3      267.41495       8.500728      206.62139      6.5186047      353.81126      11.627351
           -2.2      288.15415      8.8262364      224.91431      6.8461459      376.19389      12.113976
           -2.1      301.56853      9.3228245      234.31816      7.2607802      396.35383      12.597072
             -2      304.34635      8.7580083      239.55703      6.8972116      392.53028      11.923749
           -1.9      328.72356      10.984222      259.32645      9.0024545      423.70606       14.73236
           -1.8      343.88721      9.9078899      268.20878       7.769146      449.56113      13.210504
           -1.7       350.0013      9.4239447      274.74271      7.3779627      453.89011      13.156821
           -1.6      360.98588       9.891396      282.79988      7.7060758      469.28711      13.395443
           -1.5      389.92219      10.599165      303.92334      8.1919223      510.45944      14.755812
           -1.4      378.14382       10.27024       296.2354      8.1369128      491.88537      13.704346
           -1.3      418.73817       10.52946      329.67844      8.1943186      540.86048      14.431501
           -1.2      444.06085      13.025887      350.77382       10.85609      571.79353      16.415521
           -1.1      433.83023      10.538056      341.95539      8.2718639      559.37124      14.401023
             -1      447.20367      10.561262      351.86067      8.2844605      578.28398      14.275506
           -0.9      474.80581      12.025284      373.61516      9.7969366      614.10975      15.858075
           -0.8      473.85208      12.698628      373.43613       10.26541        611.839       16.49547
           -0.7      501.83917      25.301126      395.42917      19.103702      646.06385      33.191837
           -0.6       491.3134      11.312462      389.04907        8.98479      630.45155       15.08751
           -0.5      487.57895      11.544218      386.23836      9.1635356      625.51964      15.454113
           -0.4      471.33972      10.847584      371.12087      8.6054196      608.96869      14.705514
           -0.3      497.33728      11.290487      392.46307      8.9579514      640.71734      15.120719
           -0.2      476.65536      11.363691       380.5723      9.0425785      604.35952      17.169709
           -0.1      518.01464      11.396497      407.25543      8.9048918      670.62534      15.616333
              0      474.01213      11.577967      373.20919      9.2959698      613.20188      15.197282
            0.1      498.09436      11.707402      394.91139      9.4636763       637.8537      15.461479
            0.2      475.21618      10.998858      376.21619      8.6352189      609.41325      15.067164
            0.3      513.67702      11.344053      403.94964      8.8977922       664.6309      15.256608
            0.4      484.00383      10.967322      380.59226      8.5451834      626.71679       14.91819
            0.5       491.2473       11.64426      385.25258      9.2111108      638.22489      15.577281
            0.6      493.23804      11.277969      387.31209      8.9311455      639.60882      15.020241
            0.7      490.78862      11.110061      388.74964      8.8350166      628.65901      15.285948
            0.8       475.1934      14.858139      376.87236      12.721353      608.86153      18.280944
            0.9      447.74509      11.125676      351.62899      8.8173667      580.02195       14.87932
              1      469.35827      11.044349      368.78605      8.6950414      608.19146      14.995055
            1.1      426.77634      11.051429      336.16966      8.8106464      551.83326      14.664729
