#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      6.3980749     0.34891824      5.1433976     0.27873337       8.075272     0.45311789
              5      19.088714     0.38601893      15.160826     0.31631583      24.484628     0.49062387
             10      31.336559     0.50930623      24.985492     0.43255492      40.043456     0.62761094
             15      42.477576     0.50442338      33.726041     0.40332559      54.544496     0.66560821
             20      52.248616     0.55325924      41.636183     0.44483558      66.776234     0.74384337
             25      62.985404     0.94842781      50.120169     0.77343663      80.646493      1.1970854
             30      69.608338     0.82697533      55.558538     0.68335684      88.773081      1.0350052
             35      75.164923     0.82306454      59.884074     0.68236345      96.123938      1.0302421
             40      79.462437      1.0495371       63.62369     0.88044085      100.98427      1.2836246
             45      81.648848     0.99283485      65.181993     0.83802978      104.21488      1.2073242
             50      83.200152      1.0772068      66.570012     0.88973317       105.9637      1.3469935
             55      82.581519     0.69243512      66.029148     0.56044494      105.15688     0.90439915
             60      84.140004     0.78334378      67.383796     0.64978926      106.83206     0.99773911
             65      80.183111     0.69860897      64.225357      0.5680015      101.83294     0.90221751
             70      76.958251     0.66477774      61.604011     0.53518006      97.800662     0.87443489
             75      74.646981     0.67031672      59.856226     0.53766734      94.657308     0.88052323
             80       68.52382     0.66751541       54.86388     0.54443291      86.968931     0.85935856
             85      62.977597     0.64298299      50.599832     0.53353621      79.537735     0.82644269
             90      58.507911     0.74914427      47.072211     0.65736693       73.78331     0.89507214
             95      52.029227     0.57814743      41.708093     0.47452419      65.926489      0.7406784
            100      47.715767     0.59643978      38.362045     0.49984643      60.169821     0.76269315
            105      41.884739     0.47886784      33.627078     0.39087251      52.913351     0.63128154
            110      38.246062      0.4660293      30.669033     0.37890426      48.377233     0.60865915
            115      33.779529     0.46975821      27.199395     0.39892307      42.500049     0.62190617
            120      30.535679     0.43067256      24.487118     0.35682831      38.628004     0.54846201
            125      28.681006     0.64434757      22.959534     0.52020413      36.341806     0.81392445
            130      24.267525     0.36548235      19.352426     0.29386647       30.92327     0.47553437
            135      21.308712     0.36970431      17.243521     0.28654375      26.633985     0.55280902
            140      19.810181     0.39316218      15.811685     0.33100654       25.21347     0.48634156
            145      17.641089     0.32519442      14.214508      0.2707416      22.168235      0.4301199
            150      16.001014     0.30196427      12.858718     0.24473045      20.162221     0.39281991
            155      14.619838     0.28975027      11.760422     0.23640289      18.404143     0.37864051
            160      13.226271     0.29425099      10.540198      0.2408217      16.858656     0.37836877
