#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       2197.607      9.2752961      1780.1654       7.553477       5221.443      40.447811
              5      1970.5612      7.3840153       1690.708      6.6438053      2425.3489      9.1637643
             10      1358.1577      5.5067724      1175.8807      5.1026027      1588.0391       5.997715
             15      1002.5279      4.0927895      867.90027       3.816732      1162.6355      4.3807054
             20       759.5814      3.3614762       653.2512      3.1306939      886.07106       3.627418
             25      570.07292      2.8302264      482.98593      2.6165388      677.32497      3.0826881
             30      436.26704      2.0964929      363.47528      1.8688714      528.75353      2.4117308
             35      341.07232      1.7084336      280.79162      1.5153747      419.18332      2.0100608
             40      275.73466      1.5345242       225.0935      1.3633329      342.08808       1.805582
             45      227.03649      1.3218953      184.33969      1.1525603      283.22734      1.5949118
             50      186.55746      1.2256935      150.63669      1.0694411      234.21969      1.4685933
             55      156.65557     0.92807662       125.7057     0.75377069      198.09839      1.1987971
             60      130.49365     0.82340836      104.34375     0.66140337      165.70295      1.0793066
             65      110.49983     0.75926201      88.503283     0.63458685      139.92556      1.0854484
             70      93.705122     0.68336939      74.782262     0.54577211      119.21361     0.90251865
             75      81.319507     0.64604486      65.121237     0.52389847      103.03429     0.89190185
             80      69.822621      0.6152064      55.750363     0.50118752      88.765562     0.80029266
             85      59.036818     0.54285586      47.195166     0.44353983      74.903725     0.71204549
             90      51.832159     0.53732342      41.332151     0.42237428      66.010973     0.72182255
             95      43.721023     0.47055697      34.955726     0.38257401      55.469092     0.62695228
            100      38.415066     0.43340662      30.682619     0.34628513      48.813196     0.58586476
            105      33.576328     0.40967179      26.766402     0.32484867      42.764745     0.54765499
            110      29.145577     0.37359011      23.198913     0.29554355      37.210522     0.49556987
            115      25.243603     0.35407309      20.072604     0.27889159      32.274724      0.4740877
            120      22.092486     0.33507554      17.684304     0.27255596      27.985198     0.46467278
            125      19.575989     0.31671516      15.555326     0.25227634       25.04078     0.42179816
            130      16.675059     0.28407581      13.235268     0.22476723      21.355001     0.37978218
            135      14.478233     0.26455492      11.571485      0.2097533      18.361777     0.35557614
            140      12.677275     0.24542875      10.140491     0.19562626      16.043854     0.34330162
            145      11.577897     0.23694687      9.2096212     0.18766731      14.779749     0.31955652
            150      10.006872     0.21870631      7.9886759     0.17378096      12.705634     0.29294315
            155      9.1019966      0.2079135      7.2539053     0.16454346      11.573046     0.28299788
            160      7.8500584     0.19640526      6.2141712     0.15337623       10.07275     0.26772245
            165      7.2263634     0.18612282      5.7196966     0.14639882      9.2718013     0.25179002
            170      6.3578043     0.17304215      5.0501169     0.13613434      8.1158759     0.23768543
            175      5.4729433     0.16068117      4.3155908     0.12542047      7.0537696     0.21971211
            180      4.9459785     0.15337285      3.9069766     0.12044965      6.3590346     0.21009287
            185      4.2817623     0.14230559      3.3501439     0.11008166      5.5781133     0.19373744
            190      4.0047631     0.13887045      3.1716244     0.10885933      5.1335375     0.18830329
            195      3.4785908     0.12966533      2.7604089     0.10142486      4.4381315     0.17787745
            200       3.059432     0.12067033      2.4276631    0.094074325      3.9022584     0.16602022
            205      2.8783045     0.11576768      2.2712511    0.090765418      3.7000235     0.15632174
            210      2.3793299     0.10777452        1.87448    0.083398802      3.0643169     0.14800036
            215      2.0398523    0.099983108      1.6289685    0.077822351       2.580148     0.13856352
            220       2.063535    0.099308753      1.6087901    0.076635292      2.6962118     0.13519328
            225      1.9754701    0.098273594      1.5536019    0.075659176      2.5506572     0.13957207
            230      1.5485443    0.090182478      1.2262162    0.068324757      1.9766184     0.12822208
            235      1.5653522    0.087355166      1.2529339    0.069614462       1.966365     0.12275702
            240      1.3231054    0.079769572      1.0472128    0.061851469      1.6935965     0.10998523
            245      1.3719805    0.080677176      1.1260282    0.070997302      1.6524005     0.13780753
            250      1.3063954    0.077671998      1.0043744    0.059814001      1.7376985     0.10542646
            255      1.0701363    0.070836077     0.85146658    0.056075664      1.3555315    0.095663061
            260      1.0335172    0.069870865     0.80271151    0.054283725      1.3586246     0.09450673
            265       0.857665    0.065743383     0.67311818    0.050082913      1.1068197    0.091456455
            270     0.72044367    0.062287153     0.57896217    0.049456792     0.90294973    0.084218662
            275     0.70415453    0.056630357     0.55878373    0.045759859     0.89515811    0.082824663
            280     0.72413193    0.059566334     0.57310292    0.045958562     0.92201073    0.082287417
            285      0.6135916    0.056932254     0.47783754    0.043250593       0.800861    0.079425811
            290     0.51175764    0.059144983     0.41144737    0.047958557     0.64052592    0.077288341
            295     0.47910367    0.048739665     0.38318212    0.037719723     0.60159717    0.067369816
            300     0.51792646    0.050277576     0.40510559    0.038219316     0.66867832    0.070523895
            305      0.4000287    0.043730592     0.31237696    0.033416297     0.51895868    0.060769141
            310     0.39496792    0.043746659     0.32172391    0.035902474     0.47930905    0.062510055
            315      0.3617134    0.040903163     0.27179888     0.03054712     0.49354626    0.057580844
            320     0.33249463    0.042133489     0.27022127    0.032431954     0.40567849     0.05899311
            325     0.26366446    0.035039933     0.20606022    0.027568999     0.34210944     0.04740491
            330     0.28303016    0.035952988     0.22014268    0.027972102     0.36753989     0.04803899
            335     0.26264882    0.036824955        0.19902    0.027248894     0.35481207    0.052105307
            340     0.15797497    0.029105614     0.13933028    0.023628657     0.16580827    0.047664831
            345     0.16235955    0.030714669     0.12747788     0.02200975     0.20865922    0.046518215
            350     0.19613251    0.031200109     0.15204793    0.023876616      0.2565067    0.043327196
            355      0.1982267    0.032242959     0.14932313    0.023901419     0.27053106    0.046202416
            360      0.1694905    0.030332737     0.12704782    0.022045618     0.23198346    0.044002047
            365     0.14835687    0.025909026     0.11462335    0.020254461     0.19484257    0.034700003
            370     0.15379966    0.025995935     0.11767989    0.020057553     0.20433989    0.035062966
            375      0.1741315    0.029313753     0.13446203    0.021794916      0.2288267    0.043525864
            380      0.1241515    0.025079886    0.094399999    0.018207031     0.16738212    0.037213227
            385    0.083374522    0.020107762    0.063296648    0.014936207     0.11207832    0.028406165
            390    0.096547707    0.022375495    0.078519553    0.017755102     0.11753512    0.030786195
            395      0.1262219    0.025999913    0.095152403     0.01919088     0.17072704    0.036969581
            400    0.092568489    0.022024913    0.072133407    0.016715649     0.12081081    0.031819363
            405    0.092427148    0.020169964    0.071584022    0.015850747     0.12080172     0.02717488
            410    0.059129496    0.019675765    0.034770838    0.030216963    0.063109284    0.018970004
            415    0.094444801    0.021638253    0.079155307    0.016909879     0.10946917    0.030333841
            420    0.058908155    0.017535794    0.047210615    0.013703427    0.073885363    0.023576033
            425    0.017551955   0.0087755386    0.012624022   0.0063767885    0.025387039    0.012898183
            430    0.043881227    0.015199909    0.033603575    0.011327669    0.058263687    0.021737002
            435    0.058533631    0.016291737    0.045798436    0.012918908    0.075699777    0.021543184
            440    0.030716982    0.014552972    0.023021006    0.010085518    0.042096536    0.022254094
            445    0.087762789    0.019623081    0.066972626    0.015043904     0.11709084    0.026408763
            450    0.026332066    0.010749484    0.021857877    0.008973151    0.030974525    0.012845366
            455    0.052711172     0.01521573    0.042123017     0.01241864    0.065433721     0.01995399
            460    0.030716647    0.011609221    0.023445587   0.0089479414    0.040793184    0.015709182
            465    0.044044915    0.013928392    0.032125698    0.010223286    0.062224358    0.019869693
            470    0.035532849    0.014016984    0.026688715    0.010212404    0.049224581    0.020582795
            475    0.017676647    0.012455029     0.01591486    0.020476246    0.017734638    0.013425164
            480    0.021941675    0.011609725    0.018037095   0.0084371812    0.025861006     0.01743195
            485    0.026330614    0.012411315    0.013397655    0.021455092    0.029938436    0.014352799
            490    0.017552625   0.0087758736    0.013096871   0.0065974735    0.024163352    0.012231997
            495    0.046347485    0.023553008    0.031736312    0.015616534    0.070383239    0.037115574
            500    0.021940558   0.0098116251    0.015812291   0.0071008855    0.031563575     0.01420771
            505    0.013164469   0.0076001295   0.0088408938    0.005134077    0.020568826    0.011956727
            510     0.03071687    0.013163662    0.023988715   0.0097404752    0.039482906     0.01880731
            515    0.013235866   0.0076415719   0.0089964245    0.005197058    0.020223799    0.011689074
            520   0.0043881563   0.0043879368   0.0036239104   0.0036237292    0.005142905   0.0051426478
