#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      26.982607     0.59331605      22.045655     0.51312799      33.572085     0.70679964
              5      83.389461      1.0573462      67.995584     0.92706664      104.10235      1.2310786
             10      135.59006        1.29049      110.47529      1.1076068       169.3828      1.5451396
             15       182.8124      1.6128666      148.46717      1.3889557      229.22329      1.9086981
             20       221.9209      1.8001932      180.44868       1.538774      277.75246      2.1662532
             25      247.90886       1.794277      200.90894       1.502521      311.44679      2.2039958
             30      266.54754      1.6783262      216.19106      1.4560612      334.31118      1.9891088
             35      266.23403      1.5874592       215.8731      1.3842899      333.91523      1.8841599
             40      257.84982      1.5803696      209.21151      1.3439954      322.90793      1.9231797
             45      243.18681      1.4829808      196.89999      1.2597571      305.41391      1.8048902
             50      223.22076      1.5080618      181.22126      1.2706467      279.29824      1.8590607
             55       200.0229      1.2166266      162.43224      1.0413656      250.12454      1.4882044
             60       181.0273      1.2193045      147.41446      1.0736184      225.44774      1.5375985
             65      158.38637      1.1000698      128.95694     0.93092179      197.36571       1.354401
             70       138.8537     0.96470816      112.83115     0.80480357      173.47806      1.2122972
             75      123.82739      1.0632397      101.07794     0.94947462      153.83976      1.2413323
             80      107.85998      1.0325318      88.155687     0.94483208      133.87289      1.1730709
             85      94.167879     0.86130738      76.949572     0.74064886      116.82712      1.0492747
             90      83.220098     0.87314652      68.041336     0.76923044      103.10572      1.0472872
             95      70.983904     0.70129541      57.918307     0.59000508      88.181727     0.87663782
            100      62.986832     0.71197791      51.464509     0.61629182      78.032575     0.88033822
            105      54.668227     0.61650892      44.574154     0.52596971      67.941357     0.76648038
            110      48.028876     0.56778315      39.152157     0.49104196      59.643246     0.72984296
            115      42.086268     0.54685859       34.35899      0.4717983      52.197257     0.69918169
            120      36.807098     0.49183685      29.901151     0.41408153      45.923703     0.61521122
            125      34.409276     0.68967092      27.887273     0.56571935      43.043006     0.85956748
            130      28.824483     0.42358079      23.315889     0.35173308      36.174548     0.53431418
            135      25.103977     0.41464082      20.549632     0.33218224      31.002334     0.59386908
            140       22.97285     0.43454691      18.570572     0.37204267      28.838062     0.52779293
            145      20.532279     0.41470542      16.790533     0.36439971      25.387282     0.51026705
            150       18.48357     0.34992943      15.054563     0.29402356      22.967394     0.43965387
            155      16.547612      0.3183157       13.43259     0.26344056      20.633925     0.40878007
            160      14.841914     0.32269439      11.934019     0.26847308      18.746401     0.40721376
            165      13.277695      0.2897169       10.73474     0.24048114      16.659642     0.36658289
            170      11.727782     0.27639517      9.5327287     0.22883743       14.59663     0.35313818
            175      10.397689     0.27973779      8.4209538      0.2462199      13.023095     0.33703805
            180      9.9030933     0.25724723      8.0152553     0.21179036      12.390855     0.32855156
            185      8.3324151     0.22566405      6.7202299     0.18652247      10.464141     0.28841107
            190      7.8938558     0.23257889      6.4457327     0.19882985      9.7663588     0.29347678
            195      7.0697442     0.21840104      5.7345975     0.18541493      8.8243572     0.27472127
            200      6.7534759     0.21216265      5.4515078     0.17657525      8.4736224     0.26671024
            205      5.8020847     0.22264804      4.6663399     0.19641879       7.327127     0.26325883
            210      5.0969474     0.17620061       4.100658     0.14419549      6.4228098     0.22771718
            215      5.0135755     0.17426754      4.0921585      0.1456007      6.1905413     0.22321104
            220      4.3868662     0.16062549      3.5131585     0.13021591      5.5549393     0.20897952
            225      4.0104509     0.16548655      3.2402369     0.13711011       5.023618     0.21000011
            230      3.7736631     0.18373071      3.0652876     0.16358648      4.7031443     0.21754554
            235      3.4447826     0.15096864       2.772559      0.1257055      4.3348713      0.1919543
