#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      949.73698      4.9072482       774.1975      4.1017818      1575.8485       16.59444
              5      2004.2668      6.7505455      1647.1512      5.7419135      3191.9764      22.334212
             10      1999.3531      6.7414764      1656.1697      5.8283779      3024.3761      20.077804
             15      1631.2555      6.0949361      1362.3883      5.2992207      2334.4046      15.751166
             20      1263.5919      5.1431419      1060.8893      4.5088941      1766.9131       12.90135
             25      959.32184      4.6108511      809.76693      4.1209015      1293.2745      10.233048
             30       732.7708      3.9769612      620.34484      3.5015117      957.78375       7.809588
             35      561.50331      3.4585635      476.99802       3.112636      727.25529      7.1012751
             40      436.30041      2.7698627      371.48017      2.4747584      553.62259      5.5958692
             45      339.51527      2.7871508      289.96187      2.5429886      421.48203      4.7174932
             50      274.50344      2.3630661      234.65818      2.1219927      341.20153        4.19467
             55      214.60539      1.8924115      183.24539      1.7311695       267.6938      3.3067194
             60      178.46178      1.7417546      152.92148      1.5890053      218.33043      2.9198876
             65      142.69302      1.4041408      122.11975      1.2624921      170.38428       2.232587
             70      117.03914      1.2722392       99.73765      1.1439132      142.15287       2.271909
             75      99.127152      1.1371364      84.628045      1.0184641      118.37296      1.5591055
             80      83.741285      1.0279162      71.702888     0.92027734      101.88878      2.2265355
             85       71.54717      1.0312694      61.128458     0.92392822      86.360851      1.4599962
             90       60.28796      0.9131181      51.694437      0.8674009      71.158382      1.1149397
             95      51.953697     0.80297517      44.377777     0.73926646       62.45344      1.4477072
            100       44.38787     0.67717343      37.712137     0.60077719      53.555156     0.96584742
            105      38.021838     0.64228682      32.146003     0.56667218      46.917756      1.1672743
            110      33.230007     0.57977625      28.124059     0.51114162      40.177662     0.80785519
            115      28.517673     0.52435275      24.133004     0.46046787      34.196302     0.64705174
            120       25.65383     0.60048372       21.74921     0.57445804      30.759268     0.65981868
            125      22.880665     0.59440403      19.400544     0.54779779      27.406386     0.67037709
            130      20.039461     0.43650542      16.921831     0.38669739      24.176234     0.53121546
            135      17.272647     0.46013454       14.68683     0.42182328      21.017135      1.0490041
            140      14.926225     0.39159512      12.670397      0.3603324      17.699761     0.46583932
            145      13.283509     0.35041101      11.201165     0.31479232      15.999221     0.42483953
            150      12.450322     0.45874103      10.428547     0.40704145      14.947077     0.56920682
            155      10.877551     0.34316327      9.1536321     0.30358078      13.097052     0.41261722
            160      9.3517924     0.27844321      7.8030514     0.23864687      11.382594     0.35194079
            165      9.1647163     0.37224587      7.7176482     0.33445872      11.018138     0.43695121
            170      7.8067601     0.28145712       6.547889     0.24953924      9.3872335     0.33083384
            175      6.3432556     0.22646299      5.2865194     0.19661783      7.7035957     0.27644373
            180      6.3182308     0.23709225      5.3010827      0.2052948      7.6016197     0.28963891
            185      5.8520961     0.22295487      4.8924279     0.19177131      7.0862621     0.27871835
            190       5.109113     0.20408507      4.2632342     0.17477187      6.2353413     0.26131497
            195      4.4342322     0.18757362      3.7328153      0.1621728      5.2976923     0.23773778
            200      4.2691695     0.18379876       3.519357     0.15861664      5.2516492     0.22461586
            205      4.1436417     0.21945148      3.4601928     0.20038923      5.0191931     0.24918762
            210      3.3174544     0.21164475      2.8147986     0.15325154      3.9544969     0.33263041
            215      3.1875486     0.18084581      2.6565894     0.15977163       3.871389     0.21491597
            220      2.9676823      0.1584506      2.4573897     0.13706178      3.6423676     0.20116518
            225      2.5618407     0.16004397      2.1394303     0.14913378      3.1013285      0.1823397
            230       2.537005     0.14155908       2.074144     0.12025199      3.1585864     0.17669583
            235      2.3869337     0.14075401      1.9725353     0.11789307      2.9198313     0.17737531
            240      1.9801427     0.12845806       1.678864     0.10338875      2.3385236     0.21051849
            245      1.8827323     0.11790864      1.5241066    0.095725606      2.3626229     0.15380309
            250      1.5822419     0.10433573       1.288477    0.085519236      1.9709926     0.13670282
            255      1.5867401     0.11356996      1.3288585    0.097504464      1.8998142     0.14125963
            260      1.4129432     0.10729995      1.1633386    0.088066387      1.7348362     0.13908861
            265      1.4391484     0.11244787      1.1995488     0.09749641      1.7426058     0.13830561
            270      1.2724894     0.11263007      1.0367726    0.089788421      1.4238647     0.27227599
            275      1.1168728     0.09254913     0.92872167    0.080329141      1.3496407     0.11309252
            280       1.121456    0.087722919     0.93060337    0.074632012      1.3643182     0.11010747
            285      1.0060955    0.097367765     0.83650801    0.085075677      1.2177021     0.12121399
            290     0.91430626    0.088308014     0.77390701    0.073520476      1.0728448     0.11478107
            295     0.87163977    0.081035109     0.71400112    0.068147805      1.0757787     0.10106762
            300     0.77423731    0.078038204     0.61590224    0.061709426     0.99077788     0.10455569
            305      0.7410686    0.080868849     0.61868972    0.070044827     0.89449017     0.10183146
            310     0.69891587    0.067454513     0.57868681    0.056210699     0.84734961    0.090635711
            315     0.69428838    0.075961533     0.55761508    0.064141047     0.88049743    0.095011999
            320      0.6029029    0.071066064      0.4971474    0.061545393     0.73919738    0.086531461
            325     0.61942122    0.063106833     0.50072816    0.051561908       0.777579    0.081467693
            330     0.49236592    0.056023645     0.39107117    0.046731445     0.63447385    0.070514046
            335     0.38355207    0.054064686     0.32118046    0.044004758     0.45688223    0.071449331
            340     0.49703407    0.067813293     0.40846347    0.061517195     0.62345084    0.081871141
            345     0.51908234      0.0765284     0.42751966    0.071042405     0.63733129    0.086018206
            350     0.36656871    0.049522588     0.29845222    0.040293535      0.4567314    0.065532256
            355     0.41489352    0.070257774     0.37709173     0.18293282     0.42062872    0.062633032
            360     0.36735698    0.053004121     0.29608569    0.043212024      0.4594131    0.068311091
            365     0.25336536    0.039743466      0.2128724    0.032226087     0.29763582    0.052306876
            370     0.25421117    0.043673093     0.20916548    0.035991191     0.31079989    0.057063904
            375     0.23805408    0.036886792     0.18586559    0.027863958     0.31009978    0.051176995
            380     0.21279395    0.036325819     0.18358983    0.030824353     0.23813419     0.05821765
            385     0.23976547    0.037700644     0.18768525    0.030976874     0.31269256    0.047901509
            390     0.12817989    0.029847678     0.10065184    0.021984078     0.16562447    0.042825399
            395     0.19239083    0.063026479     0.16976235    0.060057046     0.21117642    0.068587666
            400      0.1549905    0.031074447     0.12266156    0.024367864     0.19903207    0.042093092
            405     0.17937989    0.035528664     0.14628156    0.027150956     0.21975128    0.048882536
            410     0.18000491    0.031564315     0.14579723    0.025022008     0.22184559    0.042358385
            415     0.15567899     0.03418074     0.12165363    0.026487381     0.20396246    0.046853069
            420     0.11761665    0.026025678    0.095289832    0.019757473     0.14540168     0.03826624
            425     0.18490581    0.061491418     0.15805441    0.058811819     0.21572648    0.063613051
            430     0.12590246    0.029575348     0.11048022    0.023813276      0.1380867    0.042900275
            435     0.20820424    0.066087263     0.17828034    0.069170053     0.24700011    0.060700985
            440    0.098048601    0.021940814    0.075154748    0.016954012     0.13065017    0.029788634
            445      0.1374705    0.029382331     0.11112223    0.024097595     0.17163721      0.0375325
            450     0.10418883    0.022475308    0.079767486     0.01722519     0.13852793    0.030335514
            455    0.081678212    0.021153067    0.066964246    0.016579047    0.098707708    0.028497107
            460    0.093966704    0.022877941     0.08009676     0.01901654     0.10627363    0.028042172
            465    0.085902681    0.023423985    0.070918101    0.018673865     0.10348704    0.030956412
            470    0.044786257    0.018555036    0.038765028    0.013878898    0.050552178    0.024310258
            475     0.08941039    0.025671849    0.072315307    0.021043738     0.11162067    0.032892156
