# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 60
             -8   -0.013167615     0.30370549   -0.039770972     0.46159539  -0.0014301676     0.20837127
           -7.9     0.50750278     0.35886199      0.3699162     0.26161439     0.71800558      0.5076861
           -7.8      1.5854413      1.3569945      1.3031285      1.1409348      1.9753967      1.6299432
           -7.7     0.25513407     0.25512131     0.17106704     0.17105849     0.39684918     0.39682934
           -7.6      1.3031508     0.70600677      1.0126871     0.55928432      1.7187709     0.91764149
           -7.5      0.8430335     0.43120186     0.65443576      0.3307937      1.1263681     0.62170528
           -7.4       2.827419     0.93210578      2.1194469     0.73163911      4.0225028      1.2898011
           -7.3       2.986933     0.86801688       2.286933     0.66684933      4.0221006      1.1806322
           -7.2      4.3605922      1.1731516       3.376324     0.92807392      5.8395698      1.5552221
           -7.1      6.0787653      1.5211778      4.5690391      1.1588958       8.441933       2.114122
             -7      16.474911      10.474925      13.854195      9.2873633      19.945531      11.765143
           -6.9      6.0547765      1.3451712      4.6023855      1.0066193      8.1907431      1.8931524
           -6.8      7.1657151      1.3385129      5.2678603     0.99136143      10.105788      1.8862708
           -6.7      7.2222513      1.7791369      6.0073575      1.4085382      8.6332179      2.7000263
           -6.6      11.492475      2.0717067      9.2678491      1.7013448      14.461962      2.7073265
           -6.5      12.880659       2.562696      10.257227       2.043892      16.522894      3.3888025
           -6.4      13.615927      2.0957384      10.683231      1.6104472      17.809788      2.8892194
           -6.3      19.780497      3.0611908      15.291749       2.404505      26.314145       4.014468
           -6.2      20.993868      2.5159022      16.583436       2.014308      27.253721      3.3042226
           -6.1      21.907687      2.6694066      16.855385      2.0854967      29.368156      3.5928882
             -6      22.363821      3.5000115      17.897252      2.7628095      28.474626      4.6847479
           -5.9      28.661028      3.2212613      21.960765      2.4746055      38.650972       4.408747
           -5.8      30.907223      3.4566518      24.704204      2.7574424      39.334419      4.5468833
           -5.7       34.57576      3.2449702      27.082238      2.5974411      45.185044      4.3889659
           -5.6      50.752453      5.0534076      39.643871      4.1116671       66.70114      6.4273467
           -5.5      50.252121      4.0471075      39.405738      3.1752436      65.590128      5.4621189
           -5.4      55.564134      4.6075329      43.230386      3.6837961      73.326335      6.0029946
           -5.3      73.048743      11.649666      57.134049       9.322499      95.512408      14.757427
           -5.2      76.017804      5.3411528      58.190014      4.0239077      102.16716      7.4747458
           -5.1      69.594598      4.7814331      55.061664      3.8287267      89.848107      6.3616391
             -5      82.643983       5.795653      64.795236      4.8190368      108.10997      7.3840867
           -4.9      101.61898      5.7581942      80.304736      4.6034666      131.23132      7.7317246
           -4.8      108.91639      6.0484796       84.09657      4.7477997      144.79354       8.044445
           -4.7      125.74564      6.1730252      98.160664      4.8303933      165.13227      8.3851998
           -4.6      141.23478      7.6025549      109.44294      6.0185002       187.1331      10.012816
           -4.5      153.82743      7.7466062      122.07594      6.1948513      197.55988      10.181855
           -4.4      181.03392      7.8929937      142.32256      6.2781009      234.93582      10.403899
           -4.3       189.3093       8.718149      149.11715      7.0649595      245.82606      11.367929
           -4.2      210.38283      8.6716542      166.04342      7.1663193      271.87333      11.376611
           -4.1      218.01092      8.6435744      171.53579      6.8528671      282.86226       11.53692
             -4      273.33536       9.259722       216.0926      7.4373615      352.77521      12.082615
           -3.9      283.33102      9.5978109      224.11899       7.968349      365.30489       13.62534
           -3.8      325.09537      18.281874      258.19998      15.850559      416.96848      21.232542
           -3.7      341.42512      11.305015      267.65663      9.0949959      444.93721      14.805932
           -3.6      361.85855      10.283397      286.60442      8.2833556      465.30328      14.185726
           -3.5      400.39966      12.489139      316.34194      10.218071      516.85094      16.119134
           -3.4      435.11863      12.017828      344.22821       9.630341      560.59603      15.823394
           -3.3      475.28067      12.170083      376.45016      9.5582216      610.70662      16.349967
           -3.2      525.39746      23.252762      416.30837      18.925376      675.86201      29.246934
           -3.1       571.2782      25.935477      452.15383      21.745707      735.07248      31.559707
             -3      606.68929      13.948168      482.31941      11.284682      776.32431      18.133721
           -2.9      632.24577      16.553193      503.16852      13.591597       807.6548      21.113782
           -2.8      685.63157       14.85405      543.52803      11.851169       880.5748       19.49117
           -2.7      740.86761      15.406962      587.09304      12.480495      951.94421      20.306763
           -2.6       797.9066      17.897234      635.18421      14.590244      1018.7254      23.600705
           -2.5      843.77426      17.485293      670.93724      14.304371      1079.4742      22.631664
           -2.4      885.86744      16.073664      704.87838      12.901442      1132.1631      21.200964
           -2.3      919.72037      15.992524       729.5689      12.718684        1179.88      21.097451
           -2.2      996.19978       17.49985      792.11999      14.015041      1274.4618       22.88901
           -2.1      1037.8098      17.946369      827.14749      14.517191       1324.114      23.459362
             -2      1070.8648      17.289348      858.98727      14.487955      1353.1777      24.518645
           -1.9      1159.9816        20.7466      931.91312      16.226046      1465.4502       29.09219
           -1.8       1193.062      19.108091      952.37927       15.48067      1518.4071      24.959324
           -1.7      1196.7676      18.377873      955.97231      14.783658      1522.4472      24.213636
           -1.6      1265.7849      26.153901       1014.468      22.120459      1604.8656      32.091116
