#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7     0.21939664     0.21938568      0.1338771      0.1338704     0.37775979     0.37774091
           -4.6     0.87384916     0.60652682     0.62835756      0.8825787     0.95734637     0.59722648
           -4.5       11.26148      2.2708159      9.0360804      1.9729232      14.417905      2.7311514
           -4.4      17.132218      2.0512227      13.085436      1.5745818      23.106905      2.8172798
           -4.3      30.808234      3.1891207      24.735363      2.5819194      38.927089      4.1301742
           -4.2      37.541234      3.4625384      30.336087      2.7163146      46.941056      4.9916267
           -4.1      55.679687      4.0775218      44.361533      3.2544449      71.012045      5.3577004
             -4      74.010005      5.8722582      59.395571      4.8984554      93.770989      7.3804734
           -3.9      93.724665      5.4638304      77.048779      4.5557163      114.37581      7.1842688
           -3.8      119.45142      5.7733379      96.357336      4.7803792       149.5916      7.9429531
           -3.7      151.05013       6.578035      119.84499      5.1934269      193.30983      8.8291779
           -3.6      198.03424      7.6350458      156.77047      6.0884762      254.98848      10.037462
           -3.5      263.29452      9.9137954      210.15949       8.571914      335.75907      12.227633
           -3.4      279.94099      9.5438595      222.62377      7.6617153      358.38669      12.660643
           -3.3      340.50031        12.0113      274.04099      9.9235915      428.62449      15.192694
           -3.2       411.7614      10.927739      330.85446      9.0632985      520.08563      14.998145
           -3.1      488.34636       14.94091      396.24421      13.087433      609.20496      19.194349
             -3      549.58752      15.306468      440.21319      12.591648      697.10108       19.48209
           -2.9      615.66451       13.69667      490.68302      11.200873      785.42495      17.739633
           -2.8      675.02135      14.696948      541.98085      11.888214      852.60423      19.077013
           -2.7      753.03518      14.587457       600.2268      11.618293      960.61066      19.321526
           -2.6       815.8841      16.882548      651.91458      13.629157      1038.0116       21.91214
           -2.5      883.98286      15.667943      708.60584      12.688155      1119.7387      21.146472
           -2.4      949.27215      16.702344      758.69582       13.45901      1207.6744      22.004394
           -2.3      1028.7723      17.166759      826.69889      13.934167      1299.2333      22.529237
           -2.2      1111.8276      18.450924      888.43036      15.069529      1415.4772      24.053609
           -2.1      1161.2448      18.554308      926.27217      15.088707      1481.3233      24.170697
             -2      1224.0331      21.493033      984.64098      17.871876      1543.3419      27.309658
           -1.9      1303.7182      19.842473      1041.2794      16.056739      1660.1475      25.853644
           -1.8      1368.4504      24.000117      1093.9635      20.739163      1741.1869      29.018602
           -1.7       1416.463      31.056901      1135.5889      24.516929      1794.9907      41.196275
           -1.6        1450.29      31.326796      1166.5088      27.880195      1830.0926      35.961497
           -1.5      1501.8331      21.673159      1203.3304      17.834605      1904.0466        28.0253
           -1.4      1499.1787      38.371547      1199.4581      30.660489      1903.6899       49.33787
           -1.3      1589.8972      28.415562       1270.822      23.960023      2022.2168      34.182394
           -1.2      1599.1154      26.509109      1278.9378      21.640124      2031.4854      33.697734
           -1.1      1638.2366      21.842177      1308.1725      17.581469      2085.3383       28.52218
             -1      1679.5802       22.07935      1345.6336      17.912141      2128.8671      30.017539
           -0.9      1691.2477      30.680195       1356.037      26.785386      2143.7562      37.099498
           -0.8      1701.4766      26.222549      1362.0155      22.128748      2160.1019      32.283082
           -0.7      1755.1717      38.439961      1402.9312      31.237814      2231.7913      48.520427
           -0.6      1745.8067      23.014373      1397.6169      18.774829      2215.7202      29.698738
           -0.5      1815.0543      38.027416      1452.9365      31.382585      2302.6991      47.291371
           -0.4      1788.8175      24.490665      1427.4348      20.040893      2279.3764      31.288346
           -0.3      1780.7947      35.811635      1432.2547      30.302292      2247.0693      43.982613
           -0.2       1774.631      22.429691      1417.7177      18.195562      2258.0791      30.359716
           -0.1      1800.3073      23.116584      1439.2626      19.225164      2288.4134      30.351405
              0      1790.2147      24.590404      1433.4731       20.04871       2269.142        31.8265
            0.1      1788.4818      23.221939      1421.4746       18.68188      2290.6714      30.272927
            0.2      1761.0529      22.832161      1413.9795      18.934214      2226.5927      30.038036
            0.3       1807.402      28.512168      1456.5614      24.922102      2274.4075      34.370222
            0.4      1751.7528       22.85037      1401.7926      18.437086      2223.9179      29.922975
            0.5      1791.8803      24.161756      1438.5555      20.769706      2266.0477      30.688566
            0.6      1742.4974      35.525494      1400.3986      29.893009      2199.9263      43.376518
