# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5              0              0              0              0              0              0
           -7.4     0.21940223     0.21939126     0.12495531     0.12494906      0.4080782     0.40805779
           -7.3              0              0              0              0              0              0
           -7.2              0              0              0              0              0              0
           -7.1              0              0              0              0              0              0
             -7              0              0              0              0              0              0
           -6.9     0.26231284     0.26229973     0.18232961      0.1823205     0.39107262     0.39105307
           -6.8     0.71839106     0.41599625      0.5196313     0.30095691      1.0266927     0.59919912
           -6.7     0.29553632     0.41782108    -0.63921235      1.3506792     0.66541898     0.38690286
           -6.6     0.27301675      0.2730031     0.19534078     0.19533101     0.39217875     0.39215915
           -6.5     0.06953633     0.32747568    0.028765374      0.5084753    0.080972061     0.24636697
           -6.4      1.1699162     0.52414432     0.84467597      0.3806603       1.676581     0.75395564
           -6.3     0.21939106     0.21938009      0.1286648     0.12865837     0.39598885     0.39596905
           -6.2     0.66389384     0.38330117     0.50297207     0.29058737      0.8889106     0.51422466
           -6.1     0.43881004     0.31027004     0.28601117     0.20223326      0.7017877     0.49622174
             -6       1.190905     0.53424351     0.90977655     0.40987389      1.5828715     0.71455388
           -5.9      1.4937486     0.61220015      1.0782626     0.44214311      2.1294916     0.87418234
           -5.8     0.71849721      0.5180709     0.53086033     0.98287835     0.80069272     0.59519684
           -5.7     0.95462569      0.4801691     0.63951396     0.32239406       1.482391     0.74532085
           -5.6     0.50254749     0.35619031     0.41176537     0.29124445     0.60860334     0.43389621
           -5.5      4.0854972      1.0322757      2.9677654     0.76062801      5.8725698      1.4867882
           -5.4      1.0485698     0.61490474     0.83193297     0.45551814      1.3441899     0.83904092
           -5.3      2.2784525     0.84937042      1.7026145     0.61717873      3.1270503      1.2100267
           -5.2      2.8253128     0.81910046      2.0845252     0.60751292      3.9511955      1.1553747
           -5.1      3.1793464      1.0299134      2.4041006     0.78858173      4.3707933      1.4318257
             -5      3.4514189     0.94040965      2.5269721     0.68341366      4.8740559      1.3570738
           -4.9      5.6717039      1.1625746      4.1727821     0.86368257      7.9765474      1.6385106
           -4.8      5.6300224      1.4620251      4.1632514      1.0412754      7.8310223      2.1628059
           -4.7      5.3783743      1.2023911      3.8596145     0.86290391      7.8324972      1.7707484
           -4.6      6.8306983       1.310883      4.9598938     0.94840932      9.7601621      1.9172801
           -4.5      8.6011843      1.5939086      6.4339217      1.1720778      11.908195      2.2983902
           -4.4       8.212782      1.5349054      6.2190167      1.1160103       11.15671      2.2384837
           -4.3      9.1873296      1.6060889      7.0640167      1.2229286      12.252883      2.2285674
           -4.2      9.8508882      1.6916961       7.383257      1.2482715      13.546045      2.4117608
           -4.1      10.924419      1.8110962      8.6832514      1.3502271      13.898335      2.7542679
             -4      12.540838      1.8007647      9.3727989      1.3259261      17.309413      2.5780258
           -3.9      13.219335      1.9386556      9.8181174      1.4525619       18.43386      2.7465289
           -3.8      15.801776      2.0323271       12.15738       1.547145      20.992586      2.7977112
           -3.7      18.247793      2.3870407      13.425989      1.7022842      25.583469      3.5239095
           -3.6      24.120927      2.5403586      17.883145      1.8543241      33.576928      3.6631822
           -3.5      30.148257      4.1143423      23.432017      3.5904666      39.825922      4.9866469
           -3.4      24.196631      2.4402464      18.238955      1.8406351      33.065978      3.4626712
           -3.3      29.495067      2.8860284      22.441017      2.1765314      39.805659      4.0514171
           -3.2       28.85867      2.6780963      21.498011      2.0019937      39.947017      3.7878668
           -3.1      35.755832      3.3302189      26.851285      2.4236628      48.942212      4.8405079
             -3      39.732295      3.3377401      30.382283       2.484389      53.225028      4.7919295
           -2.9      41.240966      3.7543872      31.629431      2.7555259      55.074218      5.4800868
           -2.8      47.553195      3.4795959      36.061883       2.641488      64.381393      4.8416666
           -2.7      52.900318      4.6045231      40.384737      3.3424258      70.961458      6.9658292
           -2.6      60.770334      4.3187882      47.415665      3.4051257      78.908446      7.3386116
           -2.5      60.156229      3.9842494      46.499754      3.0870678      79.446352      5.4390895
           -2.4      57.288848      3.8326426      43.858081      2.8830736      76.483971      5.3876077
           -2.3      78.971351       4.544247      59.988268      3.4435197      106.63199      6.3459435
           -2.2      80.382759      4.7604767      61.736162      3.6280077       107.1382      6.6467672
           -2.1      83.395731      4.6877525      64.213168      3.6052279      110.67494      6.4523988
             -2      77.317988      4.4187983      61.184196      3.5131417       98.84909      6.1751547
           -1.9      87.835351      4.7610165      68.188687      3.8923726      115.60392      7.6282639
           -1.8      93.733882      4.8176459      72.107022      3.6961503        124.538      6.6840569
           -1.7      107.92394      5.3034188      84.022627      4.1290679       141.2175       7.872001
           -1.6      102.84006      5.2119395      79.997534       3.942631      134.56923      7.3921867
           -1.5      116.03145      6.3957445      89.170505      4.7169404      154.21637      9.3961991
           -1.4       106.7339      5.1508872      80.759838      3.8692198      144.89811      7.2402656
           -1.3      120.12176      5.8496558      92.771288      4.4371562       158.6205      8.2871041
           -1.2      130.90235      5.8768766      101.74427      4.5003023      171.47001      8.2845815
           -1.1      121.94033      5.5266543      93.685569      4.2381563      161.96189      7.7534727
             -1      134.14741      5.7925802      104.05591      4.4512306      176.22817      7.9928819
           -0.9      134.51656      5.7482991      102.90162      4.3230974      179.91185      8.1349344
           -0.8      137.13299      5.9179758      105.55977       4.485858      181.91117      8.3080819
