#pt_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2292.2459      9.5148135      1857.5334       7.752704      5408.1058      40.948218
              5        2116.57      7.6884942      1813.2915      6.9044913      2618.1315      9.5812825
             10      1505.8415      5.8274765      1299.9037      5.3671926      1773.1899      6.4237299
             15      1139.5532      4.4333531      982.66796      4.0949896      1332.1694       4.827792
             20      883.62766      3.7506715      757.02755      3.4684613      1038.2785      4.0965636
             25        681.451      3.2329514        575.994      2.9677674      813.87761      3.5518675
             30      537.97738      2.4734806      448.21491      2.1874525      653.42251      2.8642417
             35      431.77416      2.0536151      356.38451      1.8157172      530.00478      2.4036882
             40      356.76507      1.8569734      292.64632      1.6438949      440.88326      2.1745892
             45      301.00899      1.8063776      246.13868       1.591323      373.07255      2.1090727
             50      252.72652       1.794048      205.88068      1.5577039      314.54591      2.1193637
             55      215.02024      1.3176244      174.30096      1.1159016      269.11933      1.6183122
             60      179.79986      1.1001875      145.34604     0.91823021      225.73136      1.3838169
             65      154.27713      1.0459537      124.72721     0.89533562        193.558      1.3716904
             70      133.27884      1.0726603      107.41719     0.90318525      167.84777      1.3207769
             75      116.38222      1.2611882      94.074136      1.0597968      146.01997      1.5703215
             80       99.07588     0.79701623      79.762539     0.64893138      124.91135      1.0403364
             85       84.52988     0.68072877       68.06379     0.56121593      106.48957     0.87653562
             90      76.623011     0.88969298      61.574616     0.73895408      96.829122      1.1052865
             95      64.188768     0.59981576      51.735417     0.49341198      80.775329     0.78099824
            100      56.665498     0.54929296      45.544816     0.44428964      71.517739     0.72224971
            105      49.796369     0.55934154      39.993853     0.47195475      62.862683     0.70687728
            110      43.883897     0.57060852      35.134152     0.47543492      55.625469     0.71408228
            115       38.51923     0.45498399      30.685725     0.36228946      49.124482      0.6018433
            120      33.628913     0.41788112      26.990655      0.3439949      42.419666     0.58302931
            125      30.022235     0.39908694      23.940467     0.31940239      38.193232     0.53166692
            130      26.723097     0.58444085      21.223828     0.44722967      34.137411     0.76822995
            135      22.499596     0.33594463      17.997901     0.27062093      28.480618     0.45819742
            140      20.218629     0.31634371      16.183011     0.25225975      25.544534     0.43745266
            145      18.631802     0.31801742      14.827588     0.25563621      23.752092     0.41798263
            150      16.371591     0.28397961      13.035564     0.22473775      20.839711     0.38201154
            155      14.841757     0.27172076      11.863481     0.21722181      18.787913     0.37087884
            160      13.587741     0.26722706      10.794977     0.21251344      17.341414     0.35885038
            165      12.004528     0.24309019      9.5412718     0.19256011      15.305746     0.32866702
            170      10.717008      0.2313021      8.5252147     0.18368096      13.651844       0.309883
            175      9.3357396     0.21235531      7.3578008     0.16587524      12.034609     0.28731109
            180      8.7019529     0.21065731      6.8610075     0.16433116      11.211466     0.28651378
            185      7.5369304     0.19380849      5.9438517     0.15098036      9.7115897     0.26194068
            190       7.057813     0.18645036      5.5897328     0.14589071      9.0354907     0.25249097
