#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       534.4916      4.4946407      436.79487      3.7540993      1027.5943      16.189293
              5      1247.6142      6.1422336      1030.3975      5.2176878      2231.6928      21.826056
             10        1415.06      6.2223477      1181.0786      5.3876319      2264.4546      19.626563
             15      1303.6192      5.8349458      1097.5492      5.1080428      1919.1704      15.717458
             20      1099.2993      4.9182792      929.71008      4.3659382      1545.5721      12.576406
             25      906.21853      4.4298965      767.44454      3.9639834      1222.7907      9.8608032
             30      722.60258      3.4563943      611.44457      3.0711945      948.35468      7.9956566
             35      589.40746      3.3287432      499.54997      2.9999828      759.78409      6.7594325
             40      469.85924      2.6414379      397.21263      2.3722209      597.74232      5.4873543
             45      380.73999      2.3370776      321.15047      2.1089493      472.53722       4.406182
             50      307.51763      1.9908275      258.69824      1.7673582      386.55512      4.0036803
             55      252.26419      1.8031588      212.06691      1.6270052      313.88147      2.8374255
             60      205.03362      1.5388107      172.48034      1.4231441      251.57916      2.5060863
             65      166.12727      1.2211069      139.07276      1.0638417      203.80797      2.1019057
             70      136.95682      1.0972968      114.11938     0.95104661      168.84028      2.0130158
             75      113.56633       1.083657      94.621075     0.97831397      138.60743      1.5861685
             80       94.43155      1.0065567      78.684096     0.94726652      115.02681      1.4665711
             85      78.681784     0.85106066      65.448347     0.76906066       96.82045      1.2837647
             90      65.668481     0.82250149       54.29789     0.73800221      80.696305      1.0248124
             95      52.314193     0.58456816      43.036209     0.49372483      63.941756      1.1181948
            100      43.529766     0.51795912      35.723948      0.4367197      53.697847       0.693342
            105      36.688442     0.48018286      30.044772     0.41133045      45.913366     0.85908344
            110      29.716072     0.40394507      24.104684     0.33175975      37.109559     0.52245573
            115      25.056945      0.3653073      20.342553     0.30640615      31.212637     0.48899509
            120      20.873353     0.33239216      16.814306     0.27002378      26.274717     0.42810017
            125       18.50136     0.31288122      14.902311     0.25152089      23.280611     0.41083299
            130      15.462908     0.27690304      12.404237     0.22216693      19.564993     0.35994363
            135      13.158053     0.25880138      10.699984     0.21037641       16.32577     0.38755625
            140      11.405475     0.23511452      9.0756417     0.18689015      14.564095     0.31193004
            145      9.7246254     0.21643202      7.8319361     0.17296806       12.21186     0.28739947
            150      8.9183876     0.20848973      7.1543157     0.16567503      11.246736     0.27688295
            155      7.7680485     0.19472341      6.1943271     0.15424539      9.8832868     0.26028901
            160      6.5933846     0.17917069      5.2256128     0.14081916      8.4563503      0.2423671
            165      5.7918916     0.16789978      4.6155159     0.13207531      7.3788099      0.2254466
            170      4.9356906     0.15445738      3.9720402     0.12179174      6.1902196     0.21090931
            175      4.4101282     0.14522182       3.479531     0.11329825      5.6831855     0.19558779
            180      4.0349044     0.13909019      3.2133946     0.10926421      5.1310893      0.1880217
            185      3.3481164     0.12640904      2.6517542    0.099213557      4.2865125     0.16902596
            190      3.1873359     0.12235166      2.5159309     0.09666265      4.1036456     0.16324089
            195      2.6183615     0.11383183       2.082202    0.088893611      3.3307587     0.15666259
            200      2.5945089      0.1123052      2.0578921    0.087325744      3.3097503     0.15216839
            205      1.9184012    0.097397461      1.5159719    0.074860188      2.4643875     0.13476919
            210      1.9005785    0.094977311      1.5156192    0.074488674      2.4097781     0.13040505
            215      1.7942823    0.091033169       1.428097    0.072667087      2.2793594     0.12153402
            220      1.5595589    0.086498167      1.2449113    0.067675893      1.9733239     0.11786384
            225      1.3724102    0.080423566      1.0843918    0.062842884      1.7576051     0.10835292
            230      1.3080924    0.079977338      1.0545983     0.06581905      1.6352698     0.10731231
            235      1.2591155    0.078756715     0.99906876    0.060281943      1.6032791      0.1099277
            240      1.0509683    0.070402773     0.83698694    0.054886213      1.3306955      0.1017349
            245     0.94099114     0.06657887      0.7672199    0.057393443      1.1474631     0.11820996
            250     0.88886087    0.065528037     0.70993366     0.05200702      1.1226074    0.088539416
            255     0.82423285    0.062546728     0.65930614    0.050455938      1.0398527    0.089497044
            260     0.68402646    0.059278935     0.53137151    0.045100709     0.89427436    0.082466033
            265     0.61243998    0.053704899     0.47984245    0.041496825     0.79335744    0.073376269
            270     0.56102825     0.05120205     0.44103062    0.039703144      0.7216724    0.069077793
            275       0.449043    0.047745975     0.36445106    0.037744144     0.55269426    0.064291509
            280     0.49614803    0.048291979     0.39746816    0.038458911     0.62086168    0.064380399
            285     0.42613384    0.048212628     0.32635251    0.035991441     0.56869452    0.067802939
            290     0.37021574    0.043309806     0.29860458    0.033750491     0.45875373    0.058842052
            295     0.33062926    0.040155011     0.25690333    0.030129109     0.43208682    0.056626598
            300     0.32895865    0.039827659     0.25626425    0.031730106     0.42554224    0.057760542
            305     0.30502234    0.037271127     0.24379777    0.029842467     0.38246164    0.048746783
            310     0.25898267     0.03428065     0.19552961     0.02581468     0.35139363    0.047686687
            315     0.24134804    0.034269823     0.19571077    0.026426982     0.29458939    0.047617951
            320     0.23583429    0.034197131     0.18225095    0.025742214     0.31128011    0.048113305
            325     0.19344055    0.031080242      0.1530067    0.024168991     0.24590369    0.044943626
            330      0.1612477    0.027768016     0.13423386    0.023472925     0.18904112    0.035710231
            335     0.20293262    0.031030902     0.15701553    0.023856696      0.2665333    0.042110955
            340     0.13707664    0.026151116     0.11928402    0.021245794     0.14722089    0.041731064
            345     0.13603206    0.024430385     0.10022402    0.018099718     0.19043989    0.034517025
            350    0.087763685      0.0214963     0.06393486    0.015058665     0.12484536    0.032639249
            355     0.10735754    0.024064705    0.083584246    0.018362118     0.13886492    0.034373122
            360     0.10747553    0.024488278    0.086511419    0.017983585     0.13283587     0.03663175
            365    0.081589049    0.023344327    0.066819776    0.016621029    0.098228268    0.036162923
            370     0.11077508    0.022178611    0.085590056    0.017526255     0.14581888    0.029768169
            375     0.13167508    0.024039048     0.10148324    0.018701118     0.17369374    0.032359403
            380    0.096539997     0.02149612    0.083421241    0.017587297     0.10873314    0.029522894
            385      0.1104419    0.022953223    0.095618659    0.020646757     0.11961527    0.032719161
            390     0.06599754     0.01916691    0.052404704     0.01394588    0.082797317    0.028673348
            395    0.048270278    0.018091846     0.04233229    0.013440162    0.051281767    0.027463187
            400    0.065831953     0.01699689    0.051797207    0.013695263    0.084571331    0.022978814
            405    0.048297541    0.014561553    0.036349497    0.011019095    0.065284023    0.019891162
            410    0.070486925    0.018683475    0.051736648    0.013464161     0.09933676    0.027317874
            415    0.023803463    0.012388585    0.019517877   0.0093025232    0.029505921    0.017904648
            420    0.026572066    0.010849728    0.019793408    0.008127464    0.036604581    0.015067737
