#   pt_bb-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      150.20421        1.02452      119.93643     0.88533711      191.33909      1.3541233
              5      355.04335      1.5371568      283.19603      1.2504312      453.32207      1.9897486
             10      413.88358      1.7793973      331.58976      1.4988226      526.12732       2.210416
             15      394.50309      1.8776801      317.46183      1.5865013      498.71001      2.3068409
             20      353.04613      1.7629635      284.99878      1.5075956      444.85942      2.1339234
             25      302.15118      1.7506149      244.86235      1.4811099      379.02541      2.1485153
             30      259.24452      1.9721296      210.97551      1.6930239      323.60835      2.3489461
             35       217.8958      1.4843272      177.60321      1.2518774      271.51588      1.8133646
             40      189.85117      1.6387659      155.60165      1.4227547      235.09795      1.9351073
             45      159.13975      1.4905228      130.94606       1.319162      196.00195      1.7247056
             50       137.1733      1.3379864      112.84851       1.138894      169.02552      1.6200517
             55      115.37291      1.0169337      94.850708     0.87721375      142.24826      1.2184745
             60      100.93263      1.1954161      83.456684      1.0863549      123.52183      1.3401676
             65      85.983706     0.83917851      71.080058     0.73243658      105.19265      1.0395078
             70      73.493928     0.73727234      60.387338     0.62827443      90.602276     0.90132061
             75      65.651598     0.75747988      54.027782     0.65568369      80.773264     0.90445334
             80       55.74545     0.70051912      45.970325     0.60839682      68.406667     0.84711517
             85      49.265091     0.63322617      40.680954     0.53814909      60.295515     0.78116261
             90      42.773804     0.70488629      35.557683     0.68134442      51.943557     0.79117091
             95       37.86481     0.59959238      31.267219     0.53176655      46.391419     0.70406902
            100      33.678096     0.51826229      27.843184     0.44818414       41.18815     0.63050307
            105       29.81861     0.51711512      24.553962     0.44634431      36.597173     0.62357161
            110      26.187885     0.44991358      21.606167     0.38854542      32.098143     0.54895811
            115      23.006821      0.4177248      18.955938     0.35415236      28.208702     0.51765204
            120      20.296548     0.39019425      16.724006     0.33236585      24.880254     0.48146648
            125      18.710398     0.52574364      15.444919     0.47834934      22.912756     0.59161953
            130      16.410482       0.356601      13.557052     0.30921852      20.064263     0.43292993
            135      14.312283      0.3519687      11.869627     0.31149444      17.401986     0.42074682
            140      13.079882     0.34334838      10.835679      0.3096416      15.916029     0.40577086
            145      11.153478     0.27517885      9.1739945      0.2324167       13.68449     0.34787493
            150      11.080482     0.34031734      9.1330206     0.30104806      13.590725     0.39687269
            155      9.4167194     0.28603034      7.7656576     0.24912027      11.533831     0.34607652
            160      8.3293587     0.24466543      6.8319471     0.20449494      10.235867     0.31046046
            165        7.96752     0.26926257      6.5773483     0.22749736      9.7200025     0.33650128
            170      7.0989475     0.22873761      5.8457319     0.19374113      8.6912533     0.28379472
            175      5.8818236     0.21119841      4.8371264     0.18220828      7.2283967     0.25849783
            180      5.8570896     0.21598174      4.8376315     0.18359581      7.1515986     0.26827499
