#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5     0.44750838     0.31648069     0.35006703     0.24863799     0.57940782     0.41163455
           -4.4      1.5251062     0.57649361     0.99027374     0.37781052      2.4949274     0.95732933
           -4.3      1.0971676     0.65966368      0.8638715     0.47744391      1.4081956     0.94550305
           -4.2      6.0137821      1.4211363      4.5114358      1.0621201      8.3306368      2.0259071
           -4.1      9.9496033      1.6106937       7.447486      1.2008204      13.798218      2.4646351
             -4      20.093659      2.3148888       15.01333      1.7548068       27.88876      3.3850445
           -3.9       30.36862      2.7513698      23.015022      2.0540432      41.084363      3.8848772
           -3.8      51.684564      3.9191005      39.775048       3.054504      68.843352      5.3167094
           -3.7      72.835078       4.285747      55.833062      3.2614361      97.617843      6.0109061
           -3.6       116.9589      5.5538941      88.953827      4.2265463       158.4314       7.748579
           -3.5      146.64761      6.1958814      112.45707      4.7174597      196.23923      8.7268029
           -3.4      197.48959      8.6215505      154.05372      6.7921825      258.76298      11.576405
           -3.3      242.23207       8.265057      189.96715      6.5356415      315.36817      11.325509
           -3.2      293.42517      8.8016935      230.55346      6.8580617      381.38561      12.343327
           -3.1      373.22459      9.9846571      296.07464      7.9035546      478.50617      13.621899
             -3      479.08743      25.341332      378.55037      23.038464      619.98317      27.673522
           -2.9      540.44665      12.083309       429.0974      9.8370818      693.18136      16.919197
           -2.8      606.34188       13.11627      479.62505      10.383846      781.97481      17.540129
           -2.7      686.23691      13.841977      543.98695       10.98176      882.33307        18.3743
           -2.6      785.59389       15.37825      629.65564      12.415602      996.26453      20.177955
           -2.5      881.12345      15.968085      697.27235      12.766705      1136.1337      21.150348
           -2.4      965.30035      23.014064      767.61515      19.018155      1236.8462      29.150465
           -2.3      1083.5689      18.951264      864.60581      15.784855      1382.6851      24.144729
           -2.2      1130.2886      19.973042      903.22135      16.522465      1438.6607      26.279833
           -2.1      1204.1757      22.400166      966.77149       18.65276      1524.8603      27.787717
             -2      1257.1098      23.859228      1007.5688      20.089483      1593.2323      28.815596
           -1.9      1341.2628      20.224004      1072.1548      16.328234      1705.9121       26.58379
           -1.8      1392.1439      20.003361      1114.2653      16.107783      1768.6328      26.198326
           -1.7      1455.6715      23.668556      1168.5369      20.715426      1842.6837      28.432019
           -1.6      1505.4779      22.599599      1211.7035      18.720704      1898.4041      28.669954
           -1.5      1569.2286      29.191033      1261.2927      24.058182      1981.7582      36.810804
           -1.4      1615.7342      22.313073      1297.6672      18.162026      2041.7733      30.208023
           -1.3      1685.2363      23.984619      1353.3093      19.585015      2130.2274      30.807679
           -1.2      1679.4486      22.555628      1348.3821      18.317753      2123.1906      29.529226
           -1.1      1734.0824      23.374974      1391.1425      18.947696      2193.8545      30.227285
             -1      1751.7987      25.422623      1413.8878      21.477231      2200.2224      32.524162
           -0.9      1774.4961      30.621113      1419.0862      24.432473      2253.1078      39.778801
           -0.8      1769.6267      24.001912      1418.9535      19.495213      2239.4763      30.794011
           -0.7      1811.9033      24.940243      1454.8788      20.493528      2289.8387      32.077114
           -0.6      1799.5865      24.964333      1446.2759      20.823398      2271.6793      31.442355
           -0.5      1859.2848      26.432223      1489.5549      21.598937      2357.0336      34.782332
           -0.4      1852.5591      31.913641      1484.0249      27.708875      2347.8664      38.015207
           -0.3      1784.8165      23.773125      1436.7943      19.759021      2246.5166      30.632473
           -0.2      1822.1974      32.124533      1464.1652      27.773501      2300.3213      38.266926
           -0.1      1793.0725      24.081215      1439.7476      19.094108      2265.6233      32.863933
              0       1909.568       39.47767      1530.7897       33.88818      2418.3594      46.731117
            0.1      1821.0694      24.301711      1457.4711      19.718881      2309.7068      31.415407
            0.2      1820.8243      27.883237         1464.7      23.834234      2295.2095      34.085574
            0.3      1776.5482      23.852903      1424.9932      19.533938      2246.8156      30.615759
            0.4      1892.5332      46.993749      1519.3913      38.378568      2391.0518      58.992523
            0.5      1803.9977       25.73946      1447.4512      21.512321      2281.1923      31.971028
            0.6      1775.6536      24.137878      1425.6684      20.173316      2243.4825      31.277075
