#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      60.036623      1.2854463      50.303104      1.1641475      72.571129      1.4097967
              5       179.0192      1.6424608      149.21885      1.4622908      217.81291      1.8690578
             10      281.49935      1.9361487      233.85358      1.7103954       344.2207      2.2502644
             15      369.28675      2.4182387       306.0757      2.1508538      452.31153      2.7696866
             20      417.04021      2.3738004      344.89203      2.0715931      512.07695      2.7882565
             25      435.91741      2.6183762       359.8025      2.3308553      536.07821      2.9934494
             30      424.56782      2.1016077      349.42256      1.8468704      523.72922      2.4553294
             35      396.70476       2.190952      326.62625       1.952645      488.96169       2.522043
             40      357.18728      1.9514046      293.83378      1.7234089       440.3165      2.2785525
             45      319.23821      1.9190117      262.17672      1.6882202      394.38082      2.2429178
             50      278.37096       1.705191      228.66076      1.4632606      343.70153      2.0578515
             55      242.14658      1.4265512      198.80173      1.2453487      299.09824      1.6985282
             60      211.72968      1.3895997      174.16274      1.2443707      260.70378      1.6925691
             65      181.49977      1.2096117      149.13097      1.0409591      223.88562       1.465122
             70      156.31116      1.0786971      128.11877     0.91982846      193.42296      1.3211417
             75      137.20135      1.1340647      112.88241      1.0148731      168.94447      1.3188336
             80      119.33632      1.0914534      98.368169     0.99985333      146.70259      1.2402404
             85      103.19647     0.96055006      84.994212     0.84701157        126.908      1.1351231
             90       90.34303     0.92499141      74.429178     0.82438889      111.02446      1.0765444
             95      76.730419     0.75010578      63.041846     0.63942887      94.637894     0.92383539
            100      67.895282     0.74873798      55.802516     0.65091098      83.619896     0.91883454
            105       58.29864     0.65245322      47.859673     0.56550625      71.927727     0.79965274
            110       51.08494      0.6037655      41.889022     0.52526132      63.054418     0.76646624
            115      44.833141     0.59685191      36.831824      0.5284874      55.247356     0.73715268
            120      38.996673     0.51505484      31.833232     0.43664297      48.426027     0.63925235
            125      36.185248     0.70267794      29.469331     0.58012178      45.046094     0.87216944
            130      30.377672     0.45011978      24.729262     0.37898473       37.87843     0.56073897
            135      26.457282     0.43373859      21.750492     0.35173625      32.538277     0.61065738
            140      24.211562     0.46804258      19.693394     0.40797291      30.205112     0.55781441
            145      21.625462      0.4324646      17.759766     0.38189153      26.628166      0.5273159
            150      19.296299     0.36634923      15.761554     0.31040304      23.916831     0.45566585
            155      17.256645     0.33019155      14.060408     0.27491107      21.440787     0.42075091
            160      15.435805      0.3319465      12.460173     0.27739808      19.421509     0.41722589
            165      13.915287      0.3010174      11.304526     0.25149044      17.375053     0.37836678
            170      12.163722     0.28562203      9.9289153     0.23828185      15.072655     0.36199068
            175      10.763554     0.28809721      8.7526317     0.25465395      13.424407     0.34504853
            180      10.243326     0.26318712      8.3068981     0.21707413      12.793873     0.33543438
            185      8.6460281     0.23378702      7.0035125     0.19477177      10.813342     0.29628551
            190      8.1766551     0.23941386      6.6929315     0.20537743      10.093816     0.30035406
            195      7.5520518     0.30344058      6.1792467     0.27394838      9.3461065     0.35050558
            200       6.985461      0.2229211      5.6659067     0.18864399       8.721675     0.27614607
            205      6.0148485     0.22830249       4.850363     0.20141111        7.57763     0.26985157
            210      5.3011562     0.18076099      4.2757078     0.14843805      6.6657066     0.23263967
            215      5.2237854     0.18294134      4.2828148     0.15551868      6.4229805     0.23031045
            220      4.5531796     0.16631437       3.663544     0.13644169      5.7371955      0.2139901
            225      4.1626182     0.16986913      3.3708955     0.14114578      5.2041444     0.21473001
            230      3.8736371     0.18616466      3.1495704      0.1656478      4.8249867     0.22048261
            235      3.5464595     0.15366423      2.8554139     0.12799461      4.4634712     0.19518251
            240      2.9261968     0.13124453      2.3600264     0.10625577      3.6682175     0.17541228
            245      2.8409261     0.13278709      2.3171999     0.11167613      3.5024141     0.18611494
            250      2.7935405     0.14048604      2.2596076     0.11950249       3.496714      0.1734185
            255      2.6255636      0.1460785      2.1811607     0.12774768      3.1716134     0.19653799
            260      2.1947566     0.13112972      1.8278229     0.10825649      2.6328226     0.23391353
