#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0        2285.02      9.5626832      1861.2905      7.8313453      5176.4141      39.007572
              5      2079.0297      7.5947137      1787.2918      6.8387267      2537.1335      9.1747984
             10       1476.772      5.5827868      1276.2671      5.1305685      1734.2017      6.1606401
             15      1120.4917      4.6820087      966.99247      4.3486674      1308.4871      5.0416091
             20      875.85351      3.7182287      750.25716       3.439709      1030.3818      4.0368981
             25      678.69649      3.1721636      572.75315      2.8675883      812.59642      3.5698861
             30      545.56104      2.5634828      454.77695      2.2990395      662.81818      2.9195811
             35      446.99621      2.3780084       369.2543      2.0939449      548.54892      2.7821696
             40      366.45897      1.9532207       300.2092      1.7014753      454.08613      2.3109106
             45      311.01554      1.7887054      253.80223      1.5520886      386.80426      2.1800219
             50      265.65326      1.6848567      215.71447      1.4213637      332.33749      2.0613237
             55      226.14009      1.3178136      183.25345      1.1055618      283.48855      1.6328615
             60      194.86384      1.4527909      157.83644      1.2463548      244.34977      1.7592243
             65        168.327      1.0558949      136.20432     0.89488641      211.24334      1.3407208
             70      144.91501      1.0360761      116.69561     0.87313139      182.93426      1.2813084
             75      127.37498      1.0451184      102.70442     0.88243911      160.51521      1.2846405
             80      110.96505     0.95027128      89.320056     0.79394495      140.18716      1.1820451
             85      99.273818      1.1037047      79.848943     0.91418703      125.47726      1.3551831
             90      87.341707     0.99267789      70.097008     0.80421358      110.49888      1.2707633
             95      76.414176     0.72150754      61.307636      0.5913237      96.691482     0.93052699
            100      67.916214     0.81994629      54.176941     0.66250742      86.549398      1.0531221
            105       59.05022     0.60216452      47.325193     0.49995122      74.786516     0.77108176
            110      53.550217     0.77079551      42.893339     0.65148143      67.822162     0.97643379
            115      48.224011     0.55589254      38.417815       0.450987      61.505647     0.72915022
            120      42.528832     0.55220675       33.96514      0.4610495      54.037349     0.71128373
            125      38.140937     0.54231268      30.320845     0.44446285      48.748221     0.71068874
            130      34.259938     0.44281289      27.100645     0.35489879      44.073598     0.60421221
            135      29.710323     0.40211706      23.591765     0.31944525       38.01665     0.53815632
            140      27.729323       0.387208      21.893596     0.30483388      35.713972      0.5214641
            145      24.966869     0.37452633      19.695132     0.29804429      32.189666     0.50295431
            150      22.752014     0.34433454       17.83354     0.27057872      29.592779     0.46261823
            155      20.537432     0.34186971      16.245328     0.27034093      26.379051     0.46190153
            160      18.701819     0.31671759      14.725148     0.24871583      24.157356     0.42855006
            165      17.197523     0.32848104      13.504457      0.2598765      22.293125     0.43995039
            170       15.64426     0.28942874      12.239619     0.22587633      20.384045     0.39134664
            175      14.291219     0.27238228      11.192467     0.21400606      18.586634      0.3737396
            180      12.730605     0.26093176      9.9775727     0.20484787      16.536174     0.35400608
            185      12.199112     0.30465272      9.5375771     0.24319337      15.900798     0.39832198
            190      10.672719     0.24084453      8.3435753     0.18892337       13.90142     0.32744073
            195      10.070053     0.23144504      7.8596846     0.17891793       13.14502      0.3223464
            200      9.3456324     0.26203816      7.3054753     0.20823487      12.177798     0.35160934
            205      7.8919071     0.20347536      6.1441757     0.15548776      10.330715     0.28307886
            210      7.9182038     0.20363282      6.1455502     0.15799935      10.408444     0.27703189
            215      7.0549446     0.19044088      5.4624654     0.14512096      9.2989332     0.26398183
            220      6.7463741     0.18790831      5.2451974     0.14754676      8.8488499     0.26808326
            225      6.8001682     0.49017174        5.22983     0.36780152      9.0072306     0.64315801
            230      5.9535761     0.19225621      4.6181479     0.15159858      7.8321971     0.25990764
            235      5.0834655     0.16754056      3.9669362     0.13270016      6.6299981     0.22630014
            240      5.0111628     0.16446456      3.9011857     0.12972726      6.5582008     0.23973384
            245      4.4453599     0.15256728      3.4475709     0.11747574      5.8461858     0.21290983
            250      4.1709315     0.18084243      3.2411923     0.15067071      5.4763497     0.22969385
            255      3.8543931     0.13942142      3.0049181      0.1068117       5.034248     0.19418459
            260      3.7317252      0.1379987      2.8755599     0.10427343      4.9477545     0.20294393
            265      3.3939462     0.15207906      2.6160637     0.11550341      4.4985649     0.21348029
            270      3.2899887     0.13550406      2.5483629     0.10687734      4.3355099     0.18231833
            275      3.0384851     0.12841788      2.3495599    0.099172459      4.0094628     0.17676515
            280      2.6947593     0.12254884      2.0587074    0.092569817      3.6133011      0.1746652
            285       2.658413     0.11600173      2.0166692    0.086925178      3.5949142     0.16338428
            290      2.4155021     0.11170532      1.8560381     0.08483236      3.2091649     0.15478688
            295      2.1004185     0.10344143      1.6166807     0.07772276      2.7858239     0.14594536
            300      2.1128432     0.10526982      1.6486128    0.083112316      2.7577424     0.14590689
            305      1.9531378     0.10126045      1.4978875    0.076660791      2.6026219     0.14191004
            310      1.9337424     0.10153872      1.4724839    0.076153287      2.6011854     0.14465678
            315      1.8736786     0.11567853      1.4321274    0.084086571      2.5060229     0.16959846
            320      1.6693482    0.092263541      1.2641963    0.068921102      2.2584222     0.13254116
            325      1.6484223    0.092516283      1.2650888    0.071011477      2.1960692     0.12885648
            330       1.495583    0.085656888      1.1348412    0.064574843      2.0186247     0.11984282
            335      1.5911644     0.19209432      1.1839552     0.12620845       2.201644     0.31103056
            340      1.2929095    0.081010237     0.98510369    0.060360706      1.7386295     0.11557165
            345      1.2213276    0.084547329     0.93321721     0.06551941      1.6340051       0.115342
            350      1.1485152    0.075596851     0.86450268    0.056848012      1.5683554     0.10632474
            355      1.0944998    0.075668288     0.83046163     0.05651114      1.4756551     0.10775351
            360      1.0084327    0.071656504     0.76852056    0.053378085      1.3519357     0.10181155
            365     0.92078713    0.069166436     0.70134416    0.052290803      1.2383345    0.097848002
            370     0.85239217    0.064667287     0.66302827    0.049362904      1.1123185    0.094348959
            375     0.89953417    0.066807762     0.68412935     0.05012865       1.208223    0.094076652
            380     0.82042099    0.063852424      0.6159181    0.047107051      1.1228687    0.092034599
            385      0.7657192    0.061887634     0.57977955    0.046046694      1.0344884    0.089469901
            390     0.84336758    0.069331997      0.6574198    0.052974728      1.1008863     0.09977057
            395     0.72471216    0.072599787      0.5434724    0.053883325     0.99751587     0.10545625
            400     0.64656571    0.056569143     0.50416179    0.044856821     0.84270595    0.085581456
            405      0.7781982    0.061790145     0.58359743    0.045801771      1.0660069    0.090225175
            410     0.73196256    0.070321159     0.56905487    0.053776651     0.95657645     0.10412152
            415     0.63975429    0.056695292     0.47371944    0.041546353     0.89046579    0.081917739
            420     0.66003697    0.056850936      0.4939543    0.042305942     0.90520626    0.080010317
            425     0.49283574    0.048440636     0.36572056    0.036384658     0.68538615    0.068233498
            430     0.50811831    0.049622308      0.3749276    0.036555345     0.71056134    0.070978094
            435     0.49476826    0.054703233     0.37578771     0.03991069     0.66671061     0.08111566
            440     0.34000379    0.043341431     0.26529721    0.032977095     0.44240849    0.061585933
            445     0.40062033    0.044714139     0.29564771    0.032675482     0.56195486    0.065367109
            450     0.38932748    0.044382578     0.29666391    0.033309326     0.52311911    0.062638296
            455     0.35507687    0.042250451     0.26476313    0.030876842     0.48974827    0.061223909
            460     0.40729385    0.049058263      0.3076038     0.03559768     0.55374503    0.073889044
            465     0.41992916     0.04436064      0.3164562    0.033628172     0.57101978    0.060998791
            470     0.31300647     0.04866216     0.22614726    0.033721952     0.44902849    0.073929499
            475     0.41034122    0.045569982     0.30872704    0.034131256     0.56029598     0.06426997
            480     0.27935888    0.037225076      0.2099695    0.027555845     0.38172782    0.053547228
            485      0.2814429    0.037492304     0.20591207    0.026940884     0.39793911    0.055525737
            490     0.27946681     0.03714511     0.21304793    0.028251028     0.37469676    0.051455329
            495     0.25862581    0.043260514       0.197992    0.030731361     0.34229021    0.066370887
            500     0.25862581    0.043260514       0.197992    0.030731361     0.34229021    0.066370887
