#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8     0.19840782      0.1983979     0.12182123     0.12181513     0.33781565     0.33779876
           -4.7     0.43443575      0.3071917      0.2976648     0.21096841     0.67182121     0.47748382
           -4.6      1.7591453      0.8191575      1.3600726     0.63720269      2.3540726      1.1049171
           -4.5      4.0868938      1.0329863      2.9486928     0.73087845      5.9364637      1.5681568
           -4.4       9.437581      1.5649953      7.1322793      1.1555096      12.870989      2.3083035
           -4.3      20.223888        2.62981      15.514682      2.0535184      27.259391      3.5974026
           -4.2      44.162469      4.4067702      35.967531      3.7464325      54.831508      5.3394327
           -4.1      62.903888      4.2269284      48.311525      3.2022237       84.28243      6.0206893
             -4      108.13201      6.3473042      84.746855      5.1434252      141.06635      8.2288316
           -3.9      157.73451        6.93413      123.81342      5.5032743      205.76382      9.2066448
           -3.8      234.85342      8.5724054      185.86986       6.840966      303.18192       11.33803
           -3.7      335.57189      10.663616      266.45554      8.6500113      431.84326      13.711142
           -3.6      428.71691      11.963996      340.06224      9.6390854      552.21673      15.462022
           -3.5      550.49418      13.742415      441.22263      11.316571      699.80679      17.501706
           -3.4         672.51      15.939292      542.53048      13.034797      847.51136       20.34769
           -3.3      815.11783      16.468285      656.05585      13.470073      1029.9456      21.114796
           -3.2      955.93144      18.166326      768.14247      14.901618      1214.1315      23.552789
           -3.1      1134.6949      20.139361       927.0764      18.811117      1402.6689      33.542465
             -3      1350.5227      32.013255      1095.3716      29.297136      1692.6512      35.057408
           -2.9      1514.4249      24.088174      1227.6573      20.323497      1896.1153      30.438062
           -2.8      1658.3035      23.932696      1339.7929      19.759555      2088.0708      30.265188
           -2.7      1894.6586      28.298416      1537.9665       24.33766      2370.2452         34.083
           -2.6      1994.1554      26.474309      1620.3239      21.943582      2491.3629      33.396721
           -2.5      2185.9672      27.452183       1769.555      22.898143      2744.5032      34.541407
           -2.4      2361.5481       33.70653      1921.4632       28.59702      2945.6368      41.354635
           -2.3      2530.1278      30.468019       2054.155      25.690397      3166.9133      37.646837
           -2.2      2658.6489      33.500314      2170.4974      29.319948       3303.103       40.71024
           -2.1      2768.4622      35.545821      2255.0515      30.301273      3451.3064      43.219651
             -2      2942.7949      40.323533       2400.088      34.482977      3662.4231      48.797702
           -1.9      3054.1599      50.559394      2484.9469      44.492659      3814.3781      57.910988
           -1.8      3128.8662      39.164251       2554.766       35.36019      3891.8843      45.376448
           -1.7      3167.6606      36.600445      2582.3115      32.321233      3947.5193      42.965018
           -1.6      3285.3228        36.2646      2677.4114      30.622086      4093.4968      44.632941
           -1.5      3402.5273      42.407017      2776.9857      36.009731      4232.7179      52.085739
           -1.4      3452.1553      36.669372      2816.1256      31.113197      4297.4791      45.551727
           -1.3      3542.0722      36.943044      2884.7354      31.149865      4418.5747      45.379441
           -1.2      3589.1734      38.587294      2930.1884       32.79778      4463.4084      47.152448
           -1.1      3624.7964      36.665083      2948.4718      30.745262      4529.1379      45.520735
             -1      3611.8651      37.029439      2950.6923      31.541554      4489.6252      45.965266
           -0.9      3668.5375      42.788422      2988.2243      35.974862      4574.8313      52.483102
           -0.8       3713.021      44.500715      3028.0977      37.363059      4622.1327        54.6238
           -0.7      3735.6318       43.51294      3046.3522      37.231138      4652.4638      52.332326
           -0.6      3721.9928      45.010879      3042.4193      39.204423      4621.5356      53.061985
           -0.5       3886.648      62.505571      3172.9236      54.332514      4835.1268       73.71834
           -0.4      3848.8546      43.504495      3135.8058      37.728278      4800.4458      51.493739
           -0.3      3745.8443      39.337147      3062.2786      33.538801      4649.4089      48.141623
           -0.2      3795.4226      49.911099      3106.0887       45.87057       4708.564       56.01944
           -0.1      3729.1868      38.125619      3041.9756      31.992959      4645.8384      48.156005
              0      3853.4935      50.992789      3139.3508      44.389498      4807.4486      59.426843
            0.1      3748.2757      37.230466      3051.9766      31.163625      4677.7304      46.603195
            0.2      3809.8193      44.340192      3113.8599      39.039946      4730.4487       51.67942
            0.3      3770.0488      37.555777      3080.9703      32.029167      4682.2099      45.874766
            0.4      3785.3879      55.299721      3090.9625      46.856529      4705.5369      66.925326
            0.5      3812.8055      51.698601      3110.7578      47.332148      4748.0688      56.844605
