# total-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      52212.987      65.568662      43744.314       58.02871      75931.438      207.30056
              1      52212.987      65.568662      43744.314       58.02871      75931.438      207.30056
