#  pt_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.8944984     0.10793375      1.5017798    0.087134306      2.4464628     0.14087009
              5       6.260104      0.2060631      4.9436564     0.16645315      8.1184588     0.27561519
             10      11.408132     0.25737129      8.9281459      0.2027953      14.956316     0.34382063
             15       16.78853     0.32534223      13.239575       0.262928        21.8137     0.42275953
             20      23.373137     0.51786621      18.494846     0.42699563      30.235329      0.6560911
             25       28.46295     0.42329011      22.521302     0.34207584      36.817729     0.56006553
             30      34.508028     0.56308902       27.32076     0.47151463      44.606308     0.70175185
             35      42.275095     0.67235537      33.644203     0.58761584      54.309986     0.80701627
             40      48.530793     0.74074334      38.672414     0.61547115      62.233651     0.87741094
             45       57.71892     0.60976011      45.961171     0.50296861      74.053935     0.79070409
             50      68.112902     0.79756474      54.343806     0.69186582      87.119271     0.95278835
             55      79.670539     0.90320371      63.738364     0.76209922      101.51579      1.0999701
             60      93.485808     0.76681196      75.149431     0.63242125      118.28927     0.97863976
             65       100.8029      1.0276745      81.125428     0.84801427      127.34116      1.2849852
             70      99.630291     0.85966102      80.176671     0.70764663      125.81218       1.085809
             75      97.050218     0.99056062      78.482428     0.83512985      121.81577      1.2537145
             80      89.455235     0.86044537      72.082493      0.7051488      112.75676      1.1023218
             85      80.870287     0.75447235      65.172256      0.6359516       101.7678     0.93546641
             90       76.51713      1.1116368      61.424666     0.90532469       96.75267      1.4019319
             95      66.434544     0.62753018      53.631932     0.51960287      83.358232      0.8168172
            100      60.279603     0.58553729      48.339032     0.47440837      76.282622     0.76846124
            105      54.743746      0.6249308      44.016629     0.53216526       69.01767     0.79549713
            110      48.842202     0.66205788      39.073881     0.55517639      61.980328     0.81943147
            115      43.284819      0.5015739      34.440551     0.40111889      55.295086     0.65923893
            120      37.770447     0.45666152      30.212685     0.37482282      47.856534     0.62912255
            125      34.750011     0.47636788      27.699718     0.38947903      44.240728     0.61649683
            130      30.701007     0.61879036      24.377917     0.47785935      39.239102     0.80962421
            135      26.445268     0.39526977      21.124713     0.32366877      33.548469     0.52355907
            140      23.702901     0.35747955      18.954783     0.28634186      29.987289      0.4871675
            145      21.676446     0.36271383      17.242061     0.29515229      27.663562     0.47030563
            150      19.301172     0.32154413      15.310598     0.25505077      24.692082     0.42953564
            155       17.66837     0.30663596      14.047022     0.24369567      22.521516     0.41660203
            160      16.327169     0.33749343      12.979079     0.27364305      20.825708     0.43876994
            165       14.46544     0.29987092      11.500561     0.24458177      18.446932     0.39094993
            170      12.901679     0.28889307      10.276506     0.23507931      16.407076     0.37446962
            175      11.520734     0.26775937      9.0955831     0.21756466       14.82051     0.34709921
            180      10.780389     0.31554475      8.5199778     0.26849162      13.856701     0.38712136
            185      9.1161499      0.2171813      7.1733557     0.16857516      11.768485     0.29416139
            190      8.5714706     0.21479654      6.7954972     0.16856802      10.956703      0.2920318
            195      7.6535038     0.19896005       6.058968      0.1564626      9.7910759     0.26919004
            200      7.1449359     0.19407324      5.6297209     0.15130834      9.1955359     0.26317412
            205      6.4900287     0.19182195      5.1242811     0.15059338      8.3348146     0.25736656
            210      5.7451516     0.19281591      4.5868257     0.15504947      7.2714479     0.25375735
            215      5.2581452     0.17085344      4.1836214     0.13276366      6.6795568     0.23480308
            220      5.0353192     0.16924777      3.9749637     0.13516149      6.4646556     0.23931653
            225      4.9590742     0.17479601      3.9265712     0.13955247      6.3427264     0.23410266
            230      4.1431872     0.15357322      3.2574621     0.11736663      5.3401258     0.21454954
            235      4.0228141     0.14394602      3.1788325     0.11285161      5.1528446     0.19835504
            240      3.5105035     0.14489555      2.7814857     0.11257129      4.4795937     0.20159853
            245       3.482314      0.1741349      2.8198054     0.14682365      4.2985976     0.23656318
            250      3.1492803     0.12625103      2.4640435    0.097559874      4.0873211      0.1721831
            255      2.6621482     0.11658945      2.1130691    0.090324931      3.3842555     0.16055356
            260      2.6873796     0.11685414      2.1029469    0.090673889      3.4878175     0.15906076
            265      2.5678812     0.16380383      2.0518942      0.1398598      3.2451628     0.20920394
            270      2.1312179     0.10543995      1.6678532    0.081244712      2.7662117     0.14463909
            275      1.9187817      0.1092831      1.5225695    0.092785423      2.4451637       0.140841
            280      2.1321087      0.1043235      1.6616996    0.080257882      2.7761021     0.14250875
            285      1.7365402    0.099717682      1.3527577    0.075688827      2.2649361     0.13923581
            290      1.5900173    0.095901831      1.2395064    0.075158669       2.072354     0.12844444
            295       1.577572    0.095361659      1.2353492    0.073816904      2.0429361     0.13013178
            300      1.5475368    0.091621282      1.2399821    0.071357185      1.9381723     0.12981937
            305      1.4121447    0.086318513      1.1094022    0.066758281       1.817265     0.11715972
            310      1.1939964    0.078165782     0.94239267    0.060333306      1.5222818     0.11173327
            315      1.1820184    0.079327251     0.91903788    0.059947954      1.5427211     0.11118968
            320     0.97039149    0.073570018     0.77504518    0.056237449      1.2176881     0.10215753
            325     0.80392725    0.063824878     0.63848693    0.050117095      1.0203571    0.085484991
            330     0.86448869    0.065899721      0.6806741    0.051384143      1.1051937    0.089761646
            335     0.86573149    0.068667057     0.66701899    0.052722659      1.1450202    0.093677938
            340     0.83381004    0.064781162     0.66603274    0.050543681      1.0439742    0.091453137
            345     0.71875797     0.06206237     0.56512874    0.046288392     0.92311419    0.088293951
            350     0.67427127    0.059103979     0.52723911    0.045263399     0.87215511    0.081708651
            355     0.71013674    0.062087768      0.5476505    0.046793035     0.93736849    0.086515558
            360     0.63209965    0.056297472     0.49362626     0.04358894     0.81941269    0.077089319
            365      0.6374668    0.056023973     0.48946838     0.04298036     0.84629207    0.076416443
            370     0.55701664    0.052522629     0.42911606    0.039673809     0.73516369    0.073038958
            375     0.56999284    0.054304541     0.44815734    0.041192464     0.73152659    0.081760666
            380     0.40329161    0.047543303     0.30904883    0.034845492     0.53654587    0.068892389
            385      0.4620925    0.047613021     0.35440737    0.036292039     0.61279065     0.06514579
            390     0.44493541    0.046453953     0.34276302     0.03549382     0.58693221    0.064304104
            395     0.45696211    0.048648584      0.3461238    0.036061893     0.61503843    0.068517867
            400     0.37629508    0.044033121     0.28681184    0.032980327      0.5037898    0.062112855
