# total-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      60701.348      68.267022      50795.087       60.56359      86798.752      210.11834
              1      60701.348      68.267022      50795.087       60.56359      86798.752      210.11834
