#   total-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      27228.384      34.087737      22453.923      30.675781      33490.334      39.177452
              1      27228.384      34.087737      22453.923      30.675781      33490.334      39.177452
