#         pt_bx        central        num_err    min (scale)        num_err    max (scale)        num_err
            155      4.4436558     0.21009254      3.7476118     0.18033365      5.3431181     0.26375077
            160      3.6063774     0.20135601      3.0524632     0.17669445      4.3282559     0.24228311
            165      3.2020067      0.1870262      2.6925973     0.16223172      3.9096617     0.23679956
            170      2.7639833     0.15628831      2.2791212     0.13342999      3.4227841     0.19802287
            175      2.7999201     0.20170888      2.3665683     0.18648551      3.3368692     0.22275157
            180      1.9959769     0.20017132      1.7550065      0.1423964      2.2879792     0.32206098
            185      2.1680924     0.14647046      1.8145971     0.12857466      2.8419546     0.32619621
            190      1.8575765      0.1340016      1.6029188     0.12090209      2.1556714     0.15869709
            195      2.0691398     0.17366961       1.752754     0.15884518      2.4879839     0.19653243
            200      1.7901445     0.15792453      1.5203995     0.14186164      2.1440753     0.18193923
            205      1.4054183      0.1296545      1.1997576     0.11438972      1.6600486     0.15939772
            210      1.5105111     0.12518293      1.2701455     0.10875237      1.8219368     0.15345819
            215      1.1592258     0.10706915     0.95507598    0.092473305      1.4317878     0.13156391
            220      1.1730564    0.096729108     0.95412923    0.080783759      1.4693781     0.12094648
            225     0.95273039    0.095838741     0.80462527    0.084235165      1.1487783     0.11433781
            230      1.0551532      0.1024735     0.96230112    0.097094525      1.1225082     0.13880059
            235     0.89079117    0.099479928     0.75291051    0.087422898      1.0699851     0.12198675
            240     0.80715564    0.085561393     0.68299364    0.074955938     0.96219961     0.10234259
            245     0.71690112    0.078538043     0.58890369    0.069244563     0.89295106    0.094482625
            250     0.54657553    0.069250999     0.43778592    0.058243537      0.6952962    0.087093205
            255     0.60845431     0.09809578     0.55627978    0.091270062     0.64926056     0.11834495
            260     0.62309296    0.082768641     0.53078469    0.073045533     0.73428447    0.097059293
            265     0.50185385    0.071982265     0.42772077    0.062798056     0.59709497    0.086449441
            270     0.43233139    0.057863891     0.35144011    0.048759081       0.543979    0.073204839
            275     0.42847955    0.058870436     0.35835129    0.050166344     0.51318922    0.073249992
            280     0.46861475    0.077532475     0.38369598    0.063585883     0.58275508     0.10011318
            285     0.38070782    0.062203325     0.33485343    0.054305946     0.42639609    0.073752415
            290     0.29136056    0.046482003     0.24079933    0.039634266     0.35719732    0.056510002
            295     0.27172234    0.047738011     0.22626559    0.038660612     0.32483805    0.062413101
            300     0.26639419    0.057814556     0.22771364    0.053176469     0.31125664    0.066122841
            305     0.41223475    0.068599853     0.34732234    0.063621347     0.50023307    0.078032354
            310     0.21424402    0.040641472     0.17717464      0.0328548     0.26085899    0.053175923
            315     0.28652313    0.062418304     0.25221978    0.057961185     0.32106797    0.070515771
            320     0.21825899    0.058750243     0.18798223    0.050956153     0.25150615    0.071006422
            325     0.20506056    0.041947586      0.1711695    0.036487205     0.24929229    0.052013671
            330     0.12013263    0.038999354     0.11271453    0.035570735     0.12542123     0.04667885
            335     0.16384134    0.040750538     0.13407307    0.034366466     0.19959531    0.051604366
            340     0.13179542    0.035675876     0.10878894    0.027981449     0.16102146    0.048046205
            345     0.21566212     0.05736147     0.18006302    0.052645692     0.27740782    0.074731267
            350      0.1461552     0.03059123     0.11858849    0.024654485     0.18197821    0.039870932
            355     0.21243899    0.066139794     0.18088916    0.062222833     0.25194224    0.070622633
            360     0.11231866    0.031348326    0.093622347    0.025787099     0.13536604     0.04014437
            365    0.083351507    0.023466395    0.063789944    0.017957696     0.11121397    0.032212942
            370      0.1231248    0.027633923    0.095836648    0.021909504     0.16077899    0.036541474
            375     0.10840268    0.027355874    0.090773855    0.022547411     0.12750056    0.034321609
            380      0.1116457    0.030245877     0.08904715    0.024919022     0.14302905    0.039242501
            385    0.055375194    0.021394136    0.044862459    0.015039728    0.068346482    0.032019215
            390      0.1241895    0.031776594      0.1025714    0.026903789     0.15129263    0.039161056
            395     0.11227129    0.031807329    0.092505364    0.027473102     0.13812425    0.037732683
            400    0.086140447    0.022689759     0.06504067    0.017565745     0.11835698    0.030814453
            405    0.099591733    0.032170409     0.08680514     0.02882982     0.11418983    0.036958195
            410    0.037947263    0.021153467    0.035471285    0.017622411    0.038900781    0.022068733
            415     0.15994279     0.10865245     0.14229229     0.10214716     0.17834369     0.11214243
            420    0.024462682     0.01099945     0.01785743    0.008074015    0.034498324    0.015476328
            425     0.11145955    0.028224599    0.087776871      0.0229232     0.14534324    0.036246732
            430    0.027188939    0.012973883    0.024209609     0.01139026     0.02966704    0.015394981
            435    0.062370726    0.021748675    0.051779442    0.016300703    0.072663242    0.032957289
            440    0.037030055    0.019932614    0.032465811    0.017150167    0.042398771    0.024677652
            445    0.034791284    0.022755449  -0.0025404475    0.067254828    0.050102794    0.019803237
            450    0.021835754    0.019750467    0.019399218    0.016192795      0.0246981    0.026365986
            455    0.064603575    0.017339256    0.048340894    0.013006031    0.088316871    0.023792913
            460    0.037148715    0.014586406    0.030052961     0.01138316    0.045640224    0.019377521
            465    0.079641006    0.030130047    0.069473073    0.027702506    0.093878995    0.034737085
            470   0.0078271506   0.0093250823   0.0060327374   0.0063034475    0.010473297    0.014436444
            475    0.019801229    0.015797962    0.015939441    0.012051455     0.02404257    0.021670552
            480    0.040519107    0.021493042    0.037297989    0.019490593    0.041937877     0.02430543
            485   0.0015785474    0.013356917 -0.00051463631    0.019040447   0.0026581004   0.0098529219
            490    0.019364916   0.0098083058    0.014506927   0.0072705265    0.026309274    0.013744453
            495     0.01072514   0.0098951728   0.0075291625    0.013307973    0.011232961   0.0093850142
            500     0.01072514   0.0098951728   0.0075291625    0.013307973    0.011232961   0.0093850142
