#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9              0              0              0              0              0              0
           -3.8              0              0              0              0              0              0
           -3.7     0.21940781     0.21939684     0.17222346     0.17221485     0.27476536     0.27475161
           -3.6     0.93997205     0.47238556     0.72182682     0.36407481      1.2510223      0.6279659
           -3.5     0.83313969     0.49015622     0.60099999      0.3627217      1.2145922     0.70678013
           -3.4      1.7048156     0.65373091      1.3332402     0.51539022      2.1944525     0.84871393
           -3.3      2.5152905     0.82498527      1.9625698     0.63348659      3.2687486      1.1262964
           -3.2      6.3193743      1.6005562      4.4828827      1.1113655      9.2494917      2.4237923
           -3.1      8.9226646      1.5720958      6.7923185      1.1551823      11.948799      2.2653203
             -3      15.156765      1.9729196       11.58076       1.509384      20.316257      2.7238255
           -2.9      16.490536      2.0810473      13.023302      1.6020697      21.162263      2.9495279
           -2.8      22.043195      2.3717349      17.242849      1.8088516      28.557869       3.289742
           -2.7      25.427279      2.5696332      19.757503      1.9477177      33.202542      3.5918916
           -2.6      41.466078      3.3004887       31.93148      2.4870125      54.974247      4.6397734
           -2.5      45.525837      3.4068236      34.978398      2.5620403      60.637397       4.810285
           -2.4      59.829893       3.806143      45.304866      2.9190903      81.156474      5.2203048
           -2.3      66.351155      4.8063858      51.642184      4.0667076      87.024453      6.0839499
           -2.2      80.056887      5.2399305      61.612267      4.0989729      106.41061      7.0912766
           -2.1      78.837591      4.4865082       60.40257      3.3807162        105.117      6.2921531
             -2      87.752161      4.8285461      67.394364      3.5997545      116.82566      6.9136327
           -1.9      94.465546       4.910366       72.85678       3.719791      125.18905      6.9228057
           -1.8      109.08542      5.4589292      83.746242      4.1072162      145.12965      7.8377177
           -1.7      131.44337      10.530641      101.25301      7.0878389      174.42598      16.668698
           -1.6      120.91515      5.4759098      92.298807      4.1460591      161.91394      7.7530243
           -1.5      130.27389      5.8025733      99.761287      4.3637521      174.02131      8.1553323
           -1.4      137.04864      5.8952516      105.59081      4.5333837       181.8278      8.1221905
           -1.3      146.79713      6.3874547       113.0325      4.8050217      194.78904      9.0059879
           -1.2      141.14955      6.1698716      110.01293      4.6901205      184.47815       8.732347
           -1.1      155.80116      7.0954398      119.88199      5.4168234      207.13718      9.7816453
             -1      162.39863      6.5079276      125.97369      4.9763633      213.59662      9.5794132
           -0.9      167.24381      6.5024846      128.78182      4.9769539      222.19864      9.0531182
           -0.8      159.94673      6.4852788      123.57897      4.9177079      211.26413      9.3371763
           -0.7       164.3492      6.6216022      126.72959      5.0993825      217.87179      9.3648535
           -0.6      173.06569      6.8152357      134.48624      5.3396122      227.15461      9.5207425
           -0.5      181.43609      7.1547264      138.76102      5.4551263      242.80749      9.9507038
           -0.4      184.59333      7.1124458      141.30276      5.3421744       246.6491      9.9904312
           -0.3      181.35501      7.4267237      140.22126       5.857294      239.60646      10.036449
           -0.2      172.88033       6.823271      132.79797      5.2036688      230.02669      9.7218874
           -0.1       203.8149      8.2175866       157.9239      6.7706666      268.99066      10.564937
              0      185.78291      7.1392334      144.59173      5.6528422      242.50771       10.53811
            0.1      186.32881      7.0059057      143.06611      5.2781632      247.97209       9.813292
            0.2      174.24566      7.0185628      134.29599      5.4294459      230.89206      9.6153839
            0.3      177.01918      6.6166775      137.35616      5.2370642      232.35571      9.8908426
            0.4      184.29718      7.2800158      140.27474      5.4270647      247.87432      10.405191
            0.5       167.9951      6.4842909      128.57562      4.9610637        224.757      9.0125139
            0.6      165.67883      6.4651287      128.39079      4.9775884      217.95876      8.8668439
            0.7      170.79383      7.3168633      129.66402      5.3916831      230.67061      10.503677
            0.8      157.33584      6.6158266      121.49041      5.1537365      207.95239      8.9992152
            0.9      153.99694      6.5854911      117.74157      4.9103006       206.2723        9.36457
              1      176.97108       7.595963      134.42754      5.5658839      238.89838      10.937274
            1.1      153.80961       6.281465      117.93085      4.7782516      204.96357      8.7808273
