#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3     0.65818993     0.37998713      0.4474972     0.25974191      1.0102067     0.58773793
           -4.2     0.21939106     0.21938009      0.1286648     0.12865837     0.39598885     0.39596905
           -4.1     0.21940784      0.3799807     0.11372066     0.57003668     0.24590503     0.28468705
             -4      1.5357653     0.72760314       1.083324     0.48004943      2.2490447      1.1885408
           -3.9      1.5353408     0.58027544      1.0643073     0.40590336      2.3280224     0.89054257
           -3.8       2.686743     0.87948131      1.9319497     0.61276411      3.8740671      1.3463983
           -3.7      6.4220055      1.2107911      4.6031676     0.87506111      9.4631173      1.8488696
           -3.6      10.638788      1.6733486      7.7027263      1.2208628      15.280816      2.4481026
           -3.5      17.446581      2.1057491      13.116665      1.5484304      23.809905      3.0746431
           -3.4      22.336586      2.3676865      16.445089       1.728351      31.406302      3.4560968
           -3.3      34.811285      3.0272617      26.007922      2.2143931      47.982609      4.4236705
           -3.2      45.753982      3.4649746      35.293177      2.6065182      60.775151      5.2365217
           -3.1      65.131295      4.0359779        49.5662      3.0202631      87.868151      5.8601904
             -3      82.592971      4.5646599      62.359497      3.4655874      112.85595      6.4205172
           -2.9      98.042797      5.1555651      74.313441      3.8103395      133.04807      7.5858967
           -2.8        115.368      5.3743758      88.830469        4.14008      153.59697      7.5705399
           -2.7      147.83265       6.050533      112.95747      4.6077261        198.627      8.4212807
           -2.6      168.26522      6.5160421       130.8368      5.0516757       221.1023      9.3284551
           -2.5      211.00535      7.2279744      161.80412      5.6297589      282.53186      9.8562827
           -2.4      220.42404      7.3879559      168.62651      5.6278038      295.72967      10.257127
           -2.3      268.10579       8.510413       209.0821      6.7294651      351.48018      11.636998
           -2.2      290.74252      8.4039227      223.80968      6.4491698       386.9355      11.760397
           -2.1      318.77985      8.9618106      248.78851      6.9364596      416.63091        12.3006
             -2       351.9492      9.8299503      274.19651      7.7904357      461.70466      13.181597
           -1.9      378.43267      11.338868      297.74883      9.1108627      490.05688      15.462147
           -1.8      396.93383      9.9515853      310.01704      7.7392622      518.23393      13.716177
           -1.7       418.9942      11.184784       325.1127      9.0497496      552.38891      14.570023
           -1.6      443.55236      12.454934      349.67153      9.9394331      572.76327      16.510438
           -1.5        453.041      10.913298      356.58204      8.4876164      585.83531      14.836294
           -1.4      482.32091       11.47949      380.98614      8.9242834      620.39416      17.640799
           -1.3      499.17932      12.982064      393.98103      10.359111      643.08131      17.354733
           -1.2      522.14756      12.088945      412.21642      9.5819609      671.46424      16.747362
           -1.1      530.69129      13.633521      417.20043      10.855422       686.7415      17.873696
             -1      531.07675      12.302671      417.24258      9.6185738      688.02774      16.673122
           -0.9      561.72548      12.701355      442.09438      9.9211539      725.60097      17.206995
           -0.8      562.13383      13.986606      442.99871      11.241908      725.10355      18.141504
           -0.7       584.8337      13.292343      462.31829      10.582886      751.50598      18.128717
           -0.6      560.94996      12.293911      442.02516      9.6211481      723.30469       16.73111
           -0.5      573.33965      12.472491      447.30079       9.656362      748.88975      16.914184
           -0.4      596.48835      13.310978       469.7159      10.374002      770.07553      18.332124
           -0.3      566.98079      12.598869      451.81191      10.343855      719.80874      17.498758
           -0.2      551.16201       13.22036      434.77847      10.478579      709.98276      17.715993
           -0.1      574.89918      12.428775      452.70009      9.7038649      741.76381      16.832473
              0      578.97099      13.296152      455.45787      10.660258      748.22195      17.545172
            0.1      583.52485      12.999466      456.11429      9.9756255      760.05076      17.742581
            0.2      558.68488      12.561433      438.36867      9.7967135      724.42826      16.976775
            0.3      572.41302      13.819232      451.35007      11.160659       737.6353      18.099654
            0.4      586.35552      12.864554      461.99488      10.163943      756.19847      17.355216
            0.5      592.66366      15.936269      468.11374      13.504753      762.69356      19.590568
            0.6      547.05975      12.557732       431.9511      9.9712996      703.53986      16.858899
            0.7      532.38758      12.210231      420.52047      9.6465755      684.50669      16.362165
            0.8      541.93281      15.138149      426.60914        11.2689      700.60815      21.934315
            0.9      540.60875       12.32996      424.52195      9.7903013      700.66885      16.410601
