               -5      -2.3282486e-13    2.33504e-13
             -4.9       4.6035750e-14    4.60359e-14
             -4.8       8.4094432e-06    8.40947e-06
             -4.7       3.2486478e-05    3.24866e-05
             -4.6       6.2026379e-05    5.44415e-05
             -4.5       9.9593576e-05    9.18353e-05
             -4.4                -nan           -nan
             -4.3                -nan           -nan
             -4.2                -nan           -nan
             -4.1                -nan           -nan
               -4                -nan           -nan
             -3.9                -nan           -nan
             -3.8                -nan           -nan
             -3.7                -nan           -nan
             -3.6                -nan           -nan
             -3.5                -nan           -nan
             -3.4                -nan           -nan
             -3.3                -nan           -nan
             -3.2                -nan           -nan
             -3.1                -nan           -nan
               -3                -nan           -nan
             -2.9                -nan           -nan
             -2.8                -nan           -nan
             -2.7                -nan           -nan
             -2.6                -nan           -nan
             -2.5                -nan           -nan
             -2.4                -nan           -nan
             -2.3                -nan           -nan
             -2.2                -nan           -nan
             -2.1                -nan           -nan
               -2                -nan           -nan
             -1.9                -nan           -nan
             -1.8                -nan           -nan
             -1.7                -nan           -nan
             -1.6                -nan           -nan
             -1.5                -nan           -nan
             -1.4                -nan           -nan
             -1.3                -nan           -nan
             -1.2                -nan           -nan
             -1.1                -nan           -nan
               -1                -nan           -nan
             -0.9                -nan           -nan
             -0.8                -nan           -nan
             -0.7                -nan           -nan
             -0.6                -nan           -nan
             -0.5                -nan           -nan
             -0.4                -nan           -nan
             -0.3                -nan           -nan
             -0.2                -nan           -nan
             -0.1                -nan           -nan
                0                -nan           -nan
              0.1                -nan           -nan
              0.2                -nan           -nan
              0.3                -nan           -nan
              0.4                -nan           -nan
              0.5                -nan           -nan
              0.6                -nan           -nan
              0.7                -nan           -nan
              0.8                -nan           -nan
              0.9                -nan           -nan
                1                -nan           -nan
              1.1                -nan           -nan
              1.2                -nan           -nan
              1.3                -nan           -nan
              1.4                -nan           -nan
              1.5                -nan           -nan
              1.6                -nan           -nan
              1.7                -nan           -nan
              1.8                -nan           -nan
              1.9                -nan           -nan
                2                -nan           -nan
              2.1                -nan           -nan
              2.2                -nan           -nan
              2.3                -nan           -nan
              2.4                -nan           -nan
              2.5                -nan           -nan
              2.6                -nan           -nan
              2.7                -nan           -nan
              2.8                -nan           -nan
              2.9                -nan           -nan
                3                -nan           -nan
              3.1                -nan           -nan
              3.2                -nan           -nan
              3.3                -nan           -nan
              3.4                -nan           -nan
              3.5                -nan           -nan
              3.6                -nan           -nan
              3.7                -nan           -nan
              3.8                -nan           -nan
              3.9                -nan           -nan
                4                -nan           -nan
              4.1                -nan           -nan
              4.2                -nan           -nan
              4.3                -nan           -nan
              4.4       9.9593576e-05    9.18353e-05
              4.5       6.2026379e-05    5.44415e-05
              4.6       3.2486478e-05    3.24866e-05
              4.7       8.4094432e-06    8.40947e-06
              4.8       4.6035750e-14    4.60359e-14
              4.9      -2.3282486e-13    2.33504e-13
