#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           880.61421        16.3124        755.05351        11.5424        1039.1876        24.0425       -14.26%     18.01%
        -4.9           1018.5675        22.7554        877.45301        16.7721        1193.7518        31.9144       -13.85%     17.20%
        -4.8           1140.2083        12.0861        987.00325        8.64570        1328.1358        17.8186       -13.44%     16.48%
        -4.7           1306.6319        13.7673        1131.0646        9.76653        1522.3733        20.4586       -13.44%     16.51%
        -4.6           1510.7537        12.6119        1307.1013        8.94634        1761.1673        18.8482       -13.48%     16.58%
        -4.5           1733.7913        29.4350        1495.5395        20.0707        2030.9751        45.4026       -13.74%     17.14%
        -4.4           1880.4545        14.2516        1634.2628        10.2233        2178.3396        21.0266       -13.09%     15.84%
        -4.3           2103.8381        16.9492        1829.4625        11.9726        2443.9528        24.1140       -13.04%     16.17%
        -4.2           2361.1071        23.1256        2049.8691        16.1911        2739.6406        34.7420       -13.18%     16.03%
        -4.1           2584.2805        22.1953        2246.4186        15.7770        2993.4852        32.6195       -13.07%     15.83%
          -4           2830.0269        18.2623        2460.9940        13.0125        3276.9397        27.1307       -13.04%     15.79%
        -3.9           3116.3064        17.7657        2706.2981        12.7002        3614.8183        26.3022       -13.16%     16.00%
        -3.8           3372.6484        27.0042        2928.8761        18.9910        3913.0397        40.4249       -13.16%     16.02%
        -3.7           3614.3234        19.9444        3144.4568        14.1366        4181.5452        29.8566       -13.00%     15.69%
        -3.6           3898.8681        22.1887        3392.3128        15.8743        4509.5177        32.6900       -12.99%     15.66%
        -3.5           4190.1566        30.3553        3638.5282        21.4428        4861.5171        45.2444       -13.16%     16.02%
        -3.4           4476.9544        24.0189        3886.9782        16.7893        5196.3273        34.1427       -13.18%     16.07%
        -3.3           4686.0227        24.0816        4076.5686        17.1111        5421.0964        35.8389       -13.01%     15.69%
        -3.2           5024.1528        21.4491        4361.1719        15.3324        5829.0935        31.8141       -13.20%     16.02%
        -3.1           5310.9654        25.5461        4604.1795        18.0082        6172.6067        38.3330       -13.31%     16.22%
          -3           5519.7530        29.3597        4794.1333        20.9143        6397.3222        43.2981       -13.15%     15.90%
        -2.9           5832.6655        26.2844        5057.5003        18.4731        6786.6970        42.4750       -13.29%     16.36%
        -2.8           6120.8353        25.7071        5301.8342        18.1455        7119.3690        38.6454       -13.38%     16.31%
        -2.7           6361.4962        27.5131        5507.2563        19.4157        7404.7938        41.2506       -13.43%     16.40%
        -2.6           6640.9195        26.4090        5741.0132        18.6368        7744.7031        39.7017       -13.55%     16.62%
        -2.5           6867.2874        25.9562        5938.5008        18.3778        8002.5044        38.8937       -13.52%     16.53%
