#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           35.347253       0.199349        30.082826       0.153775        42.013110       0.297770       -14.89%     18.86%
          60           102.65589       0.394394        87.735880       0.285559        121.33692       0.584343       -14.53%     18.20%
          70           2284.1563        2.12155        1963.6211        1.49086        2681.3075        3.19929       -14.03%     17.39%
          80           3707.9108        2.75769        3193.1340        1.93062        4343.1589        4.16412       -13.88%     17.13%
          90           107.46051       0.458244        92.981961       0.325454        125.17037       0.682035       -13.47%     16.48%
         100           33.665816       0.226065        29.197186       0.162891        39.125367       0.331739       -13.27%     16.22%
         110           16.016752       0.180255        13.948946       0.128197        18.515601       0.268578       -12.91%     15.60%
         120           9.0186727       0.146797        7.8908187       0.106133        10.363342       0.214332       -12.51%     14.91%
         130           5.8524622       0.110547        5.1010627      0.0803505        6.7871781       0.172325       -12.84%     15.97%
         140           3.9318781      0.0993132        3.4538394      0.0724736        4.4966864       0.143901       -12.16%     14.36%
