#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           21.134441      0.0177660        17.490413      0.0149139        26.060761      0.0220660       -17.24%     23.31%
          60           62.609441      0.0330771        52.122473      0.0279823        76.645644      0.0407294       -16.75%     22.42%
          70           1414.2633       0.150422        1184.0553       0.127086        1719.4408       0.185506       -16.28%     21.58%
          80           2307.4814       0.184336        1934.4363       0.154728        2800.8925       0.229032       -16.17%     21.38%
          90           67.772682      0.0344844        57.065384      0.0294678        81.828147      0.0419151       -15.80%     20.74%
         100           21.402664      0.0182153        18.077259      0.0154611        25.744659      0.0223048       -15.54%     20.29%
         110           10.245135      0.0131474        8.6768181      0.0112086        12.283341      0.0160075       -15.31%     19.89%
         120           5.8885378      0.0106682        5.0008540     0.00915782        7.0364760      0.0128807       -15.07%     19.49%
         130           3.7569236     0.00902696        3.1952883     0.00780280        4.4815466      0.0108019       -14.95%     19.29%
         140           2.5590792     0.00794594        2.1813133     0.00689523        3.0444640     0.00946316       -14.76%     18.97%
