#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           242.63512      0.0508242        198.62507      0.0416059        303.56976      0.0635922       -18.14%     25.11%
           5           510.81341      0.0750469        418.48604      0.0614773        638.45899      0.0938198       -18.07%     24.99%
          10           506.38794      0.0765944        415.38547      0.0628244        631.91243      0.0956010       -17.97%     24.79%
          15           414.43697      0.0707162        340.49924      0.0580999        516.13542      0.0880780       -17.84%     24.54%
          20           319.70002      0.0630989        263.10943      0.0519354        397.30577      0.0784124       -17.70%     24.27%
          25           242.55713      0.0555200        199.96172      0.0457791        300.79545      0.0688399       -17.56%     24.01%
          30           183.72277      0.0485972        151.71146      0.0401429        227.36160      0.0601214       -17.42%     23.75%
          35           140.08213      0.0424671        115.86074      0.0351389        173.00819      0.0524265       -17.29%     23.50%
          40           107.69646      0.0371367        89.212746      0.0307787        132.75487      0.0457528       -17.16%     23.27%
          45           83.469260      0.0325815        69.245935      0.0270508        102.70212      0.0400545       -17.04%     23.04%
          50           65.222438      0.0285042        54.184813      0.0236980        80.110749      0.0349821       -16.92%     22.83%
          55           51.491434      0.0251349        42.834873      0.0209292        63.140526      0.0307882       -16.81%     22.62%
          60           41.032901      0.0221908        34.178031      0.0185028        50.236899      0.0271365       -16.71%     22.43%
          65           32.900880      0.0196607        27.438350      0.0164151        40.219646      0.0240030       -16.60%     22.24%
          70           26.589545      0.0174667        22.200402      0.0146019        32.458442      0.0212909       -16.51%     22.07%
          75           21.693484      0.0156184        18.132772      0.0130737        26.445448      0.0190080       -16.41%     21.91%
          80           17.795657      0.0139499        14.890366      0.0116895        21.665823      0.0169552       -16.33%     21.75%
          85           14.711878      0.0125244        12.322304      0.0105061        17.889485      0.0152026       -16.24%     21.60%
          90           12.228324      0.0112931        10.251967     0.00948298        14.852036      0.0136907       -16.16%     21.46%
          95           10.229595      0.0102419        8.5843516     0.00861017        12.410170      0.0123992       -16.08%     21.32%
         100           8.5949041     0.00924614        7.2188128     0.00777939        10.416029      0.0111824       -16.01%     21.19%
         105           7.2664098     0.00843479        6.1082139     0.00710385        8.7969373      0.0101888       -15.94%     21.06%
         110           6.1701619     0.00772497        5.1907492     0.00651214        7.4626824     0.00932079       -15.87%     20.95%
         115           5.2803145     0.00715394        4.4457817     0.00603980        6.3800870     0.00861659       -15.80%     20.83%
         120           4.5223895     0.00667409        3.8104350     0.00564344        5.4594216     0.00802386       -15.74%     20.72%
         125           3.8960232     0.00597205        3.2850118     0.00504684        4.6991961     0.00718426       -15.68%     20.62%
