#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           13.521573       0.788190        11.244894       0.559920        16.746611        1.03863       -16.84%     23.85%
        -4.9           36.711149        1.11315        30.401073       0.822401        44.611556        1.68652       -17.19%     21.52%
        -4.8           86.624916        1.98097        72.441616        1.41103        104.76096        2.96482       -16.37%     20.94%
        -4.7           179.93052        3.27340        151.10573        2.32042        216.39344        4.91787       -16.02%     20.27%
        -4.6           343.63087        4.41823        288.13005        3.14915        415.23676        6.58013       -16.15%     20.84%
        -4.5           572.17342        6.78402        481.88181        4.69305        689.05802        10.4683       -15.78%     20.43%
        -4.4           884.31657        9.08868        746.44941        6.41483        1062.0882        13.6354       -15.59%     20.10%
        -4.3           1282.9542        9.62747        1087.5638        6.81839        1531.6034        14.4747       -15.23%     19.38%
        -4.2           1737.6036        11.3166        1477.6822        8.00415        2065.5367        17.0265       -14.96%     18.87%
        -4.1           2300.5926        13.3426        1951.2550        9.38516        2745.7364        20.1777       -15.18%     19.35%
          -4           2845.1426        14.1635        2419.0619        11.2228        3378.7649        20.7267       -14.98%     18.76%
        -3.9           3483.2106        31.2671        2958.4896        21.1846        4150.6098        48.6924       -15.06%     19.16%
        -3.8           4020.9171        20.2589        3430.4173        14.1865        4761.3012        30.6989       -14.69%     18.41%
        -3.7           4611.2653        18.8021        3934.8449        13.2956        5459.3361        28.3230       -14.67%     18.39%
        -3.6           5150.9323        22.5184        4399.5308        15.7678        6091.9910        34.1391       -14.59%     18.27%
        -3.5           5676.1422        21.2673        4849.6263        15.0563        6710.5136        31.9517       -14.56%     18.22%
        -3.4           6198.1690        24.5562        5293.5829        17.3070        7333.2209        36.9701       -14.59%     18.31%
        -3.3           6612.8162        25.6561        5657.8089        18.1671        7804.8304        38.4087       -14.44%     18.03%
        -3.2           7052.9222        25.8340        6025.5320        18.2973        8343.3004        38.7649       -14.57%     18.30%
        -3.1           7368.6340        21.9784        6305.2266        15.7008        8697.8058        32.7526       -14.43%     18.04%
          -3           7695.2794        29.7444        6583.9684        20.6756        9086.5100        45.3944       -14.44%     18.08%
        -2.9           7935.7335        26.3202        6797.6656        18.5223        9354.2043        39.7388       -14.34%     17.87%
        -2.8           8071.0997        26.8824        6924.2877        19.2194        9494.5284        39.8443       -14.21%     17.64%
        -2.7           8263.8791        24.5631        7094.2374        17.5541        9712.5541        36.5258       -14.15%     17.53%
        -2.6           8374.0581        27.1130        7194.6052        19.5603        9832.9597        39.6544       -14.08%     17.42%
        -2.5           8521.0875        26.2344        7318.3704        18.6513        10012.156        39.1060       -14.11%     17.50%
        -2.4           8588.1604        26.4257        7383.2129        18.6881        10079.290        39.7141       -14.03%     17.36%
        -2.3           8677.8923        25.4888        7461.3535        18.2692        10182.884        37.7913       -14.02%     17.34%
        -2.2           8746.5397        25.5594        7520.3793        18.2253        10264.457        38.0478       -14.02%     17.35%
        -2.1           8779.7800        33.4626        7556.2879        23.5334        10290.412        50.2729       -13.94%     17.21%
          -2           8742.0975        27.4844        7536.7138        19.6579        10221.100        40.7196       -13.79%     16.92%
        -1.9           8709.7913        33.3284        7518.6483        23.1146        10166.094        51.0706       -13.68%     16.72%
        -1.8           8838.9960        33.3542        7609.4791        23.3491        10360.617        50.5084       -13.91%     17.21%
        -1.7           8806.5356        34.0414        7591.1481        24.3903        10303.418        50.1547       -13.80%     17.00%
        -1.6           8804.7125        32.9766        7589.3788        23.4773        10304.000        48.8963       -13.80%     17.03%
        -1.5           8781.6285        29.9087        7578.9302        21.3453        10258.675        44.2150       -13.70%     16.82%
        -1.4           8745.6130        28.0715        7549.2216        20.0604        10216.371        41.5709       -13.68%     16.82%
        -1.3           8680.4368        30.3496        7502.3375        21.7131        10123.272        44.8177       -13.57%     16.62%
        -1.2           8702.1985        30.8445        7518.0831        21.9002        10155.664        46.0466       -13.61%     16.70%
        -1.1           8679.1715        34.2241        7504.2060        24.3726        10117.145        50.6393       -13.54%     16.57%
          -1           8717.2492        28.9746        7529.6448        20.4856        10177.671        43.6239       -13.62%     16.75%
        -0.9           8718.9186        30.7302        7529.4887        21.8727        10181.601        45.6280       -13.64%     16.78%
        -0.8           8615.9777        26.4637        7455.3247        18.9299        10034.881        39.2522       -13.47%     16.47%
        -0.7           8635.6153        28.0639        7467.4151        20.1983        10068.001        41.3329       -13.53%     16.59%
        -0.6           8622.5634        35.1655        7464.8885        24.7986        10034.380        52.6394       -13.43%     16.37%
        -0.5           8573.3747        30.0263        7421.6406        19.5482        9979.8789        45.0820       -13.43%     16.41%
        -0.4           8564.4381        32.5541        7416.4201        22.9805        9964.9274        48.6990       -13.40%     16.35%
        -0.3           8566.3794        27.7387        7417.0317        19.7958        9970.0054        41.1577       -13.42%     16.39%
        -0.2           8565.1409        27.5295        7414.7453        19.7490        9971.9321        40.6209       -13.43%     16.42%
        -0.1           8603.0391        34.3948        7440.0306        24.3488        10030.874        51.2048       -13.52%     16.60%
           0           8581.1669        32.8874        7424.9980        23.3150        9997.5854        49.0646       -13.47%     16.51%
         0.1           8576.7816        29.9132        7422.3599        21.2013        9990.3524        44.7150       -13.46%     16.48%
         0.2           8574.5687        27.6796        7422.4053        19.7351        9983.0426        41.1322       -13.44%     16.43%
         0.3           8554.1351        31.7449        7409.4389        22.5152        9949.0794        47.2904       -13.38%     16.31%
         0.4           8573.9958        27.4865        7423.2275        19.6432        9979.5016        40.8057       -13.42%     16.39%
         0.5           8604.5272        33.1981        7452.3208        23.4940        10007.211        49.5797       -13.39%     16.30%
         0.6           8638.7045        28.1592        7469.3810        20.2923        10073.057        41.4193       -13.54%     16.60%
         0.7           8627.5235        31.2486        7463.5156        22.1783        10052.017        46.6941       -13.49%     16.51%
         0.8           8725.6217        32.7801        7533.4353        23.0019        10193.436        49.4348       -13.66%     16.82%
         0.9           8703.0019        29.1228        7517.7156        18.6871        10156.682        43.7776       -13.62%     16.70%
           1           8673.5229        31.7799        7500.3047        22.7782        10108.803        46.6955       -13.53%     16.55%
         1.1           8694.9727        28.4601        7510.0360        22.1971        10143.716        41.7125       -13.63%     16.66%
         1.2           8668.9445        30.8802        7494.3733        22.1050        10106.055        45.4945       -13.55%     16.58%
         1.3           8754.8503        28.1254        7555.7200        20.0923        10230.076        41.6827       -13.70%     16.85%
         1.4           8779.2202        31.9427        7577.5854        22.6397        10254.257        47.5834       -13.69%     16.80%
         1.5           8793.6965        30.3860        7582.1690        21.7940        10286.449        44.6652       -13.78%     16.98%
         1.6           8789.6699        31.3680        7580.1061        22.7740        10276.390        45.5057       -13.76%     16.91%
         1.7           8842.3196        33.7178        7611.6910        23.5618        10365.820        51.1551       -13.92%     17.23%
         1.8           8721.3092        29.6959        7526.3516        20.9453        10184.528        44.6402       -13.70%     16.78%
         1.9           8746.6956        27.8559        7539.7255        19.9858        10228.322        41.1577       -13.80%     16.94%
           2           8779.1526        32.9564        7555.7828        23.1610        10289.568        49.5572       -13.93%     17.20%
         2.1           8737.6717        25.8547        7514.4039        18.4244        10250.682        38.5050       -14.00%     17.32%
         2.2           8678.4340        25.5089        7462.0604        18.3166        10182.985        37.7573       -14.02%     17.34%
         2.3           8586.7512        26.0327        7382.4684        18.5302        10076.584        38.8493       -14.02%     17.35%
         2.4           8523.2536        26.1908        7319.8496        18.6341        10015.494        39.0034       -14.12%     17.51%
         2.5           8374.1983        27.4682        7194.5278        19.8187        9833.5251        40.1824       -14.09%     17.43%
         2.6           8263.6250        24.6169        7094.0012        17.5929        9712.2980        36.6097       -14.15%     17.53%
         2.7           8073.3476        26.5939        6925.6654        19.0118        9498.3144        39.4281       -14.22%     17.65%
         2.8           7938.7180        26.7379        6799.5948        18.7870        9359.0493        40.4188       -14.35%     17.89%
         2.9           7695.1880        30.3189        6583.9613        21.0364        9086.2540        46.3504       -14.44%     18.08%
           3           7377.1091        22.5270        6311.1197        16.0110        8710.5088        33.7716       -14.45%     18.07%
         3.1           7060.4957        28.4602        6031.4387        20.1293        8347.5400        39.1805       -14.57%     18.23%
         3.2           6606.3454        23.5586        5653.0352        16.8611        7795.8445        34.8967       -14.43%     18.01%
         3.3           6199.0654        24.7946        5294.1531        17.4694        7334.6931        37.3198       -14.60%     18.32%
         3.4           5682.5958        21.3043        4854.0972        15.0874        6720.2132        31.9703       -14.58%     18.26%
         3.5           5154.7977        23.2711        4402.3078        16.2280        6097.5588        35.4080       -14.60%     18.29%
         3.6           4613.1914        18.9087        3936.2908        13.3335        5461.9488        28.5813       -14.67%     18.40%
         3.7           4021.3414        20.3515        3430.7236        14.2502        4761.9212        30.8406       -14.69%     18.42%
         3.8           3487.2145        31.2885        2961.1316        21.1998        4156.9893        48.7232       -15.09%     19.21%
