#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           284.28403        4.30571        240.39396        3.06834        339.75764        6.39752       -15.44%     19.51%
        -4.9           356.08971        4.30748        300.00497        3.07547        428.21565        6.42395       -15.75%     20.25%
        -4.8           438.26833        8.16374        370.00322        5.81516        525.21740        11.9699       -15.58%     19.84%
        -4.7           551.04837        24.7946        461.62485        16.6129        666.16708        39.0486       -16.23%     20.89%
        -4.6           653.81671        5.63315        551.82374        4.00155        784.47015        8.44727       -15.60%     19.98%
        -4.5           808.39429        9.50209        682.09395        6.85019        970.51820        13.8302       -15.62%     20.06%
        -4.4           971.11775        10.0234        822.52880        7.18593        1159.7514        14.6723       -15.30%     19.42%
        -4.3           1176.6912        8.31368        997.09424        5.95235        1404.6212        12.3239       -15.26%     19.37%
        -4.2           1432.5059        10.0812        1212.5163        7.09208        1712.9846        15.2130       -15.36%     19.58%
        -4.1           1691.2143        9.42242        1435.6743        6.75540        2014.1601        14.0190       -15.11%     19.10%
          -4           2005.5267        10.8603        1703.1625        7.70887        2388.1534        16.2974       -15.08%     19.08%
        -3.9           2353.0831        11.9376        1999.1748        8.51346        2800.2532        17.7390       -15.04%     19.00%
        -3.8           2721.4311        13.3804        2316.9145        9.47219        3226.8797        21.4445       -14.86%     18.57%
        -3.7           3180.7734        16.4221        2702.4202        11.5421        3786.8191        24.8085       -15.04%     19.05%
        -3.6           3604.0066        14.8140        3066.7650        10.6337        4282.1343        21.8869       -14.91%     18.82%
        -3.5           4032.9778        24.5737        3439.1157        18.0147        4777.5813        34.9694       -14.73%     18.46%
        -3.4           4515.6500        19.6138        3849.5182        14.0027        5352.9594        29.0682       -14.75%     18.54%
        -3.3           4948.7514        18.4472        4226.3547        13.0937        5853.1962        27.6826       -14.60%     18.28%
        -3.2           5395.5699        20.4703        4613.2891        14.4611        6371.2212        30.7936       -14.50%     18.08%
        -3.1           5836.1938        30.7446        4994.8847        21.8787        6884.0691        45.3470       -14.42%     17.95%
          -3           6378.8096        26.7413        5446.3869        18.6377        7551.0267        40.6609       -14.62%     18.38%
        -2.9           6728.1977        22.2132        5766.0251        15.7595        7922.4739        33.3028       -14.30%     17.75%
        -2.8           7149.9866        24.9776        6124.8475        17.8445        8426.1520        36.9243       -14.34%     17.85%
        -2.7           7518.0739        28.1896        6443.9432        19.9416        8864.1051        44.7328       -14.29%     17.90%
        -2.6           7880.3637        27.0860        6757.7459        19.1417        9276.8218        40.6779       -14.25%     17.72%
        -2.5           8158.9428        28.7503        7002.7108        20.0208        9593.1663        43.9942       -14.17%     17.58%
        -2.4           8446.9640        37.2217        7250.2934        26.4544        9932.6095        55.3123       -14.17%     17.59%
        -2.3           8708.7729        32.3000        7474.7794        22.4398        10244.145        49.4513       -14.17%     17.63%
        -2.2           8848.1632        29.3440        7614.7337        20.7259        10368.207        44.0636       -13.94%     17.18%
        -2.1           9080.2974        28.1964        7807.3936        19.9934        10656.000        42.2593       -14.02%     17.35%
          -2           9248.8428        32.7035        7953.9975        23.1427        10853.429        48.9165       -14.00%     17.35%
        -1.9           9361.0781        33.6270        8052.5703        23.5871        10982.711        50.8303       -13.98%     17.32%
        -1.8           9426.7558        32.2139        8122.9678        22.6241        11032.672        48.5698       -13.83%     17.04%
        -1.7           9500.6801        29.2445        8192.8465        20.9609        11109.116        43.2050       -13.77%     16.93%
        -1.6           9532.7749        30.8550        8219.4019        21.9264        11151.338        46.0229       -13.78%     16.98%
