#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           109.17558       0.348493        89.869151       0.290553        135.39167       0.436151       -17.68%     24.01%
        -4.9           133.50484       0.385165        109.97056       0.320467        165.42328       0.483133       -17.63%     23.91%
        -4.8           164.12445       0.423314        135.33049       0.352783        203.10989       0.529977       -17.54%     23.75%
        -4.7           202.02697       0.488962        166.83938       0.404599        249.53375       0.617423       -17.42%     23.52%
        -4.6           247.49518       0.559639        204.38566       0.459891        305.71092       0.712080       -17.42%     23.52%
        -4.5           302.31547       0.591203        250.24341       0.490396        372.33168       0.744684       -17.22%     23.16%
        -4.4           367.36567       0.626341        304.38056       0.524396        451.92445       0.780251       -17.15%     23.02%
        -4.3           445.00762       0.704436        369.08049       0.588601        546.75079       0.879272       -17.06%     22.86%
        -4.2           534.03122       0.773752        443.40523       0.647297        655.21652       0.964470       -16.97%     22.69%
        -4.1           637.58388       0.828024        530.16874       0.697419        780.84156        1.02421       -16.85%     22.47%
          -4           753.66647       0.902884        627.42663       0.761821        921.65520        1.11484       -16.75%     22.29%
        -3.9           884.67533       0.994332        737.34064       0.838626        1080.2981        1.22849       -16.65%     22.11%
        -3.8           1028.2239        1.07522        857.61626       0.908886        1254.4432        1.32468       -16.59%     22.00%
        -3.7           1180.3892        1.15808        985.96893       0.981008        1437.4721        1.42348       -16.47%     21.78%
        -3.6           1346.1862        1.32382        1125.0565        1.10558        1638.3239        1.65684       -16.43%     21.70%
        -3.5           1513.0743        1.40057        1266.0152        1.17371        1838.7320        1.74606       -16.33%     21.52%
        -3.4           1689.6749        1.40676        1415.3395        1.19610        2050.5337        1.72256       -16.24%     21.36%
        -3.3           1866.5280        1.50388        1564.7220        1.27671        2262.9694        1.84557       -16.17%     21.24%
        -3.2           2040.1289        1.58399        1711.5532        1.34476        2471.1093        1.94438       -16.11%     21.13%
        -3.1           2211.7843        1.65008        1857.4128        1.40408        2675.7227        2.02018       -16.02%     20.98%
          -3           2380.7298        1.72033        2000.9375        1.46491        2877.2136        2.10476       -15.95%     20.85%
        -2.9           2542.8964        1.78735        2138.7714        1.52245        3070.4892        2.18660       -15.89%     20.75%
        -2.8           2693.5213        1.85223        2267.3591        1.57794        3249.0541        2.26613       -15.82%     20.62%
        -2.7           2832.7544        1.90552        2386.9439        1.62508        3412.7700        2.32855       -15.74%     20.48%
        -2.6           2960.0599        1.96089        2495.7834        1.67161        3563.4678        2.39818       -15.68%     20.38%
        -2.5           3072.1143        2.01510        2592.4891        1.71666        3694.4623        2.46724       -15.61%     20.26%
        -2.4           3178.2890        2.05524        2683.9729        1.75208        3818.9358        2.51483       -15.55%     20.16%
        -2.3           3271.3165        2.08941        2764.7019        1.78223        3926.9681        2.55515       -15.49%     20.04%
