#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           1092.1118       0.714371        938.21290       0.489755        1283.7816        1.10176       -14.09%     17.55%
          50           135.85868       0.228965        117.89579       0.161165        157.28208       0.342098       -13.22%     15.77%
         100           28.066515      0.0863606        24.238430      0.0620298        32.509881       0.124100       -13.64%     15.83%
         150           8.6675683      0.0542716        7.4795107      0.0388107        9.9810272      0.0785956       -13.71%     15.15%
         200           3.3218350      0.0289858        2.8768293      0.0208403        3.7845479      0.0417942       -13.40%     13.93%
         250           1.4981774      0.0227205        1.2951490      0.0158834        1.7007719      0.0328956       -13.55%     13.52%
         300          0.74212534      0.0138306       0.64356513     0.00982617       0.83690784      0.0202116       -13.28%     12.77%
         350          0.39001434      0.0114036       0.33945451     0.00806534       0.43568140      0.0166568       -12.96%     11.71%
         400          0.20812896     0.00894979       0.18236711     0.00632566       0.22956754      0.0130797       -12.38%     10.30%
         450          0.12513913     0.00657333       0.10958039     0.00464187       0.13754974     0.00961232       -12.43%      9.92%
         500         0.062636139     0.00512489      0.057213861     0.00360717      0.064013409     0.00546933        -8.66%      2.20%
         550         0.047174107     0.00543118      0.042058019     0.00388035      0.050455582     0.00788760       -10.85%      6.96%
         600         0.029307538     0.00270261      0.026193416     0.00189531      0.030890368     0.00398975       -10.63%      5.40%
         650         0.021034679     0.00253216      0.018550485     0.00176820      0.022675703     0.00375229       -11.81%      7.80%
         700         0.015026326     0.00177549      0.013049457     0.00129795      0.016523964     0.00261497       -13.16%      9.97%
         750        0.0082552266     0.00254575     0.0075003935     0.00179151     0.0084864508     0.00345277        -9.14%      2.80%
         800        0.0058753395     0.00102710     0.0051771831    0.000743117     0.0062450700     0.00152363       -11.88%      6.29%
         850        0.0052820827     0.00103999     0.0044399812    0.000727303     0.0061175141     0.00153493       -15.94%     15.82%
         900        0.0025302570    0.000713585     0.0023550368    0.000500352     0.0025533881    0.000776786        -6.92%      0.91%
         950        0.0016976578    0.000438593     0.0015206639    0.000658641     0.0017153948    0.000400601       -10.43%      1.04%
