#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           3649.9828        2.84583        3124.2149        1.97488        4306.6049        4.33634       -14.40%     17.99%
          20           1234.9106        1.38746        1067.0693       0.984165        1440.2304        2.08337       -13.59%     16.63%
          30           532.39647        1.15738        461.57617       0.818835        618.55032        1.75639       -13.30%     16.18%
          40           281.24648       0.650356        244.48086       0.467514        325.64877       0.956702       -13.07%     15.79%
          50           168.62191       0.634286        146.73151       0.449031        194.99245       0.945732       -12.98%     15.64%
          60           110.00973       0.427948        95.729249       0.309063        127.24921       0.624664       -12.98%     15.67%
          70           75.667969       0.380210        65.949995       0.273240        87.334918       0.556699       -12.84%     15.42%
          80           54.395295       0.326199        47.450514       0.235279        62.754182       0.465728       -12.77%     15.37%
          90           40.361710       0.327830        35.200288       0.236613        46.568123       0.473400       -12.79%     15.38%
         100           30.724444       0.276005        26.735357       0.198611        35.539121       0.400146       -12.98%     15.67%
         110           24.634901       0.257796        21.278163       0.184742        28.771396       0.357275       -13.63%     16.79%
         120           19.323484       0.270939        16.773296       0.194887        22.410240       0.390937       -13.20%     15.97%
         130           14.976356       0.213030        13.041026       0.152928        17.280542       0.308771       -12.92%     15.39%
         140           12.714285       0.221165        10.982520       0.158450        14.827708       0.320149       -13.62%     16.62%
         150           10.314226       0.199763        8.9496584       0.145443        11.953461       0.284941       -13.23%     15.89%
         160           8.1113741       0.203982        7.0847568       0.146859        9.3133844       0.293716       -12.66%     14.82%
         170           7.1314819       0.162083        6.1839267       0.116873        8.2705744       0.232244       -13.29%     15.97%
         180           6.0087112       0.156560        5.2007053       0.112782        6.9860483       0.225630       -13.45%     16.27%
         190           5.1038241       0.125726        4.4192970      0.0908812        5.9271171       0.180990       -13.41%     16.13%
         200           4.3996309       0.123367        3.8026345      0.0891479        5.1211912       0.177468       -13.57%     16.40%
         210           4.0243297       0.213147        3.4547047       0.153591        4.7312052       0.306090       -14.15%     17.57%
         220           3.1678060       0.124549        2.7660253      0.0895419        3.6323376       0.180088       -12.68%     14.66%
         230           3.0461306       0.122944        2.6026152      0.0880781        3.6024372       0.178177       -14.56%     18.26%
         240           2.5708651       0.109889        2.2125455      0.0786557        3.0111334       0.159455       -13.94%     17.13%
         250           2.0484007      0.0994821        1.7922578      0.0721546        2.3413468       0.142554       -12.50%     14.30%
         260           2.0725437       0.105335        1.7569557      0.0751230        2.4778108       0.153200       -15.23%     19.55%
         270           1.6888890      0.0889937        1.4638076      0.0642621        1.9577542       0.128029       -13.33%     15.92%
         280           1.5422332      0.0834018        1.3236746      0.0601564        1.8129190       0.120050       -14.17%     17.55%
         290           1.2377068      0.0855782        1.0834756      0.0612768        1.4162776       0.124170       -12.46%     14.43%
         300           1.2022829      0.0781788        1.0399851      0.0559368        1.3983834       0.113663       -13.50%     16.31%
         310          0.98245086      0.0779465       0.87565302      0.0557767        1.0955363       0.113164       -10.87%     11.51%
         320          0.95500094      0.0834281       0.82164174      0.0599874        1.1174492       0.120040       -13.96%     17.01%
         330          0.88604012      0.0692396       0.76605364      0.0499348        1.0288392      0.0996148       -13.54%     16.12%
         340          0.82150573      0.0696794       0.70373522      0.0500454       0.96778057       0.100596       -14.34%     17.81%
         350          0.66089629      0.0694383       0.57633465      0.0493617       0.75926225       0.100538       -12.79%     14.88%
         360          0.60405948      0.0568596       0.53420591      0.0410454       0.67979928      0.0818617       -11.56%     12.54%
         370          0.63867550      0.0546743       0.54558205      0.0394198       0.75530148      0.0788255       -14.58%     18.26%
         380          0.49588939      0.0706573       0.43478815      0.0506942       0.56532848       0.101745       -12.32%     14.00%
         390          0.50961156      0.0576451       0.44177315      0.0409471       0.58995302      0.0843255       -13.31%     15.77%
         400          0.45936237      0.0558572       0.38934717      0.0401297       0.54870975      0.0807461       -15.24%     19.45%
         410          0.37722898      0.0469973       0.33039613      0.0337301       0.43095026      0.0679603       -12.41%     14.24%
         420          0.39582651      0.0517167       0.33673045      0.0369172       0.47084460      0.0751334       -14.93%     18.95%
         430          0.28067323      0.0515648       0.25142668      0.0369069       0.30977306      0.0747111       -10.42%     10.37%
         440          0.30229800      0.0465038       0.26255765      0.0334973       0.34991018      0.0669374       -13.15%     15.75%
         450          0.26653251      0.0439717       0.22952295      0.0315219       0.31272197      0.0636487       -13.89%     17.33%
         460          0.24834252      0.0477550       0.21215634      0.0340385       0.29467753      0.0694335       -14.57%     18.66%
         470          0.24862611      0.0376081       0.21695378      0.0270002       0.28474675      0.0545345       -12.74%     14.53%
         480          0.19134346      0.0465383       0.17149184      0.0333403       0.21230470      0.0672071       -10.37%     10.95%
         490          0.23223930      0.0378771       0.19903502      0.0272309       0.27318749      0.0546672       -14.30%     17.63%
