#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           6.8090083       0.750671        5.7671566       0.528851        8.3830358       0.987288       -15.30%     23.12%
        -4.9           17.680687        1.03857        14.902604       0.764496        20.859048        1.59586       -15.71%     17.98%
        -4.8           39.106333        1.79570        33.654120        1.26325        45.574525        2.73453       -13.94%     16.54%
        -4.7           83.137769        3.02984        71.482798        2.12337        96.821972        4.61937       -14.02%     16.46%
        -4.6           162.50214        4.07433        138.35766        2.87067        192.71055        6.15770       -14.86%     18.59%
        -4.5           260.07130        6.47835        222.83462        4.51179        305.78916        9.83503       -14.32%     17.58%
        -4.4           391.98418        8.71751        337.58956        6.18655        458.71370        12.9356       -13.88%     17.02%
        -4.3           564.81485        9.10427        490.86003        6.39242        653.13968        13.7861       -13.09%     15.64%
        -4.2           744.65453        10.5480        651.72608        7.46431        852.85590        15.7730       -12.48%     14.53%
        -4.1           992.12465        12.3750        863.62384        8.60229        1146.8475        18.6268       -12.95%     15.60%
          -4           1214.7203        13.0967        1061.6802        10.4584        1390.1482        19.0849       -12.60%     14.44%
        -3.9           1489.7523        30.7766        1298.8798        20.7679        1718.6018        45.7809       -12.81%     15.36%
        -3.8           1673.9625        19.3490        1475.6052        13.4382        1904.8513        28.1928       -11.85%     13.79%
        -3.7           1894.8959        17.6106        1672.9743        12.3273        2156.4906        25.6849       -11.71%     13.81%
        -3.6           2117.1207        21.2167        1869.9597        14.7031        2408.5211        31.1006       -11.67%     13.76%
        -3.5           2320.7943        19.7315        2049.9000        15.3814        2642.8001        28.6088       -11.67%     13.87%
        -3.4           2521.6687        23.0688        2228.3676        16.1001        2872.3552        33.6149       -11.63%     13.91%
        -3.3           2667.1542        24.0955        2366.6535        16.9068        3021.9392        35.1197       -11.27%     13.30%
        -3.2           2855.9160        24.1852        2523.4589        16.9655        3253.5981        34.6743       -11.64%     13.92%
        -3.1           2961.6036        20.2565        2625.5863        14.3103        3361.5451        29.2274       -11.35%     13.50%
          -3           3077.5294        28.1731        2728.9446        19.3785        3493.4415        40.8971       -11.33%     13.51%
        -2.9           3144.3194        24.7381        2795.9757        17.9712        3556.1870        35.8428       -11.08%     13.10%
        -2.8           3165.7227        25.3092        2821.2596        18.4598        3571.5886        36.5188       -10.88%     12.82%
        -2.7           3224.5678        22.7751        2878.0971        16.8311        3629.2272        32.4296       -10.74%     12.55%
        -2.6           3227.2191        25.4524        2886.6574        18.6492        3624.1432        36.4004       -10.55%     12.30%
        -2.5           3296.5110        24.4827        2944.4637        18.0241        3708.3010        34.9143       -10.68%     12.49%
        -2.4           3297.8403        24.1019        2950.9745        17.5281        3703.8670        34.8743       -10.52%     12.31%
        -2.3           3322.7203        23.2648        2973.3722        17.1806        3730.5938        33.1959       -10.51%     12.28%
        -2.2           3341.5538        23.6755        2990.2157        17.4736        3752.9649        33.6906       -10.51%     12.31%
        -2.1           3326.7539        31.7337        2984.8211        23.4723        3710.8236        41.4170       -10.28%     11.54%
