#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           6679.6937        7468.11       -2351.0830        12306.5        10310.756        5058.20      -135.20%     54.36%
           5           2153.5412       0.840787        1783.9770       0.633344        2588.5866        1.17134       -17.16%     20.20%
          10           1322.1966       0.679345        1075.8338       0.506430        1634.1994       0.955714       -18.63%     23.60%
          15           962.48668       0.606218        777.75910       0.449092        1202.2493       0.857452       -19.19%     24.91%
          20           751.59553       0.560936        605.16057       0.412690        944.02527       0.798995       -19.48%     25.60%
          25           606.59014       0.515580        487.53138       0.377345        764.04604       0.739105       -19.63%     25.96%
          30           501.47388       0.476946        402.51127       0.348480        632.97968       0.684659       -19.73%     26.22%
          35           418.72519       0.450037        335.84625       0.327490        529.17577       0.648761       -19.79%     26.38%
          40           352.70351       0.429205        282.77820       0.311798        446.07274       0.619300       -19.83%     26.47%
          45           299.72581       0.395830        240.22031       0.287005        379.31432       0.572671       -19.85%     26.55%
          50           255.62863       0.379165        204.87488       0.274292        323.57291       0.549626       -19.85%     26.58%
          55           220.98645       0.351794        176.93184       0.254508        280.15518       0.509890       -19.94%     26.77%
          60           189.35987       0.331513        151.69671       0.239438        239.90766       0.481328       -19.89%     26.69%
          65           164.16373       0.332461        131.43769       0.238597        208.17338       0.485692       -19.94%     26.81%
          70           142.28385       0.316058        113.93828       0.226292        180.41483       0.462835       -19.92%     26.80%
          75           124.23598       0.276107        99.425139       0.198605        157.68929       0.402641       -19.97%     26.93%
          80           108.57912       0.257827        86.794950       0.182022        137.87226       0.375920       -20.06%     26.98%
          85           95.326356       0.243517        76.026009       0.171701        121.37890       0.361125       -20.25%     27.33%
          90           83.932685       0.231767        66.838483       0.162997        107.05930       0.344553       -20.37%     27.55%
          95           73.787482       0.215885        58.670227       0.151737        94.280682       0.321176       -20.49%     27.77%
         100           65.617489       0.208743        52.081218       0.146256        84.010820       0.311464       -20.63%     28.03%
         105           57.866800       0.202958        45.864136       0.141560        74.224784       0.304303       -20.74%     28.27%
         110           51.594790       0.191115        40.804414       0.132887        66.349821       0.287479       -20.91%     28.60%
         115           45.870843       0.179547        36.232123       0.124515        59.076639       0.271345       -21.01%     28.79%
         120           41.152517       0.165265        32.447641       0.114760        53.108915       0.249252       -21.15%     29.05%
         125           36.717737       0.154354        28.902258       0.107318        47.491763       0.232175       -21.29%     29.34%
         130           33.184637       0.148213        26.038061       0.103006        43.085382       0.222996       -21.54%     29.84%
         135           29.755137       0.143943        23.343859      0.0996832        38.635872       0.217300       -21.55%     29.85%
         140           26.721254       0.132707        20.934335      0.0919111        34.750309       0.200272       -21.66%     30.05%
         145           24.094080       0.131062        18.866952      0.0897873        31.350978       0.200486       -21.69%     30.12%
         150           21.833503       0.118564        17.051641      0.0819139        28.504750       0.179402       -21.90%     30.56%
         155           19.916359       0.120400        15.511010      0.0828957        26.093756       0.182587       -22.12%     31.02%
         160           17.870367       0.107738        13.918899      0.0742720        23.407167       0.163329       -22.11%     30.98%
         165           16.271308       0.103293        12.662675      0.0711051        21.331356       0.156807       -22.18%     31.10%
         170           14.811674       0.102743        11.501907      0.0701535        19.469255       0.157499       -22.35%     31.45%
         175           13.678063      0.0919081        10.598777      0.0631060        18.027028       0.139935       -22.51%     31.80%
         180           12.412378      0.0869569        9.6081234      0.0596820        16.379417       0.132444       -22.59%     31.96%
         185           11.321840      0.0818498        8.7603244      0.0561259        14.945820       0.124844       -22.62%     32.01%
         190           10.420442      0.0802495        8.0463301      0.0549346        13.792983       0.122552       -22.78%     32.36%
         195           9.3930033      0.0759160        7.2615075      0.0519006        12.410224       0.116157       -22.69%     32.12%
         200           8.8775198      0.0707151        6.8267548      0.0483681        11.808873       0.108169       -23.10%     33.02%
         205           7.9526940      0.0678726        6.1275224      0.0464108        10.550703       0.103839       -22.95%     32.67%
         210           7.3726024      0.0653546        5.6731710      0.0445818        9.7951793       0.100279       -23.05%     32.86%
         215           6.9450519      0.0733760        5.3206174      0.0496359        9.2801541       0.113304       -23.39%     33.62%
         220           6.1812427      0.0688684        4.7428706      0.0465318        8.2441128       0.106572       -23.27%     33.37%
         225           5.8734045      0.0576135        4.4970923      0.0392532        7.8505776      0.0884309       -23.43%     33.66%
