#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           1371.0491       0.821558        1154.3549       0.616972        1654.4077        1.13476       -15.80%     20.67%
          20           464.44686       0.564886        395.40438       0.426426        552.23604       0.774704       -14.87%     18.90%
          30           200.29136       0.368250        171.23123       0.279494        238.19481       0.471762       -14.51%     18.92%
          40           106.34527       0.250808        90.913778       0.199471        127.09943       0.322039       -14.51%     19.52%
          50           64.325186       0.195812        54.733786       0.155474        77.279833       0.251893       -14.91%     20.14%
          60           42.004069       0.172217        35.621620       0.136492        50.647143       0.221889       -15.19%     20.58%
          70           28.860874       0.145376        24.408454       0.115020        34.904245       0.187641       -15.43%     20.94%
          80           21.019803       0.113979        17.726217      0.0901797        25.498955       0.147194       -15.67%     21.31%
          90           15.587396      0.0998170        13.119736      0.0789046        18.948105       0.129025       -15.83%     21.56%
         100           11.830428      0.0879120        9.9468849      0.0694507        14.398125       0.113718       -15.92%     21.70%
         110           9.1225339      0.0870292        7.6646315      0.0686691        11.111393       0.112664       -15.98%     21.80%
         120           7.4521633      0.0713304        6.2459693      0.0562760        9.0991228      0.0924069       -16.19%     22.10%
         130           5.8042340      0.0651228        4.8681431      0.0513513        7.0821690      0.0844078       -16.13%     22.02%
         140           4.8013688      0.0659682        4.0186969      0.0519585        5.8710727      0.0855653       -16.30%     22.28%
         150           4.0072577      0.0616697        3.3499659      0.0485372        4.9061353      0.0800455       -16.40%     22.43%
         160           3.1763434      0.0553619        2.6650013      0.0435682        3.8740100      0.0718796       -16.10%     21.96%
         170           2.7649681      0.0515725        2.3134154      0.0405719        3.3857482      0.0619234       -16.33%     22.45%
         180           2.2468311      0.0443123        1.8833029      0.0348753        2.7430741      0.0575500       -16.18%     22.09%
         190           1.9209161      0.0416065        1.6119061      0.0327284        2.3419548      0.0540657       -16.09%     21.92%
         200           1.6405443      0.0389116        1.3734475      0.0305889        2.0053951      0.0505959       -16.28%     22.24%
         210           1.4694042      0.0365956        1.2293627      0.0287623        1.7994473      0.0515686       -16.34%     22.46%
         220           1.2723220      0.0370733        1.0649572      0.0291035        1.5548565      0.0482609       -16.30%     22.21%
         230           1.0819922      0.0326981       0.90708502      0.0256954        1.3202849      0.0425353       -16.17%     22.02%
         240          0.90870951      0.0333987       0.76344275      0.0261997        1.1062837      0.0435111       -15.99%     21.74%
         250          0.83013090      0.0318890       0.69601942      0.0250045        1.0125677      0.0415566       -16.16%     21.98%
         260          0.72751014      0.0276561       0.61088095      0.0217127       0.88580175      0.0360139       -16.03%     21.76%
         270          0.60349850      0.0261935       0.50975658      0.0205596       0.73020791      0.0341198       -15.53%     21.00%
         280          0.54283342      0.0250165       0.45713534      0.0196222       0.65901214      0.0326070       -15.79%     21.40%
         290          0.46163661      0.0274370       0.39137200      0.0214554       0.55600786      0.0358594       -15.22%     20.44%
         300          0.42409301      0.0251316       0.35857190      0.0196648       0.51237600      0.0328306       -15.45%     20.82%
         310          0.41188178      0.0233614       0.34585770      0.0182847       0.50126980      0.0305075       -16.03%     21.70%
         320          0.35463873      0.0208053       0.29810579      0.0163006       0.43129592      0.0271519       -15.94%     21.62%
         330          0.33679771      0.0201428       0.28255172      0.0157706       0.41029041      0.0263073       -16.11%     21.82%
         340          0.30870045      0.0206662       0.25889694      0.0161689       0.37607030      0.0268079       -16.13%     21.82%
         350          0.26605894      0.0180246       0.22424450      0.0141175       0.32233199      0.0235322       -15.72%     21.15%
         360          0.24690147      0.0174111       0.20734514      0.0136276       0.30035166      0.0227461       -16.02%     21.65%
         370          0.18395868      0.0183506       0.15729498      0.0143347       0.21932941      0.0240117       -14.49%     19.23%
         380          0.18393783      0.0160869       0.15679153      0.0125886       0.21998215      0.0210220       -14.76%     19.60%
         390          0.19045189      0.0170530       0.16032411      0.0133235       0.23095796      0.0223115       -15.82%     21.27%
         400          0.15518974      0.0149001       0.13166817      0.0116573       0.18667168      0.0194765       -15.16%     20.29%
         410          0.15950017      0.0145208       0.13437522      0.0113551       0.19327355      0.0189904       -15.75%     21.17%
         420          0.12366732      0.0137024       0.10552841      0.0107107       0.14770669      0.0179268       -14.67%     19.44%
         430          0.11132698      0.0142832      0.095302557      0.0111528       0.13246424      0.0187014       -14.39%     18.99%
         440          0.10296248      0.0143567      0.088364836      0.0112042       0.12213398      0.0188065       -14.18%     18.62%
         450         0.086876069      0.0137056      0.075512729      0.0106934       0.10150797      0.0179605       -13.08%     16.84%
         460         0.098467973      0.0123886      0.084025278     0.00969720       0.11748356      0.0161865       -14.67%     19.31%
         470         0.084008879      0.0118043      0.071478863     0.00921679       0.10063249      0.0154602       -14.92%     19.79%
         480         0.061485125      0.0122668      0.054132312     0.00955672      0.070685715      0.0160956       -11.96%     14.96%
         490         0.080108864      0.0110573      0.067922542     0.00863188      0.096342243      0.0144856       -15.21%     20.26%
