#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           217.66335        8.79464        199.50578        6.22824        238.38736        13.7314        -8.34%      9.52%
        -4.9           263.67170        9.50802        239.82609        6.66341        289.39177        14.1096        -9.04%      9.75%
        -4.8           294.31495        11.4449        273.84015        8.08689        314.03994        17.4994        -6.96%      6.70%
        -4.7           349.21662        13.5582        323.38460        9.68540        374.51890        19.8969        -7.40%      7.25%
        -4.6           401.96903        14.5525        372.76524        10.4496        431.29550        21.2486        -7.27%      7.30%
        -4.5           493.28110        16.1876        452.69077        11.6188        537.97371        23.5926        -8.23%      9.06%
        -4.4           534.07737        18.7270        495.32949        13.5096        576.54973        25.9327        -7.26%      7.95%
        -4.3           638.64591        19.1375        587.93787        13.8443        692.86361        27.5379        -7.94%      8.49%
        -4.2           685.12152        23.4826        630.97321        16.5266        743.80561        33.9121        -7.90%      8.57%
        -4.1           810.13745        18.9911        739.24647        13.5771        894.01458        27.8603        -8.75%     10.35%
          -4           861.03630        15.9029        796.39568        11.4852        929.11889        23.2356        -7.51%      7.91%
        -3.9           971.39701        33.5360        890.28981        23.7825        1063.9581        49.1648        -8.35%      9.53%
        -3.8           1056.3040        22.0180        970.22291        15.9248        1153.2905        31.7714        -8.15%      9.18%
        -3.7           1167.2332        20.7133        1068.0224        15.0098        1281.2910        29.9404        -8.50%      9.77%
        -3.6           1227.5914        21.6985        1133.6745        14.7922        1334.9849        31.7532        -7.65%      8.75%
        -3.5           1355.0543        30.4739        1239.9740        22.0075        1485.4379        43.9397        -8.49%      9.62%
        -3.4           1440.0580        22.4457        1319.7491        16.2738        1574.2134        32.4338        -8.35%      9.32%
        -3.3           1561.6117        21.4254        1426.0255        15.5575        1715.9573        31.0207        -8.68%      9.88%
        -3.2           1705.9506        20.8927        1550.6552        15.2190        1884.6819        30.2212        -9.10%     10.48%
        -3.1           1826.1968        24.7177        1653.4890        17.9474        2027.2630        35.6014        -9.46%     11.01%
          -3           1918.6125        23.5854        1738.4749        17.1991        2129.3188        33.9027        -9.39%     10.98%
        -2.9           2057.2711        21.9130        1856.9853        15.9610        2292.5337        31.5973        -9.74%     11.44%
        -2.8           2154.9865        24.3106        1949.7848        17.4522        2391.8874        35.7909        -9.52%     10.99%
        -2.7           2268.9057        21.7786        2047.8886        15.9701        2526.9645        31.2524        -9.74%     11.37%
        -2.6           2405.6927        25.2836        2164.1400        18.2149        2690.9312        36.9091       -10.04%     11.86%
        -2.5           2546.3529        29.0032        2281.4970        21.2138        2861.9407        41.4937       -10.40%     12.39%
        -2.4           2588.5103        25.8880        2332.3216        18.8861        2885.3225        37.1844        -9.90%     11.47%
        -2.3           2787.3645        31.5851        2494.3496        22.6620        3134.7412        46.0628       -10.51%     12.46%
        -2.2           2896.6152        28.1389        2593.7719        20.5768        3252.8444        40.2267       -10.46%     12.30%
        -2.1           2952.9367        29.6864        2649.9315        21.6286        3303.6394        42.7076       -10.26%     11.88%
          -2           3080.4837        31.1604        2754.3131        22.6387        3462.8369        44.7847       -10.59%     12.41%
        -1.9           3176.1681        24.5401        2844.7480        18.0683        3560.9672        34.9471       -10.43%     12.12%
        -1.8           3284.2784        25.9867        2933.7744        18.9368        3692.5311        37.4329       -10.67%     12.43%
        -1.7           3377.4894        26.6455        3017.3764        19.4982        3796.6487        38.1900       -10.66%     12.41%
        -1.6           3553.5248        26.9692        3162.0784        19.6679        4012.6031        38.7651       -11.02%     12.92%
        -1.5           3622.9906        26.4107        3222.6808        17.7794        4091.0949        37.8539       -11.05%     12.92%
        -1.4           3673.7895        25.9088        3274.6491        19.1400        4138.6196        36.7710       -10.86%     12.65%
        -1.3           3756.3121        24.0023        3342.6195        17.6673        4238.3824        34.4220       -11.01%     12.83%
        -1.2           3814.6999        27.3952        3397.3457        19.9990        4298.4614        39.3186       -10.94%     12.68%
        -1.1           3906.0417        31.1601        3474.6011        22.5385        4407.6773        44.9526       -11.05%     12.84%
          -1           3981.8111        29.5023        3538.8088        20.9053        4497.1241        41.8348       -11.13%     12.94%
        -0.9           4027.6397        30.7985        3581.4297        22.5900        4543.9841        43.9179       -11.08%     12.82%
        -0.8           4131.0810        27.3982        3664.8281        19.1861        4674.2092        39.2221       -11.29%     13.15%
        -0.7           4132.3471        25.7109        3679.7974        19.7378        4657.9803        36.1174       -10.95%     12.72%
        -0.6           4216.9552        25.2931        3744.5391        17.7896        4762.3172        36.0653       -11.20%     12.93%
        -0.5           4268.4876        31.1587        3784.6330        21.8630        4825.5009        44.3320       -11.34%     13.05%
        -0.4           4253.3599        26.5422        3775.5991        18.7299        4801.6425        38.1090       -11.23%     12.89%
        -0.3           4328.6943        30.8757        3831.5641        21.4954        4903.1498        44.2099       -11.48%     13.27%
        -0.2           4258.3464        29.8445        3785.1169        20.6604        4802.1066        42.7670       -11.11%     12.77%
        -0.1           4334.4741        29.2841        3842.1032        20.5628        4905.0434        41.8329       -11.36%     13.16%
           0           4341.8946        29.1718        3847.0004        20.4524        4916.8698        41.8121       -11.40%     13.24%
         0.1           4251.3829        30.7217        3780.4360        21.2059        4791.1058        44.1137       -11.08%     12.70%
         0.2           4333.7355        31.4048        3835.1706        21.8528        4911.1048        44.9963       -11.50%     13.32%
         0.3           4240.9769        25.6151        3763.4237        19.6716        4782.4556        36.2842       -11.26%     12.77%
         0.4           4275.2530        31.5311        3789.3047        22.1028        4836.1044        44.9267       -11.37%     13.12%
         0.5           4223.2115        25.2203        3748.5888        17.7367        4771.9169        35.9396       -11.24%     12.99%
         0.6           4126.0709        25.2268        3670.7576        18.7778        4649.0948        35.6145       -11.04%     12.68%
         0.7           4134.3716        27.8511        3666.9710        20.3108        4679.8689        39.9698       -11.31%     13.19%
         0.8           4016.0533        33.1601        3573.8226        24.5348        4525.5310        46.6435       -11.01%     12.69%
         0.9           3986.5500        28.9139        3541.6242        21.0959        4505.4334        42.2663       -11.16%     13.02%
           1           3908.6802        30.9018        3475.7175        22.2386        4413.3676        44.9799       -11.08%     12.91%
         1.1           3810.7656        28.5922        3394.4648        20.9144        4292.9728        39.2814       -10.92%     12.65%
         1.2           3747.7818        24.3667        3336.9324        17.7477        4234.8915        38.5343       -10.96%     13.00%
         1.3           3678.1226        25.9111        3277.6984        19.1531        4144.8922        36.7382       -10.89%     12.69%
         1.4           3627.7940        26.4665        3227.6759        19.3347        4098.4283        37.9542       -11.03%     12.97%
         1.5           3567.6771        30.2881        3171.5081        22.2580        4034.8200        42.9025       -11.10%     13.09%
         1.6           3366.6944        29.4897        3009.0253        21.4148        3782.4626        42.4582       -10.62%     12.35%
         1.7           3289.2606        23.1930        2937.2283        17.0739        3700.0722        33.1248       -10.70%     12.49%
         1.8           3176.5067        24.9024        2841.3365        19.7480        3561.6004        35.4701       -10.55%     12.12%
         1.9           3078.7214        30.9451        2753.2615        22.4786        3459.5509        44.4880       -10.57%     12.37%
           2           2940.9709        30.0005        2642.0994        21.8564        3284.4958        43.1822       -10.16%     11.68%
         2.1           2886.2278        25.9365        2588.3203        20.4531        3237.0451        37.0894       -10.32%     12.15%
         2.2           2788.7985        31.6740        2495.0153        22.6976        3137.7773        46.2635       -10.53%     12.51%
         2.3           2593.9869        25.2300        2336.2858        18.4595        2892.8735        36.1747        -9.93%     11.52%
         2.4           2541.9438        28.3335        2278.3307        20.7590        2855.7459        40.4711       -10.37%     12.34%
         2.5           2394.9723        24.7494        2155.2397        16.3767        2674.3542        35.8673       -10.01%     11.67%
         2.6           2273.1874        21.9117        2050.8885        16.0528        2533.2761        31.4498        -9.78%     11.44%
         2.7           2152.9697        24.2399        1948.2609        17.3528        2389.2970        35.8095        -9.51%     10.98%
         2.8           2063.2436        22.3204        1860.8596        16.1730        2302.2216        32.3678        -9.81%     11.58%
         2.9           1914.7837        23.5799        1735.7319        17.1978        2123.8938        33.8970        -9.35%     10.92%
           3           1826.2116        25.5012        1652.8412        18.5066        2028.8244        36.7966        -9.49%     11.09%
         3.1           1712.8374        21.3273        1555.1940        15.4966        1895.5068        30.8904        -9.20%     10.66%
         3.2           1566.5390        21.2729        1429.4941        15.4484        1723.1986        30.7842        -8.75%     10.00%
         3.3           1437.5978        22.5198        1318.3085        16.3079        1569.8192        32.6196        -8.30%      9.20%
         3.4           1359.4075        30.9020        1242.8393        22.2733        1492.4348        44.6690        -8.57%      9.79%
         3.5           1234.9661        20.4055        1134.8334        14.6998        1338.3895        31.7465        -8.11%      8.37%
         3.6           1163.4433        20.8363        1065.5798        15.0765        1275.1820        30.1884        -8.41%      9.60%
         3.7           1058.7774        23.4293        971.25004        16.9023        1158.9553        33.8704        -8.27%      9.46%
         3.8           969.88042        33.5252        889.39303        23.7761        1063.6625        50.1086        -8.30%      9.67%
         3.9           856.10996        16.0994        793.12352        11.5809        916.53712        24.9716        -7.36%      7.06%
           4           813.16226        19.0986        741.19053        13.6438        898.91567        28.0450        -8.85%     10.55%
         4.1           678.31084        22.9525        627.80294        16.5646        732.64650        33.0642        -7.45%      8.01%
         4.2           635.55556        19.1967        585.92977        13.8803        687.90717        27.6390        -7.81%      8.24%
         4.3           533.08563        18.3247        493.37755        13.7032        571.07906        26.5435        -7.45%      7.13%
         4.4           495.04904        16.5121        453.60684        11.8397        541.37003        23.6627        -8.37%      9.36%
         4.5           399.88037        14.6593        371.48562        10.5071        427.66717        21.4579        -7.10%      6.95%
         4.6           351.10953        13.5025        324.66121        9.65698        377.98936        19.7895        -7.53%      7.66%
         4.7           293.69241        11.3998        273.35008        8.05824        310.82170        16.6638        -6.93%      5.83%
         4.8           261.96922        9.50921        238.64763        6.66670        287.00303        14.1053        -8.90%      9.56%
         4.9           219.66750        8.64036        200.88558        6.13504        241.35099        13.4618        -8.55%      9.87%
