#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           134.81003       0.678514        115.77536       0.473421        158.39088        1.03477       -14.12%     17.49%
           5           407.69432        1.31997        349.86196        1.02104        478.57335        1.96829       -14.19%     17.39%
          10           708.16922        2.11127        607.31868        1.47934        833.62503        3.17552       -14.24%     17.72%
          15           1009.7257        1.97840        867.13204        1.40066        1186.2482        2.95752       -14.12%     17.48%
          20           1317.7801        2.29596        1132.0078        1.44676        1547.5740        3.58722       -14.10%     17.44%
          25           1593.8566        2.68727        1373.1964        1.85797        1866.1025        4.12185       -13.84%     17.08%
          30           1775.8538        2.76037        1538.3271        1.93367        2065.0992        4.17894       -13.38%     16.29%
          35           1715.3408        2.92891        1492.5273        2.02463        1984.0116        4.48908       -12.99%     15.66%
          40           1274.6153        2.12104        1105.5934        1.47974        1479.9599        3.22667       -13.26%     16.11%
          45           804.78970        1.46219        691.95857        1.04246        944.57897        2.16971       -14.02%     17.37%
          50           516.78935        1.15142        440.89430       0.800584        612.35988        1.76480       -14.69%     18.49%
          55           347.99271       0.784660        295.29707       0.565717        415.01204        1.15729       -15.14%     19.26%
          60           245.76002       0.786375        207.65456       0.556217        294.62289        1.17741       -15.51%     19.88%
          65           178.49686       0.558298        150.32800       0.433971        214.56185       0.816937       -15.78%     20.20%
          70           132.87904       0.604288        111.75065       0.428072        160.14850       0.896338       -15.90%     20.52%
          75           101.27363       0.465736        85.090446       0.333161        122.17720       0.685408       -15.98%     20.64%
          80           78.970063       0.386907        66.183180       0.274825        95.568458       0.574563       -16.19%     21.02%
          85           61.920756       0.349681        51.900247       0.250313        74.917533       0.514643       -16.18%     20.99%
          90           49.050940       0.285446        41.149152       0.205248        59.258887       0.418290       -16.11%     20.81%
          95           40.159363       0.345517        33.541966       0.250645        48.805623       0.495061       -16.48%     21.53%
         100           32.238876       0.221050        26.928812       0.160124        39.158567       0.320159       -16.47%     21.46%
         105           26.625639       0.225444        22.212448       0.161720        32.378572       0.328776       -16.57%     21.61%
         110           21.698084       0.198670        18.095584       0.142317        26.386093       0.290286       -16.60%     21.61%
         115           17.988255       0.397493        15.013386       0.280233        21.845439       0.583310       -16.54%     21.44%
         120           15.111842       0.153929        12.583135       0.111919        18.404384       0.222153       -16.73%     21.79%
         125           12.887927       0.173613        10.686391       0.124381        15.775040       0.253173       -17.08%     22.40%
         130           10.998458       0.198481        9.1168262       0.143921        13.469850       0.284854       -17.11%     22.47%
         135           9.4663892       0.143802        7.8205813       0.103543        11.655411       0.198177       -17.39%     23.12%
         140           8.1331741       0.139361        6.7382339       0.104109        10.003534       0.200449       -17.15%     23.00%
         145           6.7259276       0.253040        5.5900183       0.179427        8.2020884       0.367945       -16.89%     21.95%
         150           6.1302086       0.108165        5.0429869      0.0781971        7.5722588       0.156090       -17.74%     23.52%
         155           5.2357832      0.0896645        4.3163127      0.0648291        6.4459047       0.129990       -17.56%     23.11%
         160           4.4120133      0.0847091        3.6572165      0.0616972        5.3936628       0.122243       -17.11%     22.25%
         165           3.8486447       0.126564        3.1795755      0.0911426        4.7244327       0.181689       -17.38%     22.76%
         170           3.4784364      0.0955550        2.8656883      0.0687330        4.2826612       0.143153       -17.62%     23.12%
         175           3.0059854      0.0794781        2.4988954      0.0574319        3.6586692       0.116076       -16.87%     21.71%
         180           2.7340585       0.118652        2.2541435      0.0856970        3.3643315       0.169874       -17.55%     23.05%
         185           2.2996305      0.0738061        1.9004228      0.0526679        2.8196483       0.107499       -17.36%     22.61%
         190           2.1148397      0.0632938        1.7516800      0.0460450        2.5864281      0.0913294       -17.17%     22.30%
         195           1.8367650      0.0689948        1.5146909      0.0494856        2.2563255       0.100074       -17.53%     22.84%
