#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           414.62232       0.688731        369.59285       0.488477        469.43957        1.01507       -10.86%     13.22%
          50           51.259985       0.216965        46.700548       0.154141        55.299901       0.318223        -8.89%      7.88%
         100           10.594162      0.0810308        9.9300744      0.0580460        10.698470       0.117805        -6.27%      0.98%
         150           3.1360875      0.0524771        2.9174907      0.0764503        3.1627528      0.0512989        -6.97%      0.85%
         200           1.1334626      0.0277345       0.94693731      0.0402756        1.1562203      0.0271731       -16.46%      2.01%
         250          0.49752585      0.0220776       0.38880198      0.0321097       0.51224009      0.0153382       -21.85%      2.96%
         300          0.23551242      0.0133628       0.16712441      0.0196398       0.25031239     0.00943940       -29.04%      6.28%
         350          0.12143348      0.0110938      0.078131279      0.0162755       0.13228424     0.00780946       -35.66%      8.94%
         400         0.056568005     0.00877391      0.026697916      0.0128617      0.066059865     0.00618144       -52.80%     16.78%
         450         0.033485683     0.00641874      0.014187295     0.00941985      0.039613000     0.00451558       -57.63%     18.30%
         500        0.0078242474     0.00501861     -0.010384433     0.00739974      0.015495777     0.00352025      -232.72%     98.05%
         550         0.011342517     0.00536676     0.0018679746     0.00780614      0.014890291     0.00382865       -83.53%     31.28%
         600        0.0055555621     0.00260064    -0.0014428934     0.00386098     0.0082523415     0.00181339      -125.97%     48.54%
         650        0.0064086198     0.00249629     0.0027115189     0.00370679     0.0075266995     0.00173936       -57.69%     17.45%
         700        0.0047189351     0.00174145     0.0024104402     0.00257103     0.0053056261     0.00127212       -48.92%     12.43%
         750        0.0011770378     0.00252437    -0.0013681029     0.00369299     0.0022016646     0.00177490      -216.23%     87.05%
         800        0.0010984696     0.00100126   -0.00034311845     0.00148982     0.0016124665    0.000723694      -131.24%     46.79%
         850        0.0019288061     0.00102352     0.0014732062     0.00151330     0.0020078378    0.000950598       -23.62%      4.10%
         900       0.00027440946    0.000697017   -0.00068766727     0.00103240    0.00066638030    0.000487385      -350.60%    142.84%
         950      -5.9049021e-05    0.000410420   -0.00090905296    0.000624100    0.00031034520    0.000280884      1439.49%   -625.57%
