#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           803.47183        16.0138        696.06315        11.4524        935.18299        23.3205       -13.37%     16.39%
        -4.9           935.77023        10.1688        811.92408        7.22073        1087.1195        15.1965       -13.23%     16.17%
        -4.8           1115.8072        18.1698        965.39993        12.8988        1301.5010        26.7312       -13.48%     16.64%
        -4.7           1250.0618        13.7859        1086.5674        9.85941        1448.7105        20.2751       -13.08%     15.89%
        -4.6           1426.0866        19.5975        1243.4150        13.9640        1645.0158        28.7563       -12.81%     15.35%
        -4.5           1585.0773        15.7824        1385.9996        11.2661        1821.5474        23.3516       -12.56%     14.92%
        -4.4           1830.8869        19.0346        1596.7927        13.3164        2111.0516        28.7086       -12.79%     15.30%
        -4.3           2065.2688        27.6222        1795.9908        19.2880        2392.9601        41.5533       -13.04%     15.87%
        -4.2           2240.8489        22.5788        1957.1061        16.2558        2580.2832        32.8070       -12.66%     15.15%
        -4.1           2548.4905        20.8812        2218.2417        14.6932        2947.7659        31.2883       -12.96%     15.67%
          -4           2746.1877        26.3101        2398.9235        18.2725        3159.3018        39.9545       -12.65%     15.04%
        -3.9           3053.3161        21.7062        2655.3961        15.3514        3536.5914        32.4066       -13.03%     15.83%
        -3.8           3276.7300        20.1218        2857.6643        13.9358        3778.8149        30.2795       -12.79%     15.32%
        -3.7           3570.5673        18.0870        3111.6859        12.9156        4121.9838        26.9116       -12.85%     15.44%
        -3.6           3785.7073        21.3356        3305.5666        15.0440        4356.8343        32.0566       -12.68%     15.09%
        -3.5           4117.6904        25.6488        3585.5646        18.1025        4758.2523        38.4361       -12.92%     15.56%
        -3.4           4403.2686        26.1191        3830.6468        18.2738        5095.2289        39.4734       -13.00%     15.71%
        -3.3           4753.1510        35.0611        4121.4241        24.0803        5520.0106        52.0059       -13.29%     16.13%
        -3.2           4981.7240        25.8376        4327.9031        18.2501        5774.1447        38.7078       -13.12%     15.91%
        -3.1           5272.5359        22.4936        4576.1429        15.9566        6118.8823        33.6505       -13.21%     16.05%
          -3           5564.1246        23.3305        4822.7997        16.7878        6467.2722        34.6834       -13.32%     16.23%
        -2.9           5845.4107        26.8247        5062.5057        18.9606        6802.7090        40.1088       -13.39%     16.38%
        -2.8           6111.0561        28.1368        5291.7075        19.7496        7112.0090        42.3926       -13.41%     16.38%
        -2.7           6421.4584        25.2824        5548.3405        17.8679        7495.9118        37.9730       -13.60%     16.73%
        -2.6           6647.7532        24.8269        5743.8320        17.8859        7758.5517        36.4703       -13.60%     16.71%
        -2.5           6905.8982        24.7522        5963.1551        17.4309        8066.0883        37.4801       -13.65%     16.80%
        -2.4           7215.7832        24.5079        6219.0492        17.4475        8448.2176        36.5245       -13.81%     17.08%
        -2.3           7388.6754        25.2161        6378.2803        17.9131        8628.2258        37.7464       -13.67%     16.78%
        -2.2           7634.5070        24.0919        6583.4394        17.1663        8927.9874        36.0234       -13.77%     16.94%
        -2.1           7941.5053        35.7530        6833.9827        24.9931        9312.7434        53.9598       -13.95%     17.27%
          -2           8077.5569        33.1877        6955.3346        23.2577        9451.4111        47.3484       -13.89%     17.01%
        -1.9           8235.6683        31.8955        7096.2631        22.4408        9636.8709        47.9920       -13.84%     17.01%
        -1.8           8505.1352        25.0866        7315.8289        17.9532        9974.7222        37.2207       -13.98%     17.28%
        -1.7           8756.2773        30.8028        7517.1269        21.6242        10296.444        46.5407       -14.15%     17.59%
        -1.6           8893.4021        25.6414        7633.3747        18.3746        10458.821        37.9480       -14.17%     17.60%
        -1.5           9090.4722        27.2699        7796.7476        19.3824        10700.427        40.7269       -14.23%     17.71%
        -1.4           9271.9344        29.1643        7943.0313        20.6578        10931.023        43.5739       -14.33%     17.89%
        -1.3           9377.6440        25.6181        8043.0013        18.2436        11034.863        38.2983       -14.23%     17.67%
        -1.2           9473.7439        31.4334        8125.3002        22.1194        11147.184        47.2862       -14.23%     17.66%
        -1.1           9706.0818        28.5884        8310.5421        20.3005        11446.314        42.7111       -14.38%     17.93%
          -1           9830.9184        31.7391        8404.4762        21.8971        11619.780        48.8940       -14.51%     18.20%
        -0.9           9892.3776        25.5302        8465.6908        18.3126        11672.343        37.8292       -14.42%     17.99%
        -0.8           10017.701        28.7345        8567.6253        20.7155        11830.292        42.1465       -14.48%     18.09%
        -0.7           10108.115        32.7189        8645.2652        23.0030        11933.728        49.2546       -14.47%     18.06%
        -0.6           10139.761        26.1824        8671.3358        18.7431        11973.269        38.8012       -14.48%     18.08%
        -0.5           10241.072        26.1821        8752.2524        18.7467        12103.719        38.8294       -14.54%     18.19%
        -0.4           10270.284        28.3500        8777.0221        20.0251        12142.992        39.1212       -14.54%     18.23%
        -0.3           10356.533        29.9127        8839.6991        21.1540        12261.810        44.8294       -14.65%     18.40%
        -0.2           10332.797        28.0988        8832.2297        19.9310        12215.481        45.8526       -14.52%     18.22%
        -0.1           10371.303        25.1190        8858.8039        18.0641        12265.392        37.1075       -14.58%     18.26%
