#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           114.32958        1.75614       -657.68388        2.40972        527.36805        1.32611      -675.25%    361.27%
           5           1272.5725       0.337922        955.21285       0.254132        1751.9943       0.464513       -24.94%     37.67%
          10           686.80806       0.252714        516.72054       0.190860        942.92831       0.345676       -24.76%     37.29%
          15           469.75273       0.212708        354.03700       0.160993        643.56787       0.290196       -24.63%     37.00%
          20           353.81017       0.188855        267.00188       0.143140        483.95928       0.257214       -24.54%     36.79%
          25           279.37880       0.171791        211.05604       0.130325        381.65586       0.233716       -24.46%     36.61%
          30           227.28985       0.157964        171.86269       0.119848        310.15070       0.214857       -24.39%     36.46%
          35           187.78937       0.146143        142.09664       0.110884        256.02496       0.198760       -24.33%     36.34%
          40           156.90165       0.135943        118.80644       0.103171        213.73304       0.184828       -24.28%     36.22%
          45           132.50324       0.126662        100.39351      0.0961290        180.36089       0.172196       -24.23%     36.12%
          50           112.35733       0.118098        85.182116      0.0896482        152.82264       0.160510       -24.19%     36.01%
          55           96.148170       0.110294        72.936410      0.0837408        130.68112       0.149863       -24.14%     35.92%
          60           82.428493       0.103399        62.565564      0.0785550        111.95325       0.140392       -24.10%     35.82%
          65           70.966806      0.0977973        53.899085      0.0744323        96.313094       0.132516       -24.05%     35.72%
          70           61.428280      0.0899672        46.679663      0.0683658        83.312519       0.122110       -24.01%     35.63%
          75           53.190051      0.0838864        40.441746      0.0637622        72.090596       0.113820       -23.97%     35.53%
          80           46.411349      0.0786025        35.264815      0.0597099        62.857020       0.106578       -24.02%     35.43%
          85           40.376292      0.0732396        30.633594      0.0555628        54.647846      0.0992738       -24.13%     35.35%
          90           35.457799      0.0687474        26.864329      0.0520848        47.958893      0.0931272       -24.24%     35.26%
          95           31.010258      0.0641457        23.461024      0.0485327        41.913211      0.0868495       -24.34%     35.16%
         100           27.456334      0.0603781        20.745958      0.0456302        37.156291      0.0817109       -24.44%     35.33%
         105           24.142204      0.0563299        18.219317      0.0425233        32.717297      0.0763288       -24.53%     35.52%
         110           21.285746      0.0526499        16.043123      0.0396973        28.888308      0.0714410       -24.63%     35.72%
         115           18.849426      0.0494921        14.190199      0.0372738        25.615996      0.0672441       -24.72%     35.90%
         120           16.761319      0.0465459        12.602672      0.0350101        22.810408      0.0633352       -24.81%     36.09%
         125           14.882595      0.0435514        11.177640      0.0327203        20.279416      0.0593389       -24.89%     36.26%
         130           13.280167      0.0409624        9.9635923      0.0307447        18.117684      0.0558751       -24.97%     36.43%
         135           11.957262      0.0387949        8.9603829      0.0290910        16.335091      0.0529731       -25.06%     36.61%
         140           10.717288      0.0365145        8.0229455      0.0273402        14.658285      0.0499477       -25.14%     36.77%
         145           9.5950316      0.0342280        7.1766063      0.0256142        13.136118      0.0468451       -25.20%     36.91%
         150           8.6609700      0.0323459        6.4720186      0.0241832        11.869824      0.0443167       -25.27%     37.05%
         155           7.7801115      0.0307451        5.8074095      0.0229594        10.675709      0.0421700       -25.36%     37.22%
         160           7.0104158      0.0287259        5.2288394      0.0214399        9.6281308      0.0394334       -25.41%     37.34%
         165           6.3436697      0.0274578        4.7270226      0.0204674        8.7218558      0.0377478       -25.48%     37.49%
         170           5.7514371      0.0257866        4.2815544      0.0192031        7.9162990      0.0354899       -25.56%     37.64%
         175           5.2043712      0.0243580        3.8715487      0.0181301        7.1691190      0.0335432       -25.61%     37.75%
         180           4.7272410      0.0229431        3.5135763      0.0170609        6.5182410      0.0316280       -25.67%     37.89%
         185           4.3722980      0.0221393        3.2466958      0.0164502        6.0351772      0.0305463       -25.74%     38.03%
         190           3.9262512      0.0208662        2.9132954      0.0154919        5.4241403      0.0288169       -25.80%     38.15%
         195           3.5562143      0.0196685        2.6367962      0.0145916        4.9170558      0.0271872       -25.85%     38.27%
         200           3.2765483      0.0187076        2.4272679      0.0138634        4.5348355      0.0258912       -25.92%     38.40%
         205           3.0061405      0.0178628        2.2254650      0.0132320        4.1637383      0.0247330       -25.97%     38.51%
         210           2.7651125      0.0170898        2.0455856      0.0126514        3.8330151      0.0236793       -26.02%     38.62%
         215           2.5478810      0.0165503        1.8837413      0.0122400        3.5343817      0.0229656       -26.07%     38.72%
         220           2.2964997      0.0154163        1.6961489      0.0113975        3.1892583      0.0213940       -26.14%     38.87%
         225           2.1746092      0.0150390        1.6052860      0.0111110        3.0217262      0.0208828       -26.18%     38.95%
         230           1.9775221      0.0141100        1.4586425      0.0104104        2.7504002      0.0196257       -26.24%     39.08%
         235           1.8184258      0.0134916        1.3406447     0.00995396        2.5303893      0.0187645       -26.27%     39.15%
         240           1.6852989      0.0129473        1.2416182     0.00954102        2.3470182      0.0180310       -26.33%     39.26%
         245           1.5365482      0.0121500        1.1312549     0.00895108        2.1415860      0.0169278       -26.38%     39.38%
         250           1.4157404      0.0116619        1.0414967     0.00857946        1.9749464      0.0162739       -26.43%     39.50%
         255           1.3132862      0.0110988       0.96565738     0.00816838        1.8330204      0.0154820       -26.47%     39.58%
         260           1.2180573      0.0106638       0.89530993     0.00784238        1.7007154      0.0148856       -26.50%     39.63%
         265           1.1404773      0.0103382       0.83762071     0.00760050        1.5938799      0.0144375       -26.56%     39.76%
         270           1.0608151     0.00993859       0.77864870     0.00729981        1.4835697      0.0138957       -26.60%     39.85%
         275          0.99108467      0.0101893       0.72714277     0.00746270        1.3867285      0.0142831       -26.63%     39.92%
         280          0.91745730     0.00923073       0.67283658     0.00677286        1.2843358      0.0129205       -26.66%     39.99%
         285          0.84042548     0.00860159       0.61577789     0.00630638        1.1776672      0.0120491       -26.73%     40.13%
         290          0.79269022     0.00830898       0.58059937     0.00608857        1.1112652      0.0116471       -26.76%     40.19%
         295          0.73421163     0.00793901       0.53755702     0.00581713        1.0297116      0.0111286       -26.78%     40.25%
         300          0.69108054     0.00793100       0.50555756     0.00581246       0.97011829      0.0111161       -26.85%     40.38%
         305          0.63698229     0.00749673       0.46559371     0.00548058       0.89504230      0.0105362       -26.91%     40.51%
         310          0.58676944     0.00697613       0.42899416     0.00510500       0.82420293     0.00979314       -26.89%     40.46%
         315          0.55656843     0.00680561       0.40669439     0.00497757       0.78228889     0.00956015       -26.93%     40.56%
         320          0.52204900     0.00672602       0.38125770     0.00492178       0.73424802     0.00944389       -26.97%     40.65%
         325          0.49075094     0.00637233       0.35809638     0.00465614       0.69087640     0.00895940       -27.03%     40.78%
         330          0.45101253     0.00610753       0.32902564     0.00445362       0.63508496     0.00861155       -27.05%     40.81%
         335          0.43913486     0.00590286       0.32023015     0.00430806       0.61863336     0.00831044       -27.08%     40.88%
         340          0.40710342     0.00577818       0.29680773     0.00422030       0.57364415     0.00812833       -27.09%     40.91%
         345          0.36680193     0.00544320       0.26713006     0.00397632       0.51752241     0.00765992       -27.17%     41.09%
         350          0.35286136     0.00536196       0.25691265     0.00390579       0.49796959     0.00756518       -27.19%     41.12%
         355          0.33434301     0.00566808       0.24318600     0.00408237       0.47239404     0.00811499       -27.26%     41.29%
         360          0.31483954     0.00503283       0.22893832     0.00366262       0.44496172     0.00711034       -27.28%     41.33%
         365          0.30331933     0.00544729       0.22056584     0.00398935       0.42864729     0.00764192       -27.28%     41.32%
         370          0.27999651     0.00477558       0.20344679     0.00347280       0.39605053     0.00675058       -27.34%     41.45%
         375          0.26299494     0.00463272       0.19103909     0.00336468       0.37210484     0.00655854       -27.36%     41.49%
         380          0.24886502     0.00437777       0.18060119     0.00316884       0.35252457     0.00622656       -27.43%     41.65%
         385          0.23850963     0.00451405       0.17301880     0.00327628       0.33798087     0.00639401       -27.46%     41.71%
         390          0.22073749     0.00406248       0.16017742     0.00295007       0.31268596     0.00575363       -27.44%     41.66%
         395          0.20953406     0.00406029       0.15194752     0.00294327       0.29701453     0.00576001       -27.48%     41.75%
         400          0.19169506     0.00381523       0.13886870     0.00276662       0.27207602     0.00541088       -27.56%     41.93%
         405          0.18392954     0.00398087       0.13331008     0.00288660       0.26089035     0.00564731       -27.52%     41.84%
         410          0.17338639     0.00358560       0.12555789     0.00259909       0.24616526     0.00508749       -27.58%     41.97%
         415          0.16521566     0.00344660       0.11968357     0.00250244       0.23448105     0.00488123       -27.56%     41.92%
         420          0.16181114     0.00352112       0.11703995     0.00254320       0.23004877     0.00501916       -27.67%     42.17%
         425          0.14705264     0.00342100       0.10641634     0.00248276       0.20894373     0.00484552       -27.63%     42.09%
         430          0.14482576     0.00320487       0.10473857     0.00232179       0.20593165     0.00455052       -27.68%     42.19%
         435          0.12879932     0.00294800      0.093045988     0.00213300       0.18336361     0.00419089       -27.76%     42.36%
         440          0.12532665     0.00300285      0.090566970     0.00217077       0.17834346     0.00427317       -27.74%     42.30%
         445          0.12068995     0.00299008      0.087184000     0.00216794       0.17183349     0.00424334       -27.76%     42.38%
         450          0.11675060     0.00292119      0.084235111     0.00211121       0.16644236     0.00415846       -27.85%     42.56%
         455          0.11006020     0.00298407      0.079467105     0.00216030       0.15676800     0.00423903       -27.80%     42.44%
         460         0.099054465     0.00251150      0.071446963     0.00181307       0.14125431     0.00357942       -27.87%     42.60%
         465         0.099227089     0.00259626      0.071539278     0.00187399       0.14157843     0.00370134       -27.90%     42.68%
         470         0.092651619     0.00250712      0.066779776     0.00180857       0.13223784     0.00357626       -27.92%     42.73%
         475         0.088179801     0.00249603      0.063564772     0.00180318       0.12583521     0.00355581       -27.91%     42.70%
         480         0.081073833     0.00236851      0.058427145     0.00170914       0.11571809     0.00337618       -27.93%     42.73%
         485         0.076929678     0.00217753      0.055434055     0.00157246       0.10982647     0.00310309       -27.94%     42.76%
         490         0.077629802     0.00230959      0.055946757     0.00166726       0.11079493     0.00329104       -27.93%     42.72%
         495         0.073211471     0.00218880      0.052687991     0.00157826       0.10466506     0.00312353       -28.03%     42.96%
         500         0.069641081     0.00214920      0.050112374     0.00154941      0.099566812     0.00306727       -28.04%     42.97%
         505         0.064145009     0.00191292      0.046139945     0.00137903      0.091762795     0.00273160       -28.07%     43.06%
         510         0.062506589     0.00223749      0.044972037     0.00161502      0.089381105     0.00318920       -28.05%     42.99%
         515         0.060491204     0.00207228      0.043490240     0.00148934      0.086569171     0.00296731       -28.10%     43.11%
         520         0.056188963     0.00186088      0.040366906     0.00133876      0.080486353     0.00266327       -28.16%     43.24%
         525         0.051601512     0.00175169      0.037054895     0.00125927      0.073949334     0.00250845       -28.19%     43.31%
         530         0.054020503     0.00202507      0.038817249     0.00145780      0.077353171     0.00289377       -28.14%     43.19%
         535         0.047133625     0.00166442      0.033837036     0.00119840      0.067579266     0.00238070       -28.21%     43.38%
         540         0.048809191     0.00205136      0.035005050     0.00146544      0.070048298     0.00295626       -28.28%     43.51%
         545         0.044378700     0.00163399      0.031786599     0.00116840      0.063785453     0.00235428       -28.37%     43.73%
         550         0.042857497     0.00174753      0.030702689     0.00125433      0.061590341     0.00250859       -28.36%     43.71%
         555         0.040640005     0.00164667      0.029148433     0.00118514      0.058316175     0.00235465       -28.28%     43.49%
         560         0.038148754     0.00161669      0.027318411     0.00115913      0.054846308     0.00232334       -28.39%     43.77%
