#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           965.67228        1.03413        810.19802       0.775246        1170.2053        1.43211       -16.10%     21.18%
           5           1223.2851        1.10386        1032.6949       0.831540        1470.6598        1.52072       -15.58%     20.22%
          10           797.25884       0.946200        677.10296       0.714924        951.02139        1.29783       -15.07%     19.29%
          15           501.66491       0.839437        427.69375       0.634489        595.48050        1.14982       -14.75%     18.70%
          20           327.32240       0.636741        279.76930       0.483738        387.63070       0.814633       -14.53%     18.42%
          25           222.83327       0.578276        190.61746       0.439446        264.73914       0.740647       -14.46%     18.81%
          30           157.61939       0.444838        134.86549       0.339702        187.87641       0.570960       -14.44%     19.20%
          35           114.93706       0.426889        98.153368       0.339112        137.50680       0.548390       -14.60%     19.64%
          40           86.711571       0.355196        73.746006       0.281634        104.20393       0.457370       -14.95%     20.17%
          45           66.352998       0.281730        56.244599       0.223305        80.030361       0.363104       -15.23%     20.61%
          50           51.809207       0.268228        43.757353       0.212191        62.737832       0.346289       -15.54%     21.09%
          55           40.831770       0.235525        34.377350       0.186120        49.614625       0.304432       -15.81%     21.51%
          60           33.023471       0.209745        27.708676       0.165539        40.273107       0.271477       -16.09%     21.95%
          65           26.997147       0.188423        22.570865       0.148555        33.052576       0.244141       -16.40%     22.43%
          70           22.464648       0.155386        18.708813       0.122523        27.618000       0.201409       -16.72%     22.94%
          75           18.729118       0.151881        15.546928       0.119587        23.105090       0.197096       -16.99%     23.36%
          80           15.574293       0.138218        12.898973       0.108732        19.260381       0.179527       -17.18%     23.67%
          85           13.165869       0.127060        10.871490      0.0998563        16.334695       0.165208       -17.43%     24.07%
          90           11.068844       0.118938        9.1285240      0.0933912        13.751595       0.154776       -17.53%     24.24%
          95           9.5719837      0.0979123        7.8637525      0.0769180        11.940621       0.127415       -17.85%     24.75%
         100           8.3453766      0.0993706        6.8412651      0.0780026        10.433947       0.129366       -18.02%     25.03%
         105           7.1800136      0.0841835        5.8737726      0.0660456        8.9971473       0.109707       -18.19%     25.31%
         110           6.2735451      0.0846926        5.1176718      0.0663282        7.8847072       0.110534       -18.42%     25.68%
         115           5.4711667      0.0727440        4.4578835      0.0569847        6.8848764      0.0949548       -18.52%     25.84%
         120           4.8131028      0.0735706        3.9113564      0.0575798        6.0733729      0.0960850       -18.74%     26.18%
         125           4.1948638      0.0635214        3.4096024      0.0497272        5.2929771      0.0829798       -18.72%     26.18%
         130           3.6458822      0.0597073        2.9594333      0.0467048        4.6069786      0.0780571       -18.83%     26.36%
         135           3.3181602      0.0562073        2.6863165      0.0439523        4.2037935      0.0735089       -19.04%     26.69%
         140           2.9211670      0.0572437        2.3603831      0.0447147        3.7088603      0.0749199       -19.20%     26.97%
         145           2.6379365      0.0547306        2.1302177      0.0427376        3.3512719      0.0716544       -19.25%     27.04%
         150           2.3617932      0.0500761        1.8995182      0.0390846        3.0131851      0.0655954       -19.57%     27.58%
         155           2.1265899      0.0447734        1.7114290      0.0349593        2.7112330      0.0586508       -19.52%     27.49%
