#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           3650.0920        2.73691        3124.3790        1.88712        4306.5946        4.19924       -14.40%     17.99%
          20           1234.6404        1.28710        1066.8987       0.903789        1439.8029        1.95782       -13.59%     16.62%
          30           532.28957        1.10912        461.50356       0.779701        618.38733        1.69736       -13.30%     16.17%
          40           281.48433       0.614252        244.66979       0.438256        325.95610       0.911954       -13.08%     15.80%
          50           168.41054       0.613531        146.56669       0.431799        194.71293       0.920613       -12.97%     15.62%
          60           109.88359       0.402939        95.633314       0.288667        127.07819       0.593847       -12.97%     15.65%
          70           75.807466       0.361719        66.061543       0.258036        87.513996       0.534078       -12.86%     15.44%
          80           54.164081       0.315186        47.267774       0.226129        62.470424       0.452854       -12.73%     15.34%
          90           40.331925       0.319325        35.171095       0.229263        46.539514       0.463590       -12.80%     15.39%
         100           30.681414       0.268666        26.695167       0.192271        35.493850       0.391672       -12.99%     15.69%
         110           24.780587       0.249187        21.391411       0.177278        28.962193       0.346862       -13.68%     16.87%
         120           19.184352       0.266602        16.658823       0.191178        22.237666       0.385853       -13.16%     15.92%
         130           14.988944       0.208298        13.052184       0.148842        17.294929       0.303287       -12.92%     15.38%
         140           12.714041       0.215703        10.984886       0.153724        14.823291       0.313814       -13.60%     16.59%
         150           10.261099       0.194556        8.9120511       0.141012        11.877566       0.278811       -13.15%     15.75%
         160           8.1912041       0.200257        7.1461049       0.143650        9.4195170       0.289375       -12.76%     15.00%
         170           7.0716384       0.157824        6.1359028       0.113213        8.1906289       0.228681       -13.23%     15.82%
         180           6.0768186       0.153744        5.2545410       0.110356        7.0740249       0.222349       -13.53%     16.41%
         190           5.1135844       0.122753        4.4255239      0.0883327        5.9421843       0.177515       -13.46%     16.20%
         200           4.5030326       0.121134        3.8837195      0.0872358        5.2556598       0.174851       -13.75%     16.71%
         210           3.9399500       0.212042        3.3888098       0.152643        4.6184277       0.304144       -13.99%     17.22%
         220           3.1482344       0.121889        2.7497169      0.0872596        3.6084990       0.176980       -12.66%     14.62%
         230           3.0750294       0.121341        2.6252498      0.0866856        3.6398666       0.176322       -14.63%     18.37%
         240           2.5670735       0.108067        2.2106365      0.0770707        3.0043684       0.157355       -13.88%     17.03%
         250           2.0505713      0.0978035        1.7943258      0.0707129        2.3435644       0.140596       -12.50%     14.29%
         260           2.1099396       0.104599        1.7841346      0.0744758        2.5301037       0.152354       -15.44%     19.91%
         270           1.6932470      0.0882154        1.4663712      0.0635880        1.9648670       0.127123       -13.40%     16.04%
         280           1.5946470      0.0823487        1.3641012      0.0592446        1.8822637       0.118827       -14.46%     18.04%
         290           1.2205415      0.0834556        1.0681918      0.0594508        1.3972031       0.121694       -12.48%     14.47%
         300           1.2365610      0.0764023        1.0669317      0.0544008        1.4428898       0.111604       -13.72%     16.69%
         310          0.97978020      0.0766150       0.87343887      0.0546312        1.0923299       0.111609       -10.85%     11.49%
         320          0.96588415      0.0828189       0.83063580      0.0594601        1.1307562       0.119328       -14.00%     17.07%
         330          0.85985217      0.0682271       0.74638923      0.0490655       0.99331377      0.0984273       -13.20%     15.52%
         340          0.81555178      0.0685677       0.69953612      0.0490895       0.95926944      0.0993466       -14.23%     17.62%
         350          0.65171797      0.0689052       0.56946425      0.0488892       0.74682557      0.0999266       -12.62%     14.59%
         360          0.60510577      0.0562154       0.53535592      0.0404868       0.68068818      0.0811147       -11.53%     12.49%
         370          0.64262342      0.0535492       0.54858072      0.0384596       0.76070980      0.0775020       -14.63%     18.38%
         380          0.50967036      0.0705217       0.44435845      0.0505652       0.58528477       0.101600       -12.81%     14.84%
         390          0.50032008      0.0571568       0.43479305      0.0405114       0.57742823      0.0837769       -13.10%     15.41%
         400          0.46426755      0.0555647       0.39316418      0.0398600       0.55513142      0.0804293       -15.32%     19.57%
         410          0.35478927      0.0464893       0.31294086      0.0332824       0.40142857      0.0673793       -11.80%     13.15%
         420          0.41738292      0.0514574       0.35372227      0.0366866       0.49877222      0.0748392       -15.25%     19.50%
         430          0.29148178      0.0512488       0.26021291      0.0366302       0.32329368      0.0743466       -10.73%     10.91%
         440          0.30540748      0.0456586       0.26420444      0.0327707       0.35531576      0.0659472       -13.49%     16.34%
         450          0.27930947      0.0442373       0.23854004      0.0317353       0.33103397      0.0639743       -14.60%     18.52%
         460          0.21824675      0.0482035       0.18796066      0.0344027       0.25650273      0.0699822       -13.88%     17.53%
         470          0.25303231      0.0370817       0.22067481      0.0265431       0.28998267      0.0539254       -12.79%     14.60%
         480          0.20966912      0.0461233       0.18468431      0.0329795       0.23821287      0.0667256       -11.92%     13.61%
         490          0.22335084      0.0376844       0.19238989      0.0270524       0.26092260      0.0544585       -13.86%     16.82%
