#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           527.06464        2.90578        444.53459        2.15530        634.95644        4.08711       -15.66%     20.47%
        -4.9           619.93269        3.11818        522.66286        2.31646        747.25057        4.37696       -15.69%     20.54%
        -4.8           722.43555        2.16284        609.35699        1.65632        870.27431        2.93937       -15.65%     20.46%
        -4.7           832.19285        2.25897        702.61556        1.73240        1001.1854        3.06655       -15.57%     20.31%
        -4.6           951.04555        2.75481        803.46168        2.09087        1143.2049        3.77960       -15.52%     20.21%
        -4.5           1082.8118        2.95526        914.85612        2.24085        1301.4758        4.05891       -15.51%     20.19%
        -4.4           1220.9268        2.91208        1031.9995        2.21997        1466.6077        3.97786       -15.47%     20.12%
        -4.3           1364.0554        3.17184        1152.9962        2.41369        1638.4899        4.33928       -15.47%     20.12%
        -4.2           1514.5792        3.66408        1281.4905        2.77249        1816.8701        5.04083       -15.39%     19.96%
        -4.1           1676.6878        3.84082        1418.2815        2.90532        2012.0261        5.28611       -15.41%     20.00%
          -4           1839.8430        4.02359        1556.1887        3.04401        2208.0362        5.53553       -15.42%     20.01%
        -3.9           2004.9240        4.27841        1696.0905        3.23261        2405.5581        5.89379       -15.40%     19.98%
        -3.8           2182.0819        4.30732        1845.5151        3.25901        2618.9614        5.92658       -15.42%     20.02%
        -3.7           2357.5134        4.45191        1993.1635        3.37098        2830.8430        6.11919       -15.45%     20.08%
        -3.6           2523.9390        4.64285        2135.1268        3.51508        3028.2422        6.38174       -15.40%     19.98%
        -3.5           2701.0587        4.86864        2284.4412        3.68198        3241.7370        6.69950       -15.42%     20.02%
        -3.4           2893.7812        5.01379        2444.7948        3.79085        3477.9777        6.90111       -15.52%     20.19%
        -3.3           3066.1129        5.06992        2589.9469        3.83508        3685.8816        6.97580       -15.53%     20.21%
        -3.2           3230.0750        5.24809        2729.1148        3.97080        3881.6747        7.21725       -15.51%     20.17%
