#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           14.192709       0.180501        12.574042       0.140268        16.160616       0.251614       -11.40%     13.87%
          60           40.019783       0.361119        35.564791       0.274032        45.339147       0.508414       -11.13%     13.29%
          70           870.63249        2.00190        778.51922        1.45667        978.13463        2.88389       -10.58%     12.35%
          80           1399.5423        2.61665        1254.8982        1.88729        1566.2899        3.79639       -10.34%     11.91%
          90           39.837103       0.428390        35.918452       0.313065        44.254440       0.612940        -9.84%     11.09%
         100           12.216570       0.211414        11.041645       0.156139        13.534915       0.299947        -9.62%     10.79%
         110           5.7688312       0.168085        5.2475218       0.122212        6.3401857       0.242014        -9.04%      9.90%
         120           3.0696926       0.136576        2.8305506       0.100527        3.3049144       0.194279        -7.79%      7.66%
         130           2.0676937       0.100467        1.8814200      0.0745412        2.2855709       0.153894        -9.01%     10.54%
         140           1.3273462      0.0907221        1.2335473      0.0675345        1.4115760       0.127851        -7.07%      6.35%
