#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           125.68536        4.06815        109.79310        2.87726        143.80576        5.95004       -12.64%     14.42%
        -4.9           163.58534        4.00691        141.26278        2.83430        191.03874        5.82724       -13.65%     16.78%
        -4.8           195.43438        7.94727        169.47615        5.74418        226.73192        11.4131       -13.28%     16.01%
        -4.7           252.63608        24.7094        215.64382        16.5406        296.49523        38.9465       -14.64%     17.36%
        -4.6           288.13281        5.23204        249.54002        3.77840        335.31764        7.67109       -13.39%     16.38%
        -4.5           358.80596        9.16178        310.55784        6.61938        417.79940        13.2667       -13.45%     16.44%
        -4.4           421.33779        9.69083        367.71531        6.94654        485.34325        14.0942       -12.73%     15.19%
        -4.3           507.35503        7.72944        443.59667        5.48550        583.43640        11.3951       -12.57%     15.00%
        -4.2           622.12800        9.41504        541.49896        6.79322        719.91077        13.7354       -12.96%     15.72%
        -4.1           719.63810        8.76177        631.06058        6.22454        823.46950        12.9130       -12.31%     14.43%
          -4           855.27457        9.99561        749.38649        7.01244        980.94753        14.7347       -12.38%     14.69%
        -3.9           1002.1294        11.0411        878.19858        7.79323        1149.6937        16.0982       -12.37%     14.73%
        -3.8           1141.7974        12.5703        1005.1555        8.81285        1298.4642        20.0770       -11.97%     13.72%
        -3.7           1350.4025        15.5126        1182.5092        10.8009        1551.2247        22.3410       -12.43%     14.87%
        -3.6           1511.5413        13.7995        1327.7463        9.81926        1730.9280        20.1913       -12.16%     14.51%
        -3.5           1683.6812        23.5863        1483.1697        16.7378        1921.4690        34.6011       -11.91%     14.12%
        -3.4           1862.2661        18.6095        1642.4214        13.1928        2123.8105        26.9658       -11.81%     14.04%
        -3.3           2023.0131        16.9609        1788.2680        12.2842        2301.0204        24.7693       -11.60%     13.74%
        -3.2           2176.8805        19.2367        1929.1740        13.9359        2467.8915        27.9374       -11.38%     13.37%
        -3.1           2331.1563        29.8395        2072.4509        21.4727        2632.1352        43.1205       -11.10%     12.91%
          -3           2584.9689        25.3731        2283.6746        17.5147        2947.3602        36.5393       -11.66%     14.02%
        -2.9           2666.1212        20.6976        2375.4411        15.0044        3003.1928        30.1582       -10.90%     12.64%
        -2.8           2835.9581        23.2351        2523.8550        16.9518        3201.7529        33.4815       -11.01%     12.90%
        -2.7           2959.5820        26.8215        2634.6366        19.3872        3349.8893        41.4514       -10.98%     13.19%
        -2.6           3102.4505        25.5699        2765.4712        17.9042        3499.9202        36.8809       -10.86%     12.81%
        -2.5           3172.6197        27.2258        2831.3814        19.5248        3570.5902        39.9799       -10.76%     12.54%
        -2.4           3257.0021        35.7211        2907.2272        26.1366        3665.3465        51.0785       -10.74%     12.54%
        -2.3           3371.3073        30.5645        3004.8612        21.6588        3805.6760        45.4254       -10.87%     12.88%
        -2.2           3377.3326        27.6703        3027.2423        20.0410        3782.0852        40.1659       -10.37%     11.98%
        -2.1           3452.7648        25.9771        3092.1797        19.0816        3871.1883        37.1708       -10.44%     12.12%
          -2           3518.2179        31.0789        3149.5159        22.7445        3949.0589        44.2462       -10.48%     12.25%
        -1.9           3549.2385        32.0556        3175.8466        23.4482        3986.7406        45.8797       -10.52%     12.33%
        -1.8           3515.4633        30.2390        3159.8105        21.8466        3924.2915        44.0462       -10.12%     11.63%
        -1.7           3545.4067        26.9660        3188.7057        19.9252        3955.0942        38.2222       -10.06%     11.56%
