#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         270          0.13981651      0.0749337       0.10439802       0.110132       0.14742921      0.0526750       -25.33%      5.44%
         275          0.10462222      0.0578714      0.078570111      0.0889659       0.11779987      0.0408106       -24.90%     12.60%
         280          0.12716014      0.0563398      0.089765576      0.0822352       0.13591456      0.0399440       -29.41%      6.88%
         285          0.11026464      0.0514697      0.067719655      0.0765092       0.12335565      0.0358718       -38.58%     11.87%
         290          0.14213653      0.0733465       0.11843326       0.106550       0.14488617      0.0704016       -16.68%      1.93%
         295          0.10671532      0.0474830      0.078550826      0.0703822       0.11270019      0.0456406       -26.39%      5.61%
         300         0.063283484      0.0449793      0.031788679      0.0665387      0.073796480      0.0314827       -49.77%     16.61%
         305         0.077734775      0.0502798      0.048494804      0.0735536      0.086426791      0.0356027       -37.62%     11.18%
         310         0.072941149      0.0415160      0.047065583      0.0613862      0.080458713      0.0291073       -35.47%     10.31%
         315          0.10954915      0.0514580       0.10189127      0.0376270       0.11355866      0.0725816        -6.99%      3.66%
         320         0.070401111      0.0368391      0.049847607      0.0547671      0.074980215      0.0257345       -29.19%      6.50%
         325         0.080552992      0.0488379      0.046202967      0.0685360      0.088541351      0.0345472       -42.64%      9.92%
         330         0.036491428      0.0415256     0.0053749196      0.0605005      0.048909678      0.0294548       -85.27%     34.03%
         335        -0.014091566      0.0689294     -0.063446080      0.0995662      0.010977266      0.0491379       350.24%   -177.90%
         340          0.13753672      0.0796978       0.11654876      0.0562554       0.15920774       0.116091       -15.26%     15.76%
         345         0.071379575      0.0429574      0.067544833      0.0633496      0.072675076      0.0410690        -5.37%      1.81%
         350       -0.0070981859      0.0501671     -0.053887376      0.0742304      0.013942332      0.0335396       659.17%   -296.42%
         355         0.031149311      0.0447972      0.013620620      0.0651327      0.037317920      0.0318178       -56.27%     19.80%
         360       -0.0091381670      0.0423551     -0.044261497      0.0613459     0.0085086913      0.0301742       384.36%   -193.11%
         365         0.046008124      0.0313295      0.038504885      0.0470057      0.046622539      0.0228639       -16.31%      1.34%
         370         0.072136173      0.0436170      0.060389377      0.0341717      0.078722000      0.0608192       -16.28%      9.13%
         375        -0.013541721      0.0942021     -0.042330712       0.135957    -0.0038263802      0.0677316       212.59%    -71.74%
         380         0.074990259      0.0494749      0.066395670      0.0349968      0.083986777      0.0692371       -11.46%     12.00%
         385         0.044114605      0.0226490      0.040742581      0.0340351      0.045251012      0.0214705        -7.64%      2.58%
         390         0.072584162      0.0362531      0.062647442      0.0252389      0.084234808      0.0511875       -13.69%     16.05%
         395         0.016662527      0.0252344   -0.00072523879      0.0377658      0.023778167      0.0174860      -104.35%     42.70%
         400         0.011897740      0.0243389    -0.0051640951      0.0363113      0.019341828      0.0170312      -143.40%     62.57%
         405         0.031543259      0.0227785      0.023183170      0.0341464      0.033657069      0.0159171       -26.50%      6.70%
         410         0.036024583      0.0303448      0.032433125      0.0223704      0.039292303      0.0423748        -9.97%      9.07%
         415         0.017894284      0.0336023     0.0032060814      0.0500131      0.024036982      0.0233769       -82.08%     34.33%
         420         0.018258447      0.0290808      0.010922575      0.0424528      0.020273812      0.0205721       -40.18%     11.04%
         425         0.030413915      0.0238476      0.028282100      0.0167149      0.030755768      0.0251295        -7.01%      1.12%
         430         0.012708148      0.0196105     0.0023815476      0.0292371      0.016625231      0.0136426       -81.26%     30.82%
         435         0.021560479      0.0169083      0.016272100      0.0253541      0.023287799      0.0160020       -24.53%      8.01%
         440         0.012037561      0.0259204     0.0015761542      0.0383577      0.016328728      0.0182617       -86.91%     35.65%
         445        -0.015616778      0.0374898     -0.036843977      0.0545816    -0.0041860677      0.0264987       135.93%    -73.20%
         450       -0.0051483759      0.0138014     -0.017944605      0.0210081     0.0011816814     0.00941574       248.55%   -122.95%
         455         0.018172832      0.0213566      0.016906127      0.0314491      0.019119719      0.0203113        -6.97%      5.21%
         460         0.027845595      0.0226141      0.024690550      0.0336946      0.029032849      0.0213683       -11.33%      4.26%
         465         0.022695111      0.0137599      0.021161947      0.0208186      0.023334334      0.0129122        -6.76%      2.82%
         470        0.0016907404      0.0140493    -0.0075291490      0.0212706     0.0057838162     0.00963447      -545.32%    242.09%
         475        -0.019990386      0.0375516     -0.035483914      0.0544936     -0.011221577      0.0266059        77.50%    -43.87%
         480       0.00037695386      0.0308389    -0.0080834527      0.0449175     0.0043995991      0.0218250     -2244.41%   1067.15%
         485        -0.031833691      0.0996973     -0.054036897       0.143604     -0.018809523      0.0710499        69.75%    -40.91%
         490         0.023649602      0.0189233      0.020439268      0.0142755      0.026871526      0.0285634       -13.57%     13.62%
         495         0.030143771      0.0198939      0.023822552      0.0137434      0.038385684      0.0297470       -20.97%     27.34%
