#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           185.29998        3.20892        174.18204        2.38458        198.09644        4.56570        -6.00%      6.91%
           5           414.86916        2.74364        393.60752        2.00720        435.85122        3.93079        -5.12%      5.06%
          10           494.61182        2.75568        462.31154        2.01614        527.69530        3.94442        -6.53%      6.69%
          15           484.30594        2.33814        446.11283        1.76200        525.04616        3.27443        -7.89%      8.41%
          20           442.79027        1.82092        401.78884        1.31635        489.95992        2.97785        -9.26%     10.65%
          25           390.29029        1.94882        349.06681        1.32830        437.20829        2.54516       -10.56%     12.02%
          30           334.61434        1.53773        296.60367        1.06601        378.23546        2.25743       -11.36%     13.04%
          35           286.32896        1.18789        251.84910       0.854429        326.05372        1.69228       -12.04%     13.87%
          40           244.72528       0.998123        213.87893       0.712159        280.52265        1.43437       -12.60%     14.63%
          45           207.71813        1.06741        180.77803       0.759834        239.08076        1.52745       -12.97%     15.10%
          50           177.40712       0.925954        153.71471       0.651644        205.21008        1.34354       -13.35%     15.67%
          55           151.23218       0.860654        130.56125       0.605374        175.53960        1.24931       -13.67%     16.07%
          60           129.85986       0.773370        111.71892       0.539215        151.41877        1.13294       -13.97%     16.60%
          65           110.29536       0.639025        94.870497       0.453067        128.57915       0.930582       -13.99%     16.58%
          70           95.206230       0.630450        81.641741       0.448575        111.46340       0.911109       -14.25%     17.08%
          75           82.082336       0.569402        70.176299       0.397560        96.469936       0.841829       -14.50%     17.53%
          80           70.254417       0.466010        60.071565       0.330302        82.579435       0.681414       -14.49%     17.54%
          85           60.233486       0.440285        51.461347       0.314913        70.871039       0.644729       -14.56%     17.66%
          90           52.888395       0.400608        45.055722       0.288776        62.470746       0.645713       -14.81%     18.12%
          95           46.015412       0.424792        39.104243       0.305688        54.459476       0.614698       -15.02%     18.35%
         100           39.448184       0.348707        33.558518       0.248715        46.602740       0.511030       -14.93%     18.14%
         105           34.417196       0.331905        29.307212       0.222803        40.658718       0.488075       -14.85%     18.13%
         110           30.149791       0.275568        25.576061       0.197876        35.701796       0.400831       -15.17%     18.41%
         115           26.473509       0.279605        22.403268       0.198923        31.447099       0.410880       -15.37%     18.79%
         120           23.070362       0.244485        19.588733       0.173467        27.249224       0.363150       -15.09%     18.11%
         125           20.526261       0.213095        17.345277       0.152938        24.403969       0.310637       -15.50%     18.89%
         130           18.310387       0.216106        15.433974       0.154599        21.843313       0.315533       -15.71%     19.29%
         135           15.914180       0.195719        13.419079       0.140256        18.964902       0.284926       -15.68%     19.17%
         140           14.091516       0.178210        11.873283       0.127159        16.857446       0.296076       -15.74%     19.63%
         145           12.749236       0.182641        10.742119       0.131288        15.192567       0.265182       -15.74%     19.16%
         150           11.312421       0.158574        9.5145191       0.119328        13.534653       0.231474       -15.89%     19.64%
         155           9.8706560       0.261609        8.3208138       0.185438        11.749549       0.380918       -15.70%     19.04%
