#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           623.10640        8.99152        542.92982        6.39014        722.22030        14.0894       -12.87%     15.91%
        -4.9           756.58456        9.73879        657.21055        6.85417        878.66148        13.7640       -13.13%     16.14%
        -4.8           885.86629        11.7099        774.64875        8.30192        1017.9030        17.3896       -12.55%     14.90%
        -4.7           1042.9902        13.8201        912.02794        9.89597        1199.0731        20.2609       -12.56%     14.96%
        -4.6           1222.2073        14.9958        1068.3523        10.6844        1405.5194        22.1194       -12.59%     15.00%
        -4.5           1436.9811        16.6214        1253.3631        11.7718        1657.9748        24.6777       -12.78%     15.38%
        -4.4           1617.8793        18.9928        1415.9566        13.4769        1860.3729        26.9080       -12.48%     14.99%
        -4.3           1877.6488        19.4979        1640.5974        13.8627        2160.1464        28.7427       -12.62%     15.05%
        -4.2           2071.5313        23.8187        1809.7240        16.5697        2384.1557        35.0955       -12.64%     15.09%
        -4.1           2369.4546        19.4283        2065.4804        13.4250        2737.1136        29.8148       -12.83%     15.52%
          -4           2585.0657        16.5026        2263.1714        11.6568        2966.1173        24.8233       -12.45%     14.74%
        -3.9           2874.2767        33.8662        2508.5849        22.9461        3314.1036        52.7067       -12.72%     15.30%
        -3.8           3142.6208        22.6588        2743.8436        16.2368        3621.2667        33.2184       -12.69%     15.23%
        -3.7           3432.2660        21.4232        2996.1777        15.1426        3955.0275        32.0122       -12.71%     15.23%
        -3.6           3687.5445        22.3159        3227.6093        14.8410        4239.3479        33.9836       -12.47%     14.96%
        -3.5           3985.4593        31.1942        3478.9973        21.9543        4592.9736        46.5630       -12.71%     15.24%
        -3.4           4269.8350        23.4792        3725.3563        16.6175        4922.8459        35.0506       -12.75%     15.29%
        -3.3           4572.3174        22.1902        3985.4851        15.7828        5278.3283        33.0272       -12.83%     15.44%
        -3.2           4900.5222        21.6651        4264.9118        15.2959        5668.6220        32.5813       -12.97%     15.67%
        -3.1           5204.9264        25.3852        4522.2860        17.7504        6034.6429        38.4549       -13.12%     15.94%
          -3           5481.9507        24.3262        4761.6555        17.1049        6357.0348        36.6351       -13.14%     15.96%
        -2.9           5789.1779        22.8310        5020.0446        16.0639        6729.0029        34.4702       -13.29%     16.23%
        -2.8           6049.6353        25.2115        5248.9585        17.7290        7023.5321        38.1181       -13.24%     16.10%
        -2.7           6333.0899        22.7404        5489.1955        16.0783        7362.4515        34.2115       -13.33%     16.25%
        -2.6           6631.5856        26.1513        5737.6983        18.3059        7727.1249        39.6352       -13.48%     16.52%
        -2.5           6921.2432        29.7611        5979.4875        20.9837        8079.8975        44.6091       -13.61%     16.74%
        -2.4           7122.3131        26.7186        6160.3147        18.9215        8298.9274        39.9165       -13.51%     16.52%
        -2.3           7472.5844        32.3457        6443.1612        22.3443        8744.9716        49.5919       -13.78%     17.03%
        -2.2           7696.2662        31.2997        6636.8055        22.0847        9003.0646        46.9056       -13.77%     16.98%
        -2.1           7914.5470        32.6773        6824.4393        23.0150        9256.5484        49.0367       -13.77%     16.96%
          -2           8167.5782        31.9270        7028.6837        22.1679        9578.5824        48.6940       -13.94%     17.28%
        -1.9           8389.2603        25.5067        7224.4375        18.0202        9824.4716        38.3228       -13.88%     17.11%
        -1.8           8611.5071        26.8978        7400.7185        18.9283        10113.412        40.5632       -14.06%     17.44%
        -1.7           8824.3530        27.5151        7582.7557        19.4544        10361.960        41.2383       -14.07%     17.42%
        -1.6           9085.8978        27.8105        7791.0425        19.5346        10699.788        42.0192       -14.25%     17.76%
        -1.5           9281.2563        27.2682        7953.4963        17.7297        10935.404        41.4189       -14.31%     17.82%
        -1.4           9401.9622        26.8242        8063.4736        19.0239        11064.580        40.1429       -14.24%     17.68%
        -1.3           9594.7563        25.1012        8215.9791        17.7762        11315.365        37.9472       -14.37%     17.93%
        -1.2           9739.5740        28.3845        8340.2606        19.9743        11483.528        42.7824       -14.37%     17.91%
        -1.1           9900.6139        31.9590        8472.9878        22.0952        11680.975        48.9411       -14.42%     17.98%
          -1           10032.313        30.3340        8580.9050        20.6838        11844.990        45.6618       -14.47%     18.07%
        -0.9           10170.319        31.6158        8695.2848        22.1384        12011.893        47.8646       -14.50%     18.11%
        -0.8           10317.182        28.2949        8811.0559        19.9161        12205.161        42.6503       -14.60%     18.30%
        -0.7           10363.690        26.6959        8861.2934        20.4704        12245.069        39.6352       -14.50%     18.15%
        -0.6           10484.290        26.3811        8955.1175        18.6673        12396.982        39.6357       -14.59%     18.24%
        -0.5           10595.499        32.0302        9041.5339        22.5689        12544.459        47.9921       -14.67%     18.39%
        -0.4           10596.509        27.5396        9045.9045        19.5332        12537.812        41.3596       -14.63%     18.32%
        -0.3           10705.577        31.7693        9128.4084        22.2251        12687.875        48.0455       -14.73%     18.52%
