#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           970.20163       0.399473        813.68483       0.310282        1176.2730       0.538131       -16.13%     21.24%
           5           1223.9764       0.497853        1033.3385       0.383397        1471.3667       0.675627       -15.58%     20.21%
          10           797.34596       0.424599        677.22736       0.326999        951.02749       0.575683       -15.06%     19.27%
          15           501.09746       0.351198        427.32203       0.270564        594.59356       0.475463       -14.72%     18.66%
          20           327.45039       0.295088        279.87358       0.227364        387.80821       0.371830       -14.53%     18.43%
          25           221.67167       0.250730        189.76281       0.193264        263.23599       0.317255       -14.39%     18.75%
          30           156.45667        1.14095        133.99588       0.852816        186.42158        1.45491       -14.36%     19.15%
          35           115.79556        1.14479        98.803782       0.914334        138.65833        1.46038       -14.67%     19.74%
          40           86.239198       0.219123        73.370711       0.174501        103.60085       0.281812       -14.92%     20.13%
          45           65.902914       0.150191        55.872742       0.120374        79.474717       0.192341       -15.22%     20.59%
          50           51.504242       0.133441        43.517181       0.106700        62.341124       0.171250       -15.51%     21.04%
          55           40.726693       0.121597        34.290835      0.0970188        49.486557       0.156355       -15.80%     21.51%
          60           32.968083       0.111606        27.655906      0.0889962        40.218418       0.143554       -16.11%     21.99%
          65           26.844349       0.101296        22.450575      0.0804603        32.854518       0.130739       -16.37%     22.39%
          70           22.142341      0.0905850        18.460542      0.0718911        27.191635       0.117010       -16.63%     22.80%
          75           18.368048      0.0839227        15.265014      0.0664329        22.634790       0.108663       -16.89%     23.23%
          80           15.489474      0.0765452        12.837224      0.0605262        19.142611      0.0992126       -17.12%     23.58%
          85           13.112169      0.0699337        10.834660      0.0552576        16.256033      0.0906984       -17.37%     23.98%
          90           11.169311      0.0666212        9.2079995      0.0525769        13.881776      0.0864737       -17.56%     24.28%
          95           9.5427399      0.0626303        7.8476168      0.0493892        11.891659      0.0813326       -17.76%     24.61%
         100           8.2195962      0.0585210        6.7478676      0.0460670        10.261271      0.0761321       -17.91%     24.84%
         105           7.0953938      0.0550856        5.8078649      0.0433061        8.8862882      0.0717446       -18.15%     25.24%
         110           6.2046947      0.0503953        5.0693319      0.0396295        7.7855194      0.0656159       -18.30%     25.48%
         115           5.3659359      0.0488833        4.3754732      0.0384020        6.7477267      0.0636926       -18.46%     25.75%
         120           4.6776538      0.0443676        3.8094967      0.0348381        5.8899507      0.0578517       -18.56%     25.92%
         125           4.1768197      0.0440468        3.3923476      0.0345345        5.2742864      0.0574974       -18.78%     26.28%
         130           3.6306305      0.0428313        2.9461652      0.0335459        4.5891782      0.0559563       -18.85%     26.40%
         135           3.2374055      0.0377755        2.6219590      0.0296109        4.1005790      0.0493237       -19.01%     26.66%
         140           2.9014737      0.0358612        2.3470311      0.0281073        3.6795081      0.0468385       -19.11%     26.82%
         145           2.5684004      0.0338765        2.0718526      0.0265311        3.2669130      0.0442649       -19.33%     27.20%
         150           2.2832892      0.0323822        1.8407743      0.0253399        2.9062432      0.0423424       -19.38%     27.28%
         155           2.0901414      0.0312369        1.6814029      0.0243992        2.6662550      0.0409229       -19.56%     27.56%
         160           1.8345163      0.0298253        1.4792816      0.0233051        2.3344553      0.0390650       -19.36%     27.25%
         165           1.6371438      0.0292120        1.3165791      0.0227918        2.0893753      0.0383056       -19.58%     27.62%
         170           1.4965958      0.0269341        1.2028567      0.0210276        1.9111466      0.0353025       -19.63%     27.70%
         175           1.3188265      0.0274320        1.0583729      0.0213467        1.6870211      0.0360637       -19.75%     27.92%
         180           1.2419156      0.0255763       0.99489048      0.0199196        1.5912107      0.0335932       -19.89%     28.13%
         185           1.0656013      0.0237669       0.85280152      0.0185256        1.3673517      0.0311945       -19.97%     28.32%
         190           1.0346011      0.0210496       0.82612669      0.0163674        1.3301373      0.0277185       -20.15%     28.57%
         195          0.91429809      0.0215895       0.73028667      0.0167615        1.1753594      0.0284614       -20.13%     28.55%
         200          0.85139354      0.0202770       0.67817840      0.0157849        1.0974757      0.0266506       -20.34%     28.90%
         205          0.74133884      0.0312750       0.59063612      0.0240538       0.95572346      0.0415419       -20.33%     28.92%
         210          0.68728885      0.0323429       0.54727460      0.0248244       0.88665387      0.0430387       -20.37%     29.01%
         215          0.66821897      0.0178128       0.53181809      0.0138460       0.86194592      0.0234512       -20.41%     28.99%
         220          0.58459739      0.0185552       0.46445015      0.0144011       0.75592354      0.0244571       -20.55%     29.31%
         225          0.54047850      0.0175348       0.42964782      0.0136330       0.69836351      0.0230668       -20.51%     29.21%
         230          0.51298507      0.0172770       0.40755521      0.0134364       0.66298682      0.0227234       -20.55%     29.24%
         235          0.45045480      0.0149992       0.35831337      0.0116401       0.58166265      0.0197844       -20.46%     29.13%
         240          0.40096136      0.0153164       0.31783962      0.0118787       0.51984942      0.0202013       -20.73%     29.65%
         245          0.40574253      0.0167445       0.32133905      0.0129803       0.52623806      0.0220873       -20.80%     29.70%
         250          0.33829459      0.0170044       0.26907777      0.0131868       0.43711308      0.0224203       -20.46%     29.21%
         255          0.33820391      0.0137265       0.26777515      0.0106318       0.43882761      0.0181282       -20.82%     29.75%
         260          0.31099612      0.0138652       0.24670070      0.0107595       0.40274318      0.0182772       -20.67%     29.50%
         265          0.24853553      0.0129473       0.19702629      0.0100528       0.32247552      0.0170640       -20.73%     29.75%
         270          0.28531586      0.0124036       0.22527502     0.00957435       0.37113342      0.0164366       -21.04%     30.08%
         275          0.24110361      0.0117692       0.19017077     0.00910688       0.31419839      0.0155580       -21.12%     30.32%
         280          0.21726751      0.0125256       0.17183532     0.00971935       0.28233142      0.0165031       -20.91%     29.95%
         285          0.21354242      0.0113987       0.16872715     0.00883315       0.27771777      0.0150428       -20.99%     30.05%
         290          0.20694241      0.0107255       0.16288413     0.00829009       0.27022349      0.0141974       -21.29%     30.58%
         295          0.18449718      0.0114106       0.14523272     0.00883138       0.24091977      0.0150822       -21.28%     30.58%
         300          0.15905899      0.0100943       0.12628963     0.00777549       0.20597541      0.0134174       -20.60%     29.50%
         305          0.15401133      0.0101590       0.12077547     0.00780557       0.20191721      0.0135191       -21.58%     31.11%
         310          0.13757211     0.00933320       0.10827884     0.00721795       0.17983497      0.0123434       -21.29%     30.72%
         315          0.15062766     0.00952616       0.11860727     0.00731941       0.19653763      0.0126860       -21.26%     30.48%
         320          0.14412287     0.00723901       0.11357328     0.00561698       0.18786793     0.00956186       -21.20%     30.35%
         325          0.10436665     0.00926025      0.082208882     0.00713786       0.13641813      0.0122834       -21.23%     30.71%
         330          0.11552546     0.00525536      0.091789095     0.00410179       0.14940952     0.00693991       -20.55%     29.33%
         335          0.11328344     0.00692733      0.089187277     0.00536725       0.14787479     0.00915615       -21.27%     30.54%
         340         0.094160563      0.0101349      0.074345931     0.00779066       0.12267202      0.0134814       -21.04%     30.28%
         345         0.093583328     0.00761462      0.073937707     0.00586898       0.12176460      0.0101183       -20.99%     30.11%
         350         0.081610457     0.00712509      0.064079063     0.00547065       0.10691248     0.00949442       -21.48%     31.00%
         355         0.071829729     0.00722396      0.056842078     0.00558668      0.093368322     0.00956127       -20.87%     29.99%
         360         0.081878570     0.00724458      0.063982951     0.00559348       0.10772103     0.00959203       -21.86%     31.56%
         365         0.076472074     0.00476218      0.059518845     0.00365766       0.10103226     0.00635286       -22.17%     32.12%
         370         0.076244649     0.00703239      0.059553265     0.00542190       0.10030498     0.00932825       -21.89%     31.56%
         375         0.055776619     0.00805533      0.044240634     0.00620938      0.072386042      0.0106839       -20.68%     29.78%
         380         0.055116925     0.00611895      0.043893400     0.00471519      0.071172525     0.00814026       -20.36%     29.13%
         385         0.058525796     0.00654753      0.045935354     0.00502731      0.076666434     0.00872174       -21.51%     31.00%
         390         0.055251944     0.00705463      0.043721861     0.00544145      0.071770338     0.00935772       -20.87%     29.90%
         395         0.052648319     0.00682539      0.041398412     0.00524492      0.068848354     0.00908773       -21.37%     30.77%
         400         0.047821873     0.00486805      0.037246931     0.00373358      0.063164764     0.00649663       -22.11%     32.08%
         405         0.041816888     0.00508378      0.032667251     0.00390445      0.055114870     0.00677994       -21.88%     31.80%
         410         0.045590296     0.00598373      0.035532141     0.00459628      0.060163737     0.00796108       -22.06%     31.97%
         415         0.034874014     0.00522667      0.027238543     0.00403053      0.045983348     0.00693651       -21.89%     31.86%
         420         0.035508443     0.00569000      0.027699052     0.00437829      0.046863887     0.00755942       -21.99%     31.98%
         425         0.034965230     0.00578409      0.027519565     0.00445204      0.045730983     0.00768918       -21.29%     30.79%
         430         0.032376797     0.00387194      0.025906581     0.00299702      0.041612542     0.00514977       -19.98%     28.53%
         435         0.033356940     0.00308049      0.026317298     0.00238329      0.043475222     0.00410768       -21.10%     30.33%
         440         0.035732782     0.00391266      0.027982513     0.00302121      0.046890504     0.00519495       -21.69%     31.23%
         445         0.024712129     0.00326915      0.019347355     0.00251864      0.032512395     0.00434668       -21.71%     31.56%
         450         0.028655810     0.00418903      0.022558828     0.00320415      0.037464165     0.00562528       -21.28%     30.74%
         455         0.024307547     0.00312236      0.019253740     0.00238009      0.031549869     0.00421367       -20.79%     29.79%
         460         0.022560082     0.00364995      0.017804533     0.00277783      0.029432697     0.00491999       -21.08%     30.46%
         465         0.028634176     0.00421858      0.022346719     0.00322256      0.037700427     0.00565910       -21.96%     31.66%
         470         0.017836254     0.00425666      0.014306501     0.00328338      0.022886623     0.00565544       -19.79%     28.32%
         475         0.022561381     0.00260211      0.017933468     0.00201791      0.029150752     0.00346533       -20.51%     29.21%
         480         0.016965196     0.00462159      0.013372280     0.00353430      0.022157913     0.00617956       -21.18%     30.61%
         485         0.021107260     0.00470827      0.016432489     0.00362157      0.027905157     0.00625512       -22.15%     32.21%
         490         0.019230487     0.00316006      0.014780363     0.00241249      0.025746849     0.00423421       -23.14%     33.89%
         495         0.020120071     0.00542783      0.015840049     0.00418372      0.026253562     0.00719471       -21.27%     30.48%
