#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           2251.6004       0.265904        1877.2074       0.210466        2752.2149       0.351294       -16.63%     22.23%
          20           777.11983       0.228810        653.10775       0.176765        940.11790       0.308918       -15.96%     20.97%
          30           335.09398       0.164323        282.67855       0.126870        403.42586       0.221504       -15.64%     20.39%
          40           177.03344       0.132928        149.60862       0.102391        212.65699       0.179221       -15.49%     20.12%
          50           105.63828       0.112689        89.367126      0.0866824        126.73354       0.151887       -15.40%     19.97%
          60           68.484058      0.0951149        57.983837      0.0732575        82.080023       0.127872       -15.33%     19.85%
          70           47.081778      0.0867878        39.883729      0.0668029        56.396488       0.116593       -15.29%     19.78%
          80           33.627905      0.0775426        28.510766      0.0597622        40.240637       0.103942       -15.22%     19.66%
          90           25.009425      0.0672628        21.206736      0.0519574        29.971475      0.0868560       -15.21%     19.84%
         100           18.960949      0.0614940        16.090969      0.0488168        22.757725      0.0793185       -15.14%     20.02%
         110           14.833075      0.0570104        12.567593      0.0452014        17.834074      0.0735984       -15.27%     20.23%
         120           11.705201      0.0528226        9.9059771      0.0419497        14.091002      0.0680922       -15.37%     20.38%
         130           9.3434902      0.0476966        7.9057942      0.0377413        11.249762      0.0616986       -15.39%     20.40%
         140           7.6754331      0.0445998        6.4842801      0.0352386        9.2568635      0.0577719       -15.52%     20.60%
         150           6.3216806      0.0420698        5.3388640      0.0331848        7.6264598      0.0545840       -15.55%     20.64%
         160           5.2304040      0.0397051        4.4142453      0.0312830        6.3148099      0.0515697       -15.60%     20.73%
         170           4.3640719      0.0362257        3.6820415      0.0285456        5.2702183      0.0470452       -15.63%     20.76%
         180           3.7265176      0.0332073        3.1412197      0.0261639        4.5045917      0.0431309       -15.71%     20.88%
         190           3.1283101      0.0316793        2.6387562      0.0249532        3.7783976      0.0411491       -15.65%     20.78%
         200           2.7742925      0.0312721        2.3316664      0.0246090        3.3641327      0.0406433       -15.95%     21.26%
         210           2.2779058      0.0296339        1.9228555      0.0233108        2.7487231      0.0385262       -15.59%     20.67%
         220           2.0293208      0.0269583        1.7086025      0.0211926        2.4555232      0.0350781       -15.80%     21.00%
         230           1.7908097      0.0261609        1.5070111      0.0205401        2.1679767      0.0340810       -15.85%     21.06%
         240           1.4993564      0.0269163        1.2658162      0.0210720        1.8085864      0.0351642       -15.58%     20.62%
         250           1.3554515      0.0262909        1.1415351      0.0205721        1.6393798      0.0343570       -15.78%     20.95%
         260           1.2245767      0.0248025        1.0273861      0.0194461        1.4873882      0.0323336       -16.10%     21.46%
         270           1.0211558      0.0235091       0.86207401      0.0184322        1.2316695      0.0306483       -15.58%     20.62%
         280          0.96681084      0.0213408       0.81180699      0.0167077        1.1730830      0.0278726       -16.03%     21.34%
         290          0.77097641      0.0199396       0.65201350      0.0155710       0.92806280      0.0261222       -15.43%     20.37%
         300          0.75246459      0.0189819       0.63387162      0.0148189       0.90946704      0.0248776       -15.76%     20.87%
         310          0.67405846      0.0185203       0.56717170      0.0144926       0.81579121      0.0241995       -15.86%     21.03%
         320          0.60489576      0.0182857       0.50899630      0.0143076       0.73197902      0.0238922       -15.85%     21.01%
         330          0.52986159      0.0164052       0.44769256      0.0128254       0.63817270      0.0214618       -15.51%     20.44%
         340          0.49916719      0.0166040       0.42018061      0.0129731       0.60366087      0.0217295       -15.82%     20.93%
         350          0.43737902      0.0159154       0.36930922      0.0124270       0.52706839      0.0208415       -15.56%     20.51%
         360          0.41159518      0.0152415       0.34618790      0.0118990       0.49823061      0.0199632       -15.89%     21.05%
         370          0.33839607      0.0147247       0.28684899      0.0114892       0.40599288      0.0192952       -15.23%     19.98%
         380          0.33300500      0.0155340       0.28004459      0.0121076       0.40301966      0.0203695       -15.90%     21.03%
         390          0.30581372      0.0153725       0.25803598      0.0119638       0.36878483      0.0201951       -15.62%     20.59%
         400          0.27390856      0.0138162       0.23102242      0.0107403       0.33045101      0.0181766       -15.66%     20.64%
         410          0.24226539      0.0128359       0.20518809     0.00999627       0.29078619      0.0168530       -15.30%     20.03%
         420          0.24308130      0.0127399       0.20456975     0.00993309       0.29388212      0.0167072       -15.84%     20.90%
         430          0.21201393      0.0131426       0.17941487      0.0102417       0.25464307      0.0172390       -15.38%     20.11%
         440          0.18647902      0.0113697       0.15737940     0.00883913       0.22477842      0.0149545       -15.60%     20.54%
         450          0.17470469      0.0145702       0.14737069      0.0113388       0.21064422      0.0191214       -15.65%     20.57%
         460          0.13781544      0.0140516       0.11794468      0.0109373       0.16339222      0.0184352       -14.42%     18.56%
         470          0.15304579      0.0100451       0.12926029     0.00781621       0.18416757      0.0131999       -15.54%     20.33%
         480          0.13832407      0.0106213       0.11623887     0.00824355       0.16752816      0.0139902       -15.97%     21.11%
         490          0.12648545      0.0104155       0.10745401     0.00808495       0.15110701      0.0137188       -15.05%     19.47%
