#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           50.626154       0.265318        42.758166       0.199822        60.823589       0.365249       -15.54%     20.14%
           5           154.99211       0.468079        130.79913       0.352637        186.40670       0.644111       -15.61%     20.27%
          10           267.32344       0.566928        225.31634       0.428536        322.02886       0.777493       -15.71%     20.46%
          15           381.97521       0.739961        322.16357       0.558203        459.78048        1.01651       -15.66%     20.37%
          20           496.03550       0.847246        419.31066       0.639411        595.36933        1.16313       -15.47%     20.03%
          25           595.92926       0.929305        506.40287       0.700528        710.33551        1.27763       -15.02%     19.20%
          30           659.98944       0.952114        565.40548       0.717981        778.09048        1.30854       -14.33%     17.89%
          35           632.85085       0.942332        546.32981       0.709309        738.22250        1.29768       -13.67%     16.65%
          40           474.37279       0.714499        407.02046       0.540906        558.22398       0.977806       -14.20%     17.68%
          45           305.45570       0.645546        257.97748       0.487899        367.34267       0.883785       -15.54%     20.26%
          50           197.25601       0.428090        164.62539       0.326340        240.98529       0.580585       -16.54%     22.17%
          55           134.25462       0.369055        111.08739       0.281664        165.82908       0.499371       -17.26%     23.52%
          60           95.140301       0.303067        78.227691       0.231985        118.44717       0.408533       -17.78%     24.50%
          65           69.082660       0.251578        56.573867       0.193086        86.434374       0.338004       -18.11%     25.12%
          70           51.825724       0.197929        42.300764       0.152529        65.102103       0.264752       -18.38%     25.62%
          75           39.643821       0.169603        32.275516       0.130889        49.950076       0.226448       -18.59%     26.00%
          80           30.864625       0.157661        25.071933       0.121828        38.989548       0.210062       -18.77%     26.32%
          85           24.326696       0.139711        19.710391       0.109889        30.777532       0.185673       -18.98%     26.52%
          90           19.529288       0.112825        15.771242      0.0887376        24.794803       0.146695       -19.24%     26.96%
          95           15.679435       0.113062        12.626878      0.0887108        19.966324       0.147260       -19.47%     27.34%
         100           12.666394      0.0963715        10.180365      0.0756393        16.165872       0.125540       -19.63%     27.63%
         105           10.517172      0.0801126        8.4335269      0.0628395        13.456416       0.104482       -19.81%     27.95%
         110           8.5817794      0.0797025        6.8714334      0.0624321        10.998952       0.104047       -19.93%     28.17%
         115           7.3119927      0.0715319        5.8458256      0.0560260        9.3856004      0.0933983       -20.05%     28.36%
         120           6.1290936      0.0600410        4.8915229      0.0470519        7.8826423      0.0783983       -20.19%     28.61%
         125           5.2001500      0.0595082        4.1399466      0.0465314        6.7054791      0.0778338       -20.39%     28.95%
         130           4.3112660      0.0555670        3.4342288      0.0434960        5.5572528      0.0726190       -20.34%     28.90%
         135           3.6983139      0.0475495        2.9396132      0.0372218        4.7784767      0.0621624       -20.51%     29.21%
         140           3.2056234      0.0445002        2.5466833      0.0348490        4.1435073      0.0581538       -20.56%     29.26%
         145           2.7491370      0.0402573        2.1816136      0.0314984        3.5581857      0.0526598       -20.64%     29.43%
         150           2.3613300      0.0379126        1.8721268      0.0297168        3.0596504      0.0495214       -20.72%     29.57%
         155           1.9978819      0.0348814        1.5816906      0.0272267        2.5931128      0.0457413       -20.83%     29.79%
         160           1.8362931      0.0344928        1.4524100      0.0270943        2.3854191      0.0449677       -20.91%     29.90%
         165           1.5340669      0.0336415        1.2137718      0.0262165        1.9928820      0.0441597       -20.88%     29.91%
         170           1.3429495      0.0344110        1.0616152      0.0268059        1.7462170      0.0451808       -20.95%     30.03%
         175           1.2296726      0.0310156       0.97109946      0.0242929        1.6001928      0.0405215       -21.03%     30.13%
         180           1.0705893      0.0257970       0.84560757      0.0201634        1.3934838      0.0337903       -21.01%     30.16%
         185          0.92476599      0.0273772       0.73055336      0.0214375        1.2035070      0.0357761       -21.00%     30.14%
         190          0.87045545      0.0293909       0.68650494      0.0228986        1.1345945      0.0385929       -21.13%     30.34%
         195          0.76337769      0.0224247       0.60130698      0.0174982       0.99625434      0.0294206       -21.23%     30.51%
         200          0.68439758      0.0235472       0.54005572      0.0185667       0.89185174      0.0305973       -21.09%     30.31%
         205          0.61619344      0.0199707       0.48412518      0.0155487       0.80640370      0.0262501       -21.43%     30.87%
         210          0.53782604      0.0223414       0.42215741      0.0171559       0.70469687      0.0293421       -21.51%     31.03%
         215          0.44868612      0.0205035       0.35391606      0.0162273       0.58539619      0.0265611       -21.12%     30.47%
         220          0.44525090      0.0200968       0.34953238      0.0155933       0.58336960      0.0264965       -21.50%     31.02%
         225          0.37300365      0.0188688       0.29293928      0.0146690       0.48881137      0.0248286       -21.46%     31.05%
         230          0.35837713      0.0247253       0.28280015      0.0196824       0.46717760      0.0317732       -21.09%     30.36%
         235          0.32530521      0.0167954       0.25556885      0.0131155       0.42600535      0.0220163       -21.44%     30.96%
         240          0.30874846      0.0169128       0.24115584      0.0131051       0.40651402      0.0223009       -21.89%     31.67%
         245          0.25674150      0.0146373       0.20109807      0.0113135       0.33735475      0.0193655       -21.67%     31.40%
         250          0.24683531      0.0141678       0.19238985      0.0109626       0.32592816      0.0187256       -22.06%     32.04%
         255          0.21110921      0.0167103       0.16654909      0.0132251       0.27551354      0.0216165       -21.11%     30.51%
         260          0.20848594      0.0143140       0.16302444      0.0111895       0.27427598      0.0187369       -21.81%     31.56%
         265          0.17754340      0.0141263       0.13880048      0.0108978       0.23378187      0.0187149       -21.82%     31.68%
         270          0.16616355      0.0110907       0.12978905     0.00854873       0.21899360      0.0147168       -21.89%     31.79%
         275          0.14373251      0.0114390       0.11277540     0.00892120       0.18867468      0.0150178       -21.54%     31.27%
