#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           348.34002        16.0003        306.78080        11.2876        399.37194        23.1975       -11.93%     14.65%
        -4.9           402.25056        22.4847        356.72364        15.9142        457.15275        32.7929       -11.32%     13.65%
        -4.8           418.17710        11.6006        378.04061        8.25095        462.23965        16.8344        -9.60%     10.54%
        -4.7           477.79226        13.2695        431.05805        9.35873        531.26504        19.2632        -9.78%     11.19%
        -4.6           560.11910        11.8367        504.01982        8.47135        626.11140        17.4654       -10.02%     11.78%
        -4.5           651.78502        29.0687        581.35886        19.7616        736.96939        42.6972       -10.81%     13.07%
        -4.4           662.21178        13.3586        602.69395        9.60404        729.21091        19.6436        -8.99%     10.12%
        -4.3           748.84200        16.2306        680.87220        11.7214        826.26514        23.5444        -9.08%     10.34%
        -4.2           843.04093        22.4267        764.77895        16.0525        931.84303        32.6381        -9.28%     10.53%
        -4.1           910.58968        21.3884        827.98271        15.4333        1004.9942        30.8941        -9.07%     10.37%
          -4           990.53423        17.3321        902.66967        12.5360        1089.8127        25.1849        -8.87%     10.02%
        -3.9           1102.0133        16.4385        999.77881        11.9593        1219.9097        23.8117        -9.28%     10.70%
        -3.8           1188.4417        26.0884        1077.9748        18.7745        1315.8489        37.7720        -9.30%     10.72%
        -3.7           1264.4967        18.6002        1151.3547        13.5138        1391.8384        26.9403        -8.95%     10.07%
        -3.6           1375.0543        20.8782        1250.9398        15.1880        1515.5418        30.0961        -9.03%     10.22%
        -3.5           1474.1011        29.5162        1339.7045        21.5406        1626.7490        42.0725        -9.12%     10.36%
        -3.4           1583.7056        22.8794        1436.3824        16.5154        1753.3520        31.0154        -9.30%     10.71%
        -3.3           1633.4338        22.6144        1488.1500        16.3948        1797.2400        32.7412        -8.89%     10.03%
        -3.2           1784.9301        19.5103        1618.4126        14.2965        1976.3354        28.0352        -9.33%     10.72%
        -3.1           1903.4692        24.0420        1719.8540        17.6036        2115.9833        34.3259        -9.65%     11.16%
          -3           1939.4065        27.9934        1765.2051        20.3433        2132.6850        40.1336        -8.98%      9.97%
        -2.9           2087.8233        24.9365        1890.9684        18.1252        2322.6312        38.7077        -9.43%     11.25%
        -2.8           2220.1626        23.8547        2003.2966        17.3386        2471.4557        34.5420        -9.77%     11.32%
        -2.7           2300.5732        25.8817        2075.7704        18.8460        2560.4013        37.2274        -9.77%     11.29%
        -2.6           2428.6721        24.6303        2185.7312        17.9283        2712.1274        35.5332       -10.00%     11.67%
        -2.5           2507.7638        24.0446        2263.0677        17.8838        2786.9078        34.5886        -9.76%     11.13%
        -2.4           2600.5389        22.4874        2340.9288        16.4624        2899.8875        32.2805        -9.98%     11.51%
        -2.3           2753.5627        25.3189        2472.1113        18.4824        3081.4496        36.3905       -10.22%     11.91%
        -2.2           2812.4073        26.1430        2530.6020        18.9668        3135.1424        37.7701       -10.02%     11.48%
        -2.1           2941.4914        25.6226        2635.4456        18.8519        3298.2691        36.5632       -10.40%     12.13%
          -2           3006.8017        28.0035        2698.0426        20.1441        3363.7454        40.9195       -10.27%     11.87%
        -1.9           3156.1795        25.5075        2819.4556        18.5744        3561.0558        41.9787       -10.67%     12.83%
        -1.8           3239.3304        29.4568        2889.9426        19.9944        3638.3825        42.5670       -10.79%     12.32%
        -1.7           3313.1275        23.1208        2961.0443        17.0311        3723.5314        33.0446       -10.63%     12.39%
        -1.6           3431.6440        25.6254        3058.7996        17.2942        3867.2841        36.8507       -10.86%     12.69%
        -1.5           3450.2686        26.6134        3086.1744        19.5680        3869.9635        37.8148       -10.55%     12.16%
        -1.4           3529.0538        25.2959        3151.8272        18.5480        3961.9737        39.5150       -10.69%     12.27%
        -1.3           3661.6333        28.6958        3259.8074        20.9624        4132.9100        41.0261       -10.97%     12.87%
        -1.2           3675.6763        23.2574        3281.2805        17.3540        4130.6808        32.7963       -10.73%     12.38%
        -1.1           3732.9968        31.6999        3330.1180        23.3408        4199.0482        44.8878       -10.79%     12.48%
          -1           3810.8308        29.0931        3396.7404        21.4517        4290.2873        41.2731       -10.87%     12.58%
        -0.9           3816.2549        24.9484        3401.1868        18.3581        4296.3396        35.6900       -10.88%     12.58%
        -0.8           3886.7958        23.7131        3463.7446        19.4050        4378.3862        33.5474       -10.88%     12.65%
        -0.7           3992.1084        28.3307        3540.7753        22.0594        4523.1631        40.8899       -11.31%     13.30%
        -0.6           3990.8579        28.6498        3550.8314        21.0031        4500.8490        40.8451       -11.03%     12.78%
        -0.5           4039.7757        25.6335        3590.6140        19.0381        4562.4324        36.1555       -11.12%     12.94%
        -0.4           4033.1398        25.0987        3589.0995        18.4960        4546.3754        35.6480       -11.01%     12.73%
        -0.3           4067.0499        30.0431        3614.0761        21.6016        4594.8236        43.6167       -11.14%     12.98%
        -0.2           4099.7953        28.2038        3639.1589        20.6109        4638.4493        40.4152       -11.24%     13.14%
        -0.1           4066.9453        25.8123        3617.4734        18.9127        4587.8114        36.9372       -11.05%     12.81%
           0           4078.6370        25.8572        3625.3253        18.9595        4595.0139        40.6799       -11.11%     12.66%
         0.1           4098.0923        28.1454        3638.2705        20.5814        4635.1008        40.2794       -11.22%     13.10%
         0.2           4057.7630        28.5309        3607.6781        20.6810        4580.9654        41.1578       -11.09%     12.89%
         0.3           4041.8057        25.0636        3594.6085        18.4620        4560.5173        35.6945       -11.06%     12.83%
         0.4           4047.0854        25.8690        3595.4557        19.1095        4573.9778        36.7704       -11.16%     13.02%
         0.5           3983.6165        25.6421        3549.1231        20.4527        4490.5217        36.2836       -10.91%     12.72%
         0.6           3979.8771        27.9929        3532.5356        19.6067        4504.4830        39.3088       -11.24%     13.18%
         0.7           3882.8699        26.3488        3460.3519        19.4336        4371.7961        37.8182       -10.88%     12.59%
         0.8           3810.3171        24.6679        3397.2813        18.1844        4292.9457        39.2666       -10.84%     12.67%
         0.9           3804.0469        28.5960        3391.7387        21.1016        4280.7998        40.5257       -10.84%     12.53%
           1           3715.6351        28.3829        3317.7671        21.0577        4173.9798        39.9219       -10.71%     12.34%
         1.1           3680.2905        23.0526        3284.4406        17.1531        4137.6986        32.6523       -10.76%     12.43%
         1.2           3666.9275        27.9104        3263.3734        20.4554        4141.1346        39.8153       -11.01%     12.93%
         1.3           3514.7166        26.9133        3143.8473        18.1223        3944.5019        38.6879       -10.55%     12.23%
         1.4           3447.8971        29.2008        3084.2217        21.2912        3867.3522        41.7628       -10.55%     12.17%
         1.5           3430.6005        23.4882        3059.5802        17.3187        3867.9954        36.8401       -10.82%     12.75%
         1.6           3343.4438        28.2533        2980.5008        20.0815        3772.7152        41.9481       -10.86%     12.84%
         1.7           3228.7393        26.7056        2889.4793        19.5402        3635.4906        41.4180       -10.51%     12.60%
         1.8           3150.5494        25.4486        2815.8243        18.5512        3542.0429        36.6651       -10.62%     12.43%
         1.9           3005.3171        28.0278        2696.9340        20.1609        3361.7047        40.9450       -10.26%     11.86%
           2           2930.4307        28.2610        2632.6071        18.9514        3280.5280        41.3250       -10.16%     11.95%
         2.1           2814.8120        25.9533        2532.4280        18.8588        3138.2457        37.4605       -10.03%     11.49%
