#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           875.40466        16.2621        751.31538        11.4915        1031.6784        24.0000       -14.18%     17.85%
        -4.9           1022.1832        22.6999        879.92705        16.7221        1199.1959        31.8563       -13.92%     17.32%
        -4.8           1140.6126        11.8005        987.39760        8.41556        1328.5138        17.4598       -13.43%     16.47%
        -4.7           1309.9851        13.4605        1133.6736        9.51773        1526.8189        20.0752       -13.46%     16.55%
        -4.6           1511.1646        12.1530        1307.5410        8.57398        1761.4709        18.2797       -13.47%     16.56%
        -4.5           1734.5968        29.2185        1496.2150        19.8883        2031.9287        45.1421       -13.74%     17.14%
        -4.4           1883.1386        13.6723        1636.3988        9.76194        2181.8222        20.2930       -13.10%     15.86%
        -4.3           2112.8974        16.5376        1836.0992        11.6373        2456.7843        23.5769       -13.10%     16.28%
        -4.2           2357.6202        22.7240        2047.4053        15.8625        2734.5547        34.2442       -13.16%     15.99%
        -4.1           2587.2775        21.7306        2248.8808        15.4019        2997.5967        32.1907       -13.08%     15.86%
          -4           2830.3772        17.7930        2461.2122        12.6312        3277.5284        26.5494       -13.04%     15.80%
        -3.9           3106.9374        16.9861        2699.3164        12.0771        3601.7834        25.3187       -13.12%     15.93%
        -3.8           3370.5236        26.4416        2927.4757        18.5350        3909.7402        39.7206       -13.14%     16.00%
        -3.7           3622.0101        19.1256        3149.6709        13.4772        4193.2008        28.8334       -13.04%     15.77%
        -3.6           3898.9933        21.3882        3392.3990        15.2366        4509.7211        31.6721       -12.99%     15.66%
        -3.5           4175.1597        29.9151        3627.7360        21.0839        4839.9851        44.6972       -13.11%     15.92%
        -3.4           4477.4868        23.4224        3887.1997        16.2968        5197.3659        33.3661       -13.18%     16.08%
        -3.3           4699.5467        23.1757        4086.4134        16.3835        5440.2896        34.7001       -13.05%     15.76%
        -3.2           5015.0051        20.2038        4355.3571        14.3437        5814.4821        30.2343       -13.15%     15.94%
