qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.onlyVT2.noH2)

independent    0.5            2              -9131.1451      +- 2.7647865      
independent    1              1              705.08045       +- 0.40128571     
independent    2              0.5            5442.9224       +- 1.6493336      
